Merge ID	Gevaert2002	Taoka2004	Arifuzzaman2006	Ji2006	Iwasaki2009	Masuda2009	Iwasaki2010	Thein2010	# Studies	Gevaert2002 Duplicates	Taoka2004 Duplicates	Arifuzzaman2006 Duplicates	Ji2006 Duplicates	Iwasaki2009 Duplicates	Masuda2009 Duplicates	Iwasaki2010 Duplicates	Thein2010 Duplicates	
Q46861			1		1	1	1	1	5			2		1	1	1	1	
P0ADT2			1		1	1	1	1	5			1		1	1	1	1	
Q46844			1				1		2			1				1		
P64572			1				1		2			1				1		
P52052			1		1		1		3			1		1		1		
P52048			1						1			1						
P46142			1				1		2			1				1		
Q46820			1		1		1		3			1		1		1		
Q46810			1						1			1						
P52044			1		1				2			1		1				
P52043			1						1			1						
P66899			1						1			1						
Q46797			1						1			1						
Q46791			1						1			1						
Q46908			1						1			1						
Q46907			1						1			1						
Q46901			1						1			1						
P76632			1						1			1						
Q46898			1						1			1						
P55138			1				1		2			1				1		
P38036			1						1			1						
P25728			1		1				2			1		1				
P76616			1						1			1						
P37339			1		1	1	1		4			1		1	1	1		
P37338			1				1		2			1				1		
P0AD53			1						1			1						
P0CF86			1				1		2			1				1		
P52132			1						1			1						
P52131			1			1			2			1			1			
P52130			1						1			1						
P52128			1						1			1						
P52127			1				1		2			1				1		
P52126			1		1		1		3			1		1		1		
P52125			1						1			1						
P64548			1						1			1						
Q47319			1						1			1						
P46126			1						1			1						
P33634			1		1				2			1		1				
P76573			1				1		2			1				1		
P24178			1			1	1		3			1			1	1		
P77619			1				1		2			1				1		
P78271			1						1			1						
Q47702			1						1			1						
P27238			1				1		2			1				1		
P23842			1		1	1	1	1	5			1		1	1	1	1	
P76515			1						1			1						
P76513			1						1			1						
P76512			1						1			1						
P0AD35			1						1			1						
P76508			1						1			1						
P76518			1				1		2			1				1		
P77768			1		1				2			1		1				
P77544			1		1		1		3			1		1		1		
P76484			1						1			1						
P76483			1						1			1						
P76464			1		1		1		3			2		1		1		
P76463			1						1			1						
P37014			1		1				2			2		1				
P33919			1		1		1		3			1		1		1		
P33360			1		1	1	1		4			1		1	1	1		
P33355			1			1	1		3			1			1	1		
P33353			1						1			1						
P33343			1				1		2			1				1		
P0ACM5			1				1		2			1				1		
P76419			1						1			1						
P38097			1	1	1	1	1	1	6			1	1	1	1	1	1	
P69346			1		1				2			1		1				
P64521			1						1			1						
P76347			1						1			1						
P76319			1						1			1						
P46144			1				1		2			1				1		
P76231			1				1		2			1				1		
P76220			1		1	1	1		4			1		1	1	1		
P76210			1						1			1						
P77280			1		1		1		3			1		1		1		
P77493			1						1			1						
P77748			1	1	1	1	1	1	6			1	1	1	1	1	1	
P0ACX5			1				1		2			1				1		
P0AAL6			1						1			1						
P77375			1						1			1						
P76192			1		1		1		3			1		1		1		
P76190			1						1			1						
P0ACR2			1				1		2			1				1		
P77376			1		1		1		3			1		1		1		
P76165			1						1			1						
P76163			1						1			1						
P76162			1						1			1						
P76160			1						1			1						
P76156			1						1			1						
P76154			1						1			1						
Q47138			1				1		2			1				1		
P77561			1		1	1			3			1		1	1			
P31130			1				1		2			1				1		
P31129			1						1			1						
P67699			1				1		2			1				1		
P76122			1						1			1						
P76121			1						1			1						
P77730			1				1		2			1				1		
P76104			1		1	1	1		4			1		1	1	1		
P31991			1						1			1						
P28917			1						1			1						
P0ACW4			1				1		2			1				1		
P76076			1				1		2			1				1		
P52645			1	1	1	1	1	1	6			1	1	1	1	1	1	
P33666			1			1	1		3			1			1	1		
P76066			1						1			1						
P76063			1						1			1						
P77302			1	1					2			1	1					
P76053			1				1		2			1				1		
P38394			1						1			1						
P33230			1						1			1						
P77333			1				1		2			1				1		
P76049			1				1		2			1				1		
P77615			1	1			1		3			1	1			1		
P77481			1		1				2			1		1				
P77366			1						1			1						
P77154			1				1		2			1				1		
P08245			1			1	1		3			1			1	1		
P21361			1		1		1		3			1		1		1		
P75991			1				1		2			1				1		
P75988			1						1			1						
P76001			1				1		2			1				1		
P28306			1	1	1	1	1	1	6			1	1	1	1	1	1	
P0AB65			1				1		2			1				1		
P75862			1						1			1						
P75843			1						1			1						
P43340			1				1		2			1				1		
P75822			1	1	1	1	1		5			1	1	1	1	1		
P75821			1		1	1	1	1	5			1		1	1	1	1	
P75811			1						1			1						
P41039			1				1		2			1				1		
P0ACU0			1				1		2			1				1		
P30177			1		1	1	1		4			1		1	1	1		
P30176			1				1		2			1				1		
P75767			1		1		1		3			1		1		1		
P75764			1		1		1		3			1		1		1		
P52696			1		1				2			1		1				
P21829			1	1		1	1		4			1	1		1	1		
P75745			1	1	1		1		4			1	1	1		1		
P0AAV0			1						1			1						
P24252			1				1		2			1				1		
P77779			1						1			1						
P75741			1		1		1		3			1		1		1		
P28916			1						1			1						
P28915			1						1			1						
P0AAU2			1		1				2			1		1				
P39874			1						1			1						
P77746			1						1			1						
P77216			1						1			1						
P0AAS9			1						1			1						
P64435			1				1		2			1				1		
P77598			1						1			1						
P77698			1						1			1						
P75717			1						1			1						
P75711			1		1		1		3			1		1		1		
P0AFP4			1		1	1	1	1	5			1		1	1	1	1	
P77395			1			1	1		3			1			1	1		
P0A9T6			1						1			1						
P0ACJ5			1				1		2			1				1		
P0AAQ6			1				1		2			1				1		
P75697			1						1			1						
P0AAP5			1						1			1						
Q47536			1						1			1						
P75692			1						1			1						
P77554			1				1		2			1				1		
P77700			1				1		2			1				1		
P77263			1						1			1						
P77165			1				1		2			1				1		
P77324			1		1		1		3			1		1		1		
P75684			1						1			1						
P71297			1						1			1						
P71296			1						1			1						
P77713			1				1		2			1				1		
P77206			1						1			1						
Q47684			1						1			1						
P75672			1		1		1		3			1		1		1		
Q47149			1						1			1						
Q47157			1						1			1						
Q47147			1			1	1		3			1			1	1		
Q2EEP9			1						1			1						
P30864			1	1			1		3			1	1			1		
P0AA97			1			1	1		3			1			1	1		
P40711			1		1				2			1		1				
P37049			1						1			1						
P31666			1		1		1	1	4			1		1		1	1	
P31665			1				1		2			1				1		
P36682			1						1			1						
P0AA95			1						1			1						
P75616			1						1			1						
P75617			1						1			1						
P28696			1						1			1						
P0A8I3			1		1	1	1		4			1		1	1	1		
P75970			1						1			1						
Q46800			1				1		2			1				1		
Q46799			1						1			1						
P23841			1		1				2			1		1				
P45563			1						1			1						
P0AAB2			1						1			1						
P71244			1						1			1						
P0ACD2			1						1			1						
P37750			1		1	1	1		4			1		1	1	1		
P09184			1				1		2			1				1		
P76214			1		1		1		3			1		1		1		
P42604			1				1		2			1				1		
P04152			1						1			1						
P39306			1						1			1						
P05804			1				1		2			1				1		
P76373			1	1				1	3			1	1				1	
P0AG03			1			1			2			1			1			
P45463			1						1			1						
P0AC35			1						1			1						
P05847			1						1			1						
P07649			1				1		2			1				1		
P77766			1				1		2			1				1		
P00895			1				1		2			1				1		
P36673			1				1		2			1				1		
P14294			1		1	1	1		4			1		1	1	1		
P30140			1				1		2			1				1		
P30138			1				1		2			1				1		
P30137			1				1		2			1				1		
P30136			1		1				2			1		1				
P77699			1						1			1						
P11868			1						1			1						
P68398			1			1	1		3			1			1	1		
P75869			1						1			1						
P77522			1		1		1		3			1		1		1		
