Merge ID	Thein_bl21	OurStudy_Feb2011_Common	# Studies	TableS4_BL21_DE3_ProteomeV8_BasicProteome Duplicates
C6ED81_ECOBD	0	0	0	A
C6ED74_ECOBD	0	0	0	I
C6EG92_ECOBD	0	0	0	A
C6EG91_ECOBD	0	1	1	B
C6EG90_ECOBD	0	1	1	A
C6EG88_ECOBD	0	1	1	A
C6EG85_ECOBD	0	0	0	A
C6EG84_ECOBD	0	0	0	G
C6EG47_ECOBD	0	1	1	A
C6EG44_ECOBD	0	0	0	A
C6EG45_ECOBD	0	1	1	A
C6EG16_ECOBD	0	1	1	B
C6EG06_ECOBD	0	1	1	I
C6EG04_ECOBD	1	1	2	A
C6EFZ4_ECOBD	0	0	0	B
C6EFZ2_ECOBD	0	1	1	B
C6EF85_ECOBD	0	1	1	A
C6EF84_ECOBD	0	0	0	B
C6EF62_ECOBD	0	1	1	A
C6EF50_ECOBD	0	1	1	A
C6EF45_ECOBD	0	1	1	A
C6EF41_ECOBD	0	0	0	B
C6EF40_ECOBD	0	1	1	B
C6EF36_ECOBD	0	1	1	A
C6EF29_ECOBD	0	0	0	A
C6EF28_ECOBD	0	0	0	A
C6EF27_ECOBD	0	1	1	B
C6EF25_ECOBD	0	0	0	B
C6EF24_ECOBD	0	0	0	B
C6EF23_ECOBD	0	0	0	A
C6EF22_ECOBD	0	0	0	A
C6EF21_ECOBD	0	1	1	A
C6EF20_ECOBD	0	1	1	A
C6EF19_ECOBD	0	1	1	A
C6EF18_ECOBD	0	1	1	A
C6EF17_ECOBD	0	1	1	A
C6EF16_ECOBD	0	1	1	A
C6EF15_ECOBD	0	1	1	B
C6EF13_ECOBD	1	1	2	B
C6EF10_ECOBD	0	0	0	A
C6EF03_ECOBD	0	0	0	E
C6EEY7_ECOBD	0	1	1	A
C6EEX8_ECOBD	0	1	1	G
C6EEX7_ECOBD	0	1	1	B
C6EEX6_ECOBD	0	1	1	A
C6EE71_ECOBD	0	0	0	G
C6EE45_ECOBD	0	1	1	B
C6EE65_ECOBD	0	0	0	B
C6EE64_ECOBD	0	0	0	G
C6EE55_ECOBD	0	0	0	A
C6EE11_ECOBD	0	1	1	A
C6EE19_ECOBD	1	1	2	A
C6EE17_ECOBD	0	1	1	I
C6EE04_ECOBD	0	1	1	B
C6EE01_ECOBD	0	1	1	A
C6EDZ8_ECOBD	0	0	0	G
C6EDZ7_ECOBD	0	0	0	I
C6EDZ6_ECOBD	0	0	0	G
C6EDZ5_ECOBD	0	0	0	E
C6EDX5_ECOBD	0	1	1	A
C6EDX3_ECOBD	0	0	0	A
C6EDX2_ECOBD	0	0	0	A
C6ED68_ECOBD	0	0	0	A
C6ED67_ECOBD	0	1	1	A
C6ED70_ECOBD	0	0	0	A
C6EDZ4_ECOBD	0	0	0	B
C6ED64_ECOBD	0	0	0	B
C6ED63_ECOBD	0	0	0	B
C6ED60_ECOBD	0	1	1	B
C6ED59_ECOBD	0	1	1	B
C6ED57_ECOBD	0	1	1	B
C6ED47_ECOBD	0	0	0	G
C6ED40_ECOBD	0	0	0	G
C6ED14_ECOBD	0	1	1	A
C6ED15_ECOBD	0	0	0	A
C6ECZ0_ECOBD	0	1	1	A
C6ED03_ECOBD	0	1	1	B
C6ECZ9_ECOBD	0	0	0	A
C6ECZ8_ECOBD	0	0	0	A
C6ECZ7_ECOBD	0	0	0	A
C6ECZ4_ECOBD	0	0	0	B
C6ECZ6_ECOBD	0	0	0	B
C6ED32_ECOBD	0	1	1	G
C6ECW8_ECOBD	0	0	0	A
C6ECW0_ECOBD	0	1	1	A
C6ECW1_ECOBD	0	1	1	A
C6ECY4_ECOBD	0	0	0	B
C6ECY1_ECOBD	1	1	2	I
C6ECY0_ECOBD	0	0	0	A
C6ECX9_ECOBD	0	1	1	A
C6ECW7_ECOBD	0	0	0	B
C6ECW6_ECOBD	1	1	2	B
C6ECW2_ECOBD	0	1	1	A
C6ECH3_ECOBD	0	1	1	B
C6ECG3_ECOBD	0	0	0	A
C6ECB8_ECOBD	0	0	0	B
C6ECG8_ECOBD	0	0	0	A
C6ECG6_ECOBD	0	0	0	A
C6ECG5_ECOBD	0	0	0	B
C6ECG4_ECOBD	0	0	0	B
C6ECG1_ECOBD	0	0	0	G
C6ECF9_ECOBD	0	1	1	A
C6ECF0_ECOBD	0	0	0	G
C6ECB5_ECOBD	1	1	2	A
C6EC82_ECOBD	0	1	1	B
C6EC96_ECOBD	0	1	1	A
C6ECA5_ECOBD	0	1	1	A
C6ECA2_ECOBD	0	0	0	A
C6ECA1_ECOBD	0	1	1	A
C6ECA0_ECOBD	0	1	1	A
C6EC99_ECOBD	0	0	0	A
C6EC98_ECOBD	0	0	0	A
C6EC95_ECOBD	0	1	1	A
C6EC94_ECOBD	0	0	0	B
C6EC88_ECOBD	0	1	1	B
C6EC79_ECOBD	0	0	0	B
C6EC78_ECOBD	0	1	1	A
C6EBS9_ECOBD	0	1	1	A
C6EBS8_ECOBD	0	0	0	A
C6EBS6_ECOBD	0	0	0	A
C6EBS7_ECOBD	0	0	0	A
C6EBM8_ECOBD	0	1	1	A
C6EBQ7_ECOBD	0	0	0	A
C6EBQ2_ECOBD	0	0	0	B
C6EBQ0_ECOBD	0	0	0	B
C6EBP9_ECOBD	0	0	0	B
C6EBP7_ECOBD	0	0	0	B
C6EBP6_ECOBD	0	1	1	B
C6EBP4_ECOBD	0	0	0	A
C6EBP3_ECOBD	0	1	1	A
C6EBP2_ECOBD	0	1	1	B
C6EBM7_ECOBD	0	0	0	A
C6EBM6_ECOBD	1	1	2	B
C6EBL0_ECOBD	0	0	0	G
C6EBK7_ECOBD	0	0	0	B
C6EBJ8_ECOBD	0	1	1	A
C6EBJ1_ECOBD	0	0	0	A
C6EBI0_ECOBD	1	1	2	F1
C6EBL3_ECOBD	0	0	0	B
C6EBL2_ECOBD	0	0	0	B
C6EBK6_ECOBD	0	0	0	B
C6EBK5_ECOBD	0	0	0	A
C6EBJ4_ECOBD	0	1	1	A
C6EBJ3_ECOBD	0	0	0	A
C6EBJ2_ECOBD	0	0	0	A
C6EBH7_ECOBD	0	1	1	A
C6EBG9_ECOBD	0	0	0	A
C6EBK2_ECOBD	0	0	0	B
C6ELS9_ECOBD	0	0	0	B
C6ELS7_ECOBD	0	1	1	A
C6ELS6_ECOBD	0	0	0	B
C6ELS4_ECOBD	0	0	0	A
C6ELS3_ECOBD	0	1	1	A
C6ELS2_ECOBD	0	1	1	A
C6ELS1_ECOBD	0	0	0	B
C6ELS8_ECOBD	0	0	0	G
C6EA35_ECOBD	0	0	0	G
C6ELT5_ECOBD	0	0	0	A
C6ELT2_ECOBD	0	0	0	B
C6EL07_ECOBD	0	1	1	B
C6EL06_ECOBD	0	1	1	B
C6EKV1_ECOBD	0	0	0	A
C6EKU7_ECOBD	0	0	0	A
C6EKU6_ECOBD	0	0	0	A
C6EJF5_ECOBD	0	0	0	A
C6EIU9_ECOBD	0	1	1	B
C6EIU6_ECOBD	0	0	0	G
C6EIU5_ECOBD	0	1	1	A
C6EI30_ECOBD	0	1	1	E
C6EHG8_ECOBD	0	0	0	G
C6EHG7_ECOBD	0	1	1	A
C6EHG6_ECOBD	0	1	1	A
C6EGW9_ECOBD	0	0	0	B
C6EGU9_ECOBD	0	0	0	A
C6EGU7_ECOBD	0	0	0	A
C6EGU4_ECOBD	0	0	0	G
C6EC36_ECOBD	0	0	0	B
C6EGS2_ECOBD	0	0	0	B
C6EGU5_ECOBD	0	0	0	B
C6EGU3_ECOBD	0	0	0	B
C6EFW1_ECOBD	0	0	0	A
C6EFU7_ECOBD	0	0	0	B
C6EFT7_ECOBD	0	0	0	A
C6EFQ1_ECOBD	0	1	1	B
C6EFQ0_ECOBD	0	0	0	B
C6EEV5_ECOBD	0	0	0	B
C6EEV4_ECOBD	0	1	1	B
C6EEV3_ECOBD	0	0	0	A
C6EEV2_ECOBD	0	0	0	B
C6EEW2_ECOBD	0	1	1	I
C6EER5_ECOBD	0	1	1	A
C6EER4_ECOBD	0	1	1	A
C6EER2_ECOBD	1	1	2	H
C6EER1_ECOBD	0	1	1	G
C6EEQ8_ECOBD	0	0	0	A
C6EEQ7_ECOBD	0	0	0	B
C6EES7_ECOBD	0	0	0	G
C6EES6_ECOBD	0	0	0	A
C6EEK3_ECOBD	0	0	0	B
C6EDW6_ECOBD	0	0	0	A
C6EDW4_ECOBD	0	1	1	A
C6EDW3_ECOBD	0	1	1	B
C6EDW2_ECOBD	0	0	0	A
C6EDV2_ECOBD	0	0	0	B
C6EEL7_ECOBD	0	0	0	B
C6EDR6_ECOBD	0	0	0	B
C6EDR5_ECOBD	1	1	2	F3
C6EDR3_ECOBD	0	1	1	E
C6EDR2_ECOBD	0	0	0	G
C6EDR1_ECOBD	0	1	1	F2
C6EDR0_ECOBD	0	1	1	F2
C6EDQ9_ECOBD	0	1	1	F2
C6EDQ8_ECOBD	0	1	1	B
C6EDQ3_ECOBD	0	1	1	A
C6EDQ2_ECOBD	0	0	0	B
C6ECS7_ECOBD	0	1	1	G
C6ECN3_ECOBD	0	1	1	A
C6ECN2_ECOBD	0	1	1	B
C6ECN1_ECOBD	0	0	0	A
C6ECN7_ECOBD	0	0	0	B
C6ECK4_ECOBD	0	1	1	B
C6ECK3_ECOBD	0	1	1	G
C6ECK2_ECOBD	0	0	0	B
C6ECK1_ECOBD	0	1	1	F1
C6ECK0_ECOBD	0	0	0	G
C6ECJ9_ECOBD	0	0	0	B
C6ECJ7_ECOBD	0	0	0	G
C6ECJ5_ECOBD	0	0	0	B
C6EC23_ECOBD	0	1	1	A
C6EC22_ECOBD	0	1	1	A
C6EC21_ECOBD	0	0	0	A
C6EC15_ECOBD	0	1	1	B
C6EC38_ECOBD	0	1	1	I
C6EC34_ECOBD	0	0	0	A
C6EC20_ECOBD	0	0	0	A
C6EBY8_ECOBD	0	0	0	G
C6EBY6_ECOBD	0	1	1	A
C6EC10_ECOBD	0	0	0	B
C6EC06_ECOBD	0	0	0	A
C6EC03_ECOBD	0	1	1	B
C6EB93_ECOBD	0	0	0	G
C6EBA9_ECOBD	0	0	0	A
C6EBB2_ECOBD	0	0	0	A
C6EAH6_ECOBD	0	0	0	B
C6EAH5_ECOBD	0	1	1	B
C6EAH4_ECOBD	0	1	1	A
C6EAH1_ECOBD	0	1	1	B
C6EAH0_ECOBD	0	0	0	B
C6EAI4_ECOBD	0	0	0	B
C6E9Y8_ECOBD	0	1	1	B
C6E9Z1_ECOBD	0	0	0	B
C6EL88_ECOBD	0	1	1	B
C6EL87_ECOBD	0	1	1	A
C6EL86_ECOBD	0	0	0	A
C6EL84_ECOBD	0	0	0	A
C6EL83_ECOBD	0	0	0	A
C6EL92_ECOBD	0	0	0	I
C6EKS0_ECOBD	0	1	1	A
C6EL68_ECOBD	0	0	0	A
C6EBG4_ECOBD	0	0	0	G
C6EL78_ECOBD	0	0	0	G
C6EKP6_ECOBD	0	0	0	G
C6EKN8_ECOBD	0	1	1	A
C6EKN7_ECOBD	0	0	0	B
C6EKN6_ECOBD	0	1	1	B
C6EKN9_ECOBD	0	0	0	B
C6EKG4_ECOBD	0	0	0	B
C6EKG3_ECOBD	0	0	0	A
C6EKG2_ECOBD	0	0	0	B
C6EKG1_ECOBD	0	0	0	B
C6EKG0_ECOBD	0	1	1	F1
C6EKF9_ECOBD	0	0	0	G
C6EKF8_ECOBD	0	1	1	A
C6EKF7_ECOBD	0	1	1	B
C6EJY1_ECOBD	0	1	1	B
C6EJT7_ECOBD	0	0	0	B
C6EJT6_ECOBD	0	1	1	A
C6EJV9_ECOBD	0	0	0	B
C6EJ82_ECOBD	0	0	0	A
C6EJ80_ECOBD	0	0	0	A
C6EJ98_ECOBD	0	0	0	B
C6EJ95_ECOBD	0	0	0	A
C6EIN3_ECOBD	0	0	0	B
C6EIN2_ECOBD	0	0	0	A
C6EIP9_ECOBD	0	1	1	A
C6EIP8_ECOBD	0	1	1	B
C6EIP7_ECOBD	0	0	0	A
C6EIK9_ECOBD	0	0	0	B
C6EIK8_ECOBD	0	1	1	A
C6EIM0_ECOBD	0	0	0	B
C6EIE3_ECOBD	0	0	0	B
C6EIG3_ECOBD	0	1	1	A
C6EHZ0_ECOBD	1	1	2	B
C6EHY4_ECOBD	0	1	1	A
C6EHY3_ECOBD	0	1	1	A
C6EHY0_ECOBD	0	0	0	G
C6EHX9_ECOBD	0	0	0	I
C6EHW2_ECOBD	0	1	1	A
C6EHW0_ECOBD	0	1	1	A
C6EHV1_ECOBD	0	1	1	A
C6EHU9_ECOBD	0	0	0	H
C6EHU8_ECOBD	0	0	0	H
C6EHU7_ECOBD	0	0	0	G
C6EHU5_ECOBD	0	0	0	B
C6EHU4_ECOBD	0	0	0	B
C6EHP8_ECOBD	0	0	0	B
C6EHP7_ECOBD	0	0	0	B
C6EHP6_ECOBD	0	0	0	G
C6EHP5_ECOBD	1	1	2	B
C6EHP4_ECOBD	0	1	1	B
C6EHP2_ECOBD	0	0	0	B
C6EHP1_ECOBD	0	0	0	A
C6EHS6_ECOBD	0	1	1	A
C6EHS5_ECOBD	0	1	1	A
C6EHP3_ECOBD	0	1	1	B
C6EH83_ECOBD	0	0	0	G
C6EH82_ECOBD	0	0	0	G
C6EH81_ECOBD	0	0	0	H
C6EH80_ECOBD	0	0	0	G
C6EH78_ECOBD	1	1	2	I
C6EH77_ECOBD	0	1	1	A
C6EH75_ECOBD	1	1	2	I
C6EH74_ECOBD	0	0	0	B
C6EH73_ECOBD	0	1	1	A
C6EH37_ECOBD	0	0	0	A
C6EH31_ECOBD	0	0	0	B
C6EH20_ECOBD	0	0	0	A
C6EGI7_ECOBD	0	1	1	A
C6EGI6_ECOBD	0	0	0	A
C6EGI3_ECOBD	0	0	0	A
C6EFI4_ECOBD	0	0	0	B
C6EFI3_ECOBD	0	0	0	B
C6EFI2_ECOBD	0	0	0	B
C6EFI1_ECOBD	0	0	0	G
C6EFH6_ECOBD	0	1	1	A
C6EFC8_ECOBD	0	0	0	A
C6EFC9_ECOBD	0	0	0	A
C6EEA6_ECOBD	0	0	0	A
C6EEB8_ECOBD	0	0	0	I
C6EF34_ECOBD	0	0	0	A
C6ED41_ECOBD	0	0	0	B
C6ECD8_ECOBD	0	1	1	B
C6ECD4_ECOBD	0	0	0	B
C6ECD2_ECOBD	0	0	0	B
C6ECC9_ECOBD	0	1	1	G
C6ECC8_ECOBD	0	0	0	A
C6ECC7_ECOBD	1	1	2	B
C6ECC5_ECOBD	1	1	2	H
C6ECC4_ECOBD	0	1	1	B
C6ECC3_ECOBD	0	1	1	A
C6ECC1_ECOBD	0	1	1	G
C6ECC0_ECOBD	0	0	0	F1
C6ECB9_ECOBD	0	0	0	B
C6EC77_ECOBD	0	0	0	A
C6EBJ5_ECOBD	0	0	0	B
C6EIJ8_ECOBD	0	1	1	A
C6EEX0_ECOBD	0	1	1	F1
C6EL66_ECOBD	0	1	1	B
C6EJJ2_ECOBD	0	0	0	B
C6EFP1_ECOBD	0	1	1	B
C6EGH4_ECOBD	0	1	1	A
C6EBX0_ECOBD	0	1	1	G
C6EBW8_ECOBD	0	0	0	B
C6EBW9_ECOBD	1	1	2	F1
C6EE16_ECOBD	0	0	0	G
C6EE14_ECOBD	0	1	1	A
C6EE15_ECOBD	0	1	1	B
C6EHV4_ECOBD	0	0	0	B
C6EDX4_ECOBD	0	0	0	A
C6EF78_ECOBD	0	0	0	A
C6EB46_ECOBD	0	0	0	A
C6EC73_ECOBD	0	0	0	B
C6EJI6_ECOBD	0	0	0	A
C6EDT4_ECOBD	0	0	0	I
C6EF80_ECOBD	0	0	0	B
C6EDC8_ECOBD	0	0	0	A
C6EF67_ECOBD	0	0	0	A
C6EF66_ECOBD	0	0	0	B
C6EIS9_ECOBD	0	0	0	A
C6ECE5_ECOBD	0	0	0	B
C6EDC7_ECOBD	0	0	0	B
C6EJ69_ECOBD	0	0	0	A
C6EJB1_ECOBD	0	0	0	B
C6EKM8_ECOBD	0	0	0	B
C6EEE2_ECOBD	0	0	0	B
C6EB55_ECOBD	0	0	0	A
C6EB54_ECOBD	0	1	1	A
C6EBM0_ECOBD	0	1	1	A
C6ECE4_ECOBD	0	0	0	A
C6EJG4_ECOBD	0	1	1	A
C6EH92_ECOBD	0	0	0	B
C6EBL7_ECOBD	0	1	1	A
C6EJ67_ECOBD	0	0	0	G
C6EJ66_ECOBD	0	1	1	B
C6EBM1_ECOBD	0	0	0	B
C6EBM2_ECOBD	0	0	0	B
C6EF74_ECOBD	0	0	0	A
C6EBM5_ECOBD	0	1	1	A
C6EJF0_ECOBD	0	0	0	B
C6EFF6_ECOBD	1	0	1	A
C6EB45_ECOBD	0	0	0	B
C6EDC6_ECOBD	0	0	0	A
C6EH91_ECOBD	0	0	0	F1
C6EF75_ECOBD	0	0	0	A
C6EF76_ECOBD	0	0	0	A
C6EF77_ECOBD	0	0	0	A
C6EFF5_ECOBD	0	0	0	B
C6EL41_ECOBD	0	0	0	A
C6EBL6_ECOBD	0	0	0	A
C6EIT4_ECOBD	0	0	0	G
C6ELP8_ECOBD	0	0	0	A
C6EF81_ECOBD	0	0	0	A
C6ECE3_ECOBD	0	0	0	A
C6EBM3_ECOBD	0	0	0	A
C6EEK1_ECOBD	0	0	0	A
C6EDG7_ECOBD	0	0	0	A
C6EE94_ECOBD	0	0	0	B
C6EE95_ECOBD	0	0	0	A
C6EK96_ECOBD	0	0	0	A
C6E9R1_ECOBD	0	0	0	A
C6E9R3_ECOBD	0	0	0	A
C6E9V7_ECOBD	0	0	0	A
C6EA61_ECOBD	0	0	0	A
C6EA71_ECOBD	0	0	0	A
C6EAK1_ECOBD	0	0	0	A
C6EAK2_ECOBD	0	0	0	A
C6EAK3_ECOBD	0	0	0	A
C6EAK4_ECOBD	0	0	0	A
C6EAK5_ECOBD	0	0	0	A
C6EAN2_ECOBD	0	0	0	G
C6EAN3_ECOBD	0	0	0	G
C6EAN4_ECOBD	0	0	0	G
C6EB21_ECOBD	0	0	0	A
C6EB33_ECOBD	0	0	0	G
C6EB37_ECOBD	0	0	0	A
C6EB48_ECOBD	0	0	0	A
C6EB49_ECOBD	0	0	0	A
C6EB50_ECOBD	0	0	0	B
C6EB77_ECOBD	0	0	0	A
C6EB90_ECOBD	0	0	0	A
C6EBA2_ECOBD	0	0	0	A
C6EBE7_ECOBD	0	0	0	B
C6EBF6_ECOBD	0	0	0	A
C6EBI6_ECOBD	0	0	0	A
C6EBL5_ECOBD	0	0	0	A
C6EBL8_ECOBD	0	0	0	A
C6EBL9_ECOBD	0	0	0	A
C6EBM4_ECOBD	0	0	0	A
C6EBP0_ECOBD	0	0	0	A
C6EBP5_ECOBD	0	0	0	A
C6EBQ4_ECOBD	0	0	0	A
C6EBQ5_ECOBD	0	0	0	A
C6EBQ6_ECOBD	0	0	0	B
C6EBQ9_ECOBD	0	0	0	A
C6EBX5_ECOBD	0	0	0	A
C6EBY2_ECOBD	0	0	0	A
C6EC14_ECOBD	0	0	0	A
C6EC35_ECOBD	0	0	0	A
C6EC62_ECOBD	0	0	0	A
C6EC74_ECOBD	0	0	0	B
C6ECB0_ECOBD	0	0	0	B
C6ECB3_ECOBD	0	0	0	G
C6ECE1_ECOBD	0	0	0	A
C6ECK9_ECOBD	0	0	0	A
C6ECP2_ECOBD	0	0	0	A
C6ECQ4_ECOBD	0	0	0	A
C6ECX7_ECOBD	0	0	0	A
C6ED96_ECOBD	0	0	0	A
C6ED97_ECOBD	0	0	0	A
C6EDA9_ECOBD	0	0	0	A
C6EDB3_ECOBD	0	0	0	A
C6EDB4_ECOBD	0	0	0	A
C6EDB5_ECOBD	0	0	0	A
C6EDC1_ECOBD	0	0	0	A
C6EDC2_ECOBD	0	0	0	A
C6EDC4_ECOBD	0	0	0	B
C6EDC9_ECOBD	0	0	0	A
C6EDD0_ECOBD	0	0	0	A
C6EDD7_ECOBD	0	0	0	A
C6EDE6_ECOBD	0	0	0	A
C6EDI8_ECOBD	0	0	0	I
C6EDL2_ECOBD	0	0	0	A
C6EDN3_ECOBD	0	0	0	A
C6EDS2_ECOBD	0	0	0	A
C6EDS3_ECOBD	0	0	0	A
C6EDS8_ECOBD	0	0	0	A
C6EDT1_ECOBD	0	0	0	A
C6EDT5_ECOBD	0	0	0	A
C6EDT8_ECOBD	0	0	0	A
C6EDT9_ECOBD	0	0	0	A
C6EDU0_ECOBD	0	0	0	B
C6EDY3_ECOBD	0	0	0	A
C6EDY4_ECOBD	0	0	0	A
C6EDY8_ECOBD	0	0	0	A
C6EE72_ECOBD	0	0	0	G
C6EE88_ECOBD	0	0	0	B
C6EE93_ECOBD	0	0	0	A
C6EEC6_ECOBD	0	0	0	A
C6EEG7_ECOBD	0	0	0	A
C6EEH2_ECOBD	0	0	0	A
C6EEI4_ECOBD	0	0	0	A
C6EEK9_ECOBD	0	0	0	B
C6EEQ6_ECOBD	0	0	0	A
C6EEQ9_ECOBD	0	0	0	A
C6EEZ3_ECOBD	0	0	0	A
C6EEZ8_ECOBD	0	0	0	I
C6EF09_ECOBD	0	0	0	A
C6EF12_ECOBD	0	0	0	A
C6EF38_ECOBD	0	0	0	A
C6EF42_ECOBD	0	0	0	A
C6EF68_ECOBD	0	0	0	G
C6EF69_ECOBD	0	0	0	G
C6EF70_ECOBD	0	0	0	B
C6EF73_ECOBD	0	0	0	A
C6EF79_ECOBD	0	0	0	A
C6EFD6_ECOBD	0	0	0	A
C6EFH2_ECOBD	0	0	0	A
C6EFH8_ECOBD	0	0	0	A
C6EFL8_ECOBD	0	0	0	B
C6EFL9_ECOBD	0	0	0	A
C6EFM0_ECOBD	0	0	0	G
C6EFM5_ECOBD	0	0	0	A
C6EFP0_ECOBD	0	0	0	A
C6EFV9_ECOBD	0	0	0	B
C6EFZ5_ECOBD	0	0	0	A
C6EFZ6_ECOBD	0	0	0	B
C6EFZ8_ECOBD	0	0	0	A
C6EG00_ECOBD	0	0	0	G
C6EG07_ECOBD	0	0	0	G
C6EG29_ECOBD	0	0	0	B
C6EGC6_ECOBD	0	0	0	B
C6EGC8_ECOBD	0	0	0	B
C6EGJ2_ECOBD	0	0	0	B
C6EGK6_ECOBD	0	0	0	A
C6EGK9_ECOBD	0	0	0	A
C6EGM5_ECOBD	0	0	0	A
C6EGM6_ECOBD	0	0	0	A
C6EGP1_ECOBD	0	0	0	A
C6EGR4_ECOBD	0	0	0	B
C6EGZ5_ECOBD	0	0	0	A
C6EH12_ECOBD	0	0	0	A
C6EHJ2_ECOBD	0	0	0	A
C6EHP0_ECOBD	0	0	0	A
C6EHP9_ECOBD	0	0	0	A
C6EHQ6_ECOBD	0	0	0	A
C6EHQ8_ECOBD	0	0	0	A
C6EHV3_ECOBD	0	0	0	B
C6EHX5_ECOBD	0	0	0	A
C6EHY1_ECOBD	0	0	0	A
C6EHZ4_ECOBD	0	0	0	A
C6EI24_ECOBD	0	0	0	A
C6EIF2_ECOBD	0	0	0	A
C6EIH5_ECOBD	0	0	0	A
C6EIR9_ECOBD	0	0	0	B
C6EIS6_ECOBD	1	0	1	A
C6EIS7_ECOBD	0	0	0	A
C6EIS8_ECOBD	0	0	0	A
C6EIT0_ECOBD	0	0	0	A
C6EIT2_ECOBD	0	0	0	A
C6EIT6_ECOBD	0	0	0	A
C6EIW6_ECOBD	0	0	0	A
C6EJ10_ECOBD	0	0	0	B
C6EJ12_ECOBD	0	0	0	A
C6EJ14_ECOBD	0	0	0	A
C6EJ20_ECOBD	0	0	0	A
C6EJ22_ECOBD	0	0	0	A
C6EJ24_ECOBD	0	0	0	A
C6EJ38_ECOBD	0	0	0	A
C6EJ76_ECOBD	0	0	0	A
C6EJD5_ECOBD	0	0	0	A
C6EJF2_ECOBD	0	0	0	A
C6EJG2_ECOBD	0	0	0	A
C6EJH1_ECOBD	0	0	0	A
C6EJH2_ECOBD	0	0	0	A
C6EJH5_ECOBD	0	0	0	A
C6EJH8_ECOBD	0	0	0	A
C6EJH9_ECOBD	0	0	0	A
C6EJI0_ECOBD	0	0	0	A
C6EJI1_ECOBD	0	0	0	A
C6EJI2_ECOBD	0	0	0	A
C6EJI3_ECOBD	0	0	0	A
C6EJL7_ECOBD	0	0	0	A
C6EJQ5_ECOBD	0	0	0	A
C6EJW9_ECOBD	0	0	0	A
C6EJX1_ECOBD	0	0	0	A
C6EK13_ECOBD	0	0	0	A
C6EK25_ECOBD	0	0	0	A
C6EK85_ECOBD	0	0	0	B
C6EKA2_ECOBD	0	0	0	A
C6EKK5_ECOBD	0	0	0	B
C6EKK7_ECOBD	0	0	0	A
C6EKR0_ECOBD	0	0	0	A
C6EKS6_ECOBD	0	0	0	A
C6EKS7_ECOBD	0	0	0	A
C6EKS8_ECOBD	0	0	0	A
C6EKS9_ECOBD	0	0	0	A
C6EL30_ECOBD	0	0	0	A
C6EL39_ECOBD	0	0	0	A
C6EL40_ECOBD	0	0	0	A
C6EL64_ECOBD	0	0	0	B
C6ELA6_ECOBD	0	0	0	A
C6ELI9_ECOBD	0	0	0	A
C6ELJ4_ECOBD	0	0	0	A
C6ELJ5_ECOBD	0	0	0	A
C6ELL1_ECOBD	0	0	0	A
C6ELR6_ECOBD	0	0	0	A
C6ELS5_ECOBD	0	0	0	A
