Merge ID	TableS3_K12_ProteomeV13_BasicProteome_3900	Gevaert2002	Taoka2004	Arifuzzaman2006	Ji2006	Iwasaki2009	Masuda2009	Iwasaki2010	Thein2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_BasicProteome_3900 Duplicates	Gevaert2002 Duplicates	Taoka2004 Duplicates	Arifuzzaman2006 Duplicates	Ji2006 Duplicates	Iwasaki2009 Duplicates	Masuda2009 Duplicates	Iwasaki2010 Duplicates	Thein2010 Duplicates	OurStudy_Feb2011_Common Duplicates	Subcellular Location(this study)	Entry name (Uniprot)	
P31119	1	1		1	1	1	1	1	1	1	9	1	1		1	1	1	1	1	1	1	B	AAS_ECOLI	
P31120	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	GLMM_ECOLI	
P31125	1										1	1										B	EAMA_ECOLI	
P31129	1			1							2	1			1							A	YDEH_ECOLI	
P31133	1										1	1										G	POTF_ECOLI	
P31134	1			1	1			1		1	5	1			1	1			1		1	F1	POTG_ECOLI	
P31142	1		1			1	1	1		1	6	1		1			1	1	1		1	A	THTM_ECOLI	
P31433	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	B	YICH_ECOLI	
P31435	1										1	1										B	YICJ_ECOLI	
P31440	1										1	1										B	YICO_ECOLI	
P31443	1			1							2	1			1							A	YIDF_ECOLI	
P31455	1			1		1		1			4	1			1		1		1			A	YIDR_ECOLI	
P31462	1							1			2	1							1			B	MDTL_ECOLI	
P31466	1					1		1		1	4	1					1		1		1	B	PURP_ECOLI	
P31474	1										1	1										B	HSRA_ECOLI	
P31475	1					1	1	1		1	5	1					1	1	1		1	A	YIEP_ECOLI	
P31545	1			1						1	3	1			1						1	G	YCDB_ECOLI	
P31551	1	1		1							3	1	1		1							A	CAID_ECOLI	
P31552	1			1	1						3	1			1	1						A	CAIC_ECOLI	
P31553	1										1	1										B	CAIT_ECOLI	
P31554	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	H	LPTD_ECOLI	
P31658	1	1	1	1		1	1	1			7	1	1	1	1		1	1	1			A	HCHA_ECOLI	
P31663	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	PANC_ECOLI	
P31666	1			1		1		1	1	1	6	1			1		1		1	1	1	G	YADE_ECOLI	
P31677	1		1		1	1	1	1		1	7	1		1		1	1	1	1		1	A	OTSA_ECOLI	
P31678	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	OTSB_ECOLI	
P31679	1										1	1										B	YAAU_ECOLI	
P31802	1		1			1	1	1	1	1	7	1		1			1	1	1	1	1	A	NARP_ECOLI	
P31808	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	YCIK_ECOLI	
P31979	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	F1	NUOF_ECOLI	
P32055	1						1			1	3	1						1			1	A	FCL_ECOLI	
P32056	1										1	1										A	NUDD_ECOLI	
P32057	1										1	1										B	WCAI_ECOLI	
P32099	1				1	1	1	1		1	6	1				1	1	1	1		1	A	LPLA_ECOLI	
P32108	1										1	1										B	YIBI_ECOLI	
P32125	1			1				1			3	1			1				1			B	MOBB_ECOLI	
P32129	1									1	2	1									1	B	YIHG_ECOLI	
P32131	1		1			1	1	1		1	6	1		1			1	1	1		1	A	HEMN_ECOLI	
P32132	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	A	TYPA_ECOLI	
P32156	1			1							2	1			1							A	RHAM_ECOLI	
P32157	1		1	1				1		1	5	1		1	1				1		1	A	YIIM_ECOLI	
P32160	1			1				1		1	4	1			1				1		1	G	YIIQ_ECOLI	
P32162	1			1				1		1	4	1			1				1		1	A	YIIS_ECOLI	
P32166	1				1	1		1		1	5	1				1	1		1		1	B	MENA_ECOLI	
P32169	1			1						1	3	1			1						1	A	RHAD_ECOLI	
P32170	1			1		1					3	1			1		1					A	RHAA_ECOLI	
P32171	1					1					2	1					1					A	RHAB_ECOLI	
P32173	1			1			1	1		1	5	1			1			1	1		1	A	MOBA_ECOLI	
P32177	1			1				1			3	1			1				1			A	FDHD_ECOLI	
P32662	1	1	1				1	1		1	6	1	1	1				1	1		1	A	GPH_ECOLI	
P32664	1						1	1		1	4	1						1	1		1	A	NUDC_ECOLI	
P32669	1			1							2	1			1							A	FSAB_ECOLI	
P32670	1			1		1		1			4	1			1		1		1			F1	PTFX2_ECOLI	
P32674	1			1							2	1			1							A	PFLD_ECOLI	
P32675	1		1	1		1					4	1		1	1		1					A	PFLC_ECOLI	
P32676	1										1	1										F1	PTFB3_ECOLI	
P32677	1										1	1										A	YIJO_ECOLI	
P32680	1		1				1	1	1	1	6	1		1				1	1	1	1	A	YJAG_ECOLI	
P32681	1		1				1	1		1	5	1		1				1	1		1	I	YJAH_ECOLI	
P32684	1		1			1	1	1		1	6	1		1			1	1	1		1	A	RLUF_ECOLI	
P32687	1										1	1										I	YJBF_ECOLI	
P32689	1			1				1			3	1			2				1			E	YJBH_ECOLI	
P32695	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	DUSA_ECOLI	
P32700	1										1	1										B	YJCB_ECOLI	
P32712	1										1	1										I	NRFG_ECOLI	
P32714	1			1				1			3	1			1				1			I	MDTP_ECOLI	
P32715	1			1							2	1			1							B	MDTO_ECOLI	
P33011	1					1	1	1		1	5	1					1	1	1		1	B	YEEA_ECOLI	
P33012	1		1					1			3	1		1					1			A	GYRI_ECOLI	
P33018	1		1					1			3	1		1					1			A	SFGH2_ECOLI	
P33022	1			1							2	1			1							A	RIHB_ECOLI	
P33024	1		1								2	1		1								B	PSUT_ECOLI	
P33136	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	G	OPGG_ECOLI	
P33195	1		1	1		1	1	1	1	1	8	1		1	1		1	1	1	1	1	A	GCSP_ECOLI	
P33219	1					1		1			3	1					1		1			X	YEBF_ECOLI	
P33224	1	1	1	1		1	1	1			7	1	1	1	1		1	1	1			A	AIDB_ECOLI	
P33225	1			1						1	3	1			1						1	G	TORA_ECOLI	
P33226	1				1					1	3	1				1					1	B	TORC_ECOLI	
P33232	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	B	LLDD_ECOLI	
P33235	1			1			1				3	1			1			1				F4	FLGK_ECOLI	
P33355	1			1			1	1		1	5	1			1			1	1		1	A	YEHS_ECOLI	
P33358	1					1	1	1		1	5	1					1	1	1		1	B	MLRA_ECOLI	
P33360	1			1		1	1	1		1	6	1			1		1	1	1		1	F1	YEHX_ECOLI	
P33362	1			1				1		1	4	1			1				1		1	G	OSMF_ECOLI	
P33363	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	G	BGLX_ECOLI	
P33368	1		1	1				1		1	5	1		1	1				1		1	A	YOHF_ECOLI	
P33371	1			1				1			3	1			1				1			A	DUSC_ECOLI	
P33554	1										1	1										G	PPDA_ECOLI	
P33570	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	TKT2_ECOLI	
P33590	1			1				1			3	1			1				1			G	NIKA_ECOLI	
P33591	1										1	1										B	NIKB_ECOLI	
P33593	1			1		1	1				4	1			1		1	1				F1	NIKD_ECOLI	
P33594	1										1	1										F1	NIKE_ECOLI	
P33596	1			1							2	1			1							A	RECX_ECOLI	
P33599	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	F1	NUOCD_ECOLI	
P33602	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	F1	NUOG_ECOLI	
P33607	1		1			1	1	1		1	6	1		1			1	1	1		1	B	NUOL_ECOLI	
P33643	1	1	1			1	1	1		1	7	1	1	1			1	1	1		1	A	RLUD_ECOLI	
P33644	1		1	1				1			4	1		1	1				1			A	YFIH_ECOLI	
P33650	1				1	1	1	1		1	6	1				1	1	1	1		1	B	FEOB_ECOLI	
P33915	1					1	1	1		1	5	1					1	1	1		1	B	YEJE_ECOLI	
P33916	1				1	1	1	1		1	6	1				1	1	1	1		1	F1	YEJF_ECOLI	
P33919	1			1		1		1			4	1			1		1		1			A	YEJH_ECOLI	
P33920	1		1	1	1	1	1	1		1	8	1		1	1	1	1	1	1		1	A	NDPA_ECOLI	
P33927	1					1	1	1		1	5	1					1	1	1		1	B	CCMF_ECOLI	
P33934	1					1		1			3	1					1		1			B	NAPH_ECOLI	
P33937	1	1		1		1	1	1		1	7	1	1		1		1	1	1		1	G	NAPA_ECOLI	
P33940	1	1		1			1			1	5	1	1		1			1			1	B	MQO_ECOLI	
P34209	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	YDCF_ECOLI	
P34749	1							1			2	1							1			H	HOFQ_ECOLI	
P35340	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	AHPF_ECOLI	
P36547	1			1							2	1			1							A	EUTR_ECOLI	
P36548	1			1				1		1	4	1			1				1		1	G	AMIA_ECOLI	
P36553	1	1	1	1							4	1	1	1	1							A	HEM6_ECOLI	
P36562	1							1			2	1							1			A	COBT_ECOLI	
P36566	1			1			1	1		1	5	1			1			1	1		1	A	SMTA_ECOLI	
P36645	1			1							2	1			2							A	HOFB_ECOLI	
P36647	1										1	1										B	PPDD_ECOLI	
P36659	1	1	1			1	1	1		1	7	1	1	1			1	1	1		1	A	CBPA_ECOLI	
P36662	1					1					2	1					1					A	TORD_ECOLI	
P36672	1		1			1	1	1	1	1	7	1		1			1	1	1	1	1	B	PTTBC_ECOLI	
P36673	1			1				1		1	4	1			1				1		1	A	TRER_ECOLI	
P36680	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	YACF_ECOLI	
P36683	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	A	ACON2_ECOLI	
P36767	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	RDGC_ECOLI	
P36771	1	1					1	1		1	5	1	1					1	1		1	A	LRHA_ECOLI	
P36837	1										1	1										B	DTPB_ECOLI	
P36879	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	F1	YADG_ECOLI	
P36881	1			1							2	1			1							F1	YADI_ECOLI	
P36928	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	A	YEGD_ECOLI	
P36929	1		1	1		1	1	1	1	1	8	1		1	1		1	1	1	1	1	B	RSMB_ECOLI	
P36938	1	1		1		1	1	1		1	7	1	1		1		1	1	1		1	A	PGM_ECOLI	
P36979	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	A	RLMN_ECOLI	
P36999	1			1			1	1		1	5	1			1			1	1		1	A	RLMA_ECOLI	
P37013	1									1	2	1									1	A	NORR_ECOLI	
P37024	1			1		1	1	1		1	6	1			1		1	1	1		1	A	HRPB_ECOLI	
P37025	1							1		1	3	1							1		1	A	LIGT_ECOLI	
P37028	1			1			1	1		1	5	1			1			1	1		1	G	BTUF_ECOLI	
P37047	1			1	1			1		1	5	1			1	1			1		1	A	CDAR_ECOLI	
P37051	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	PURU_ECOLI	
P37095	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	A	PEPB_ECOLI	
P37127	1	1		1		1					4	1	1		1		1					A	AEGA_ECOLI	
P37128	1		1	1				1		1	5	1		1	1				1		1	A	NUDK_ECOLI	
P37146	1		1	1				1			4	1		1	1				1			B	RIR4_ECOLI	
P37177	1			1	1	1	1	1	1	1	8	1			1	1	1	1	1	1	1	F1	PT1P_ECOLI	
P37180	1			1							2	1			1							B	HYBB_ECOLI	
P37182	1			1				1		1	4	1			1				1		1	A	HYBD_ECOLI	
P37194	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	I	SLP_ECOLI	
P37195	1					1	1	1			4	1					1	1	1			A	DCTR_ECOLI	
P37306	1										1	1										A	ARCC_ECOLI	
P37313	1	1			1	1	1	1		1	7	1	1			1	1	1	1		1	F1	DPPF_ECOLI	
P37338	1			1				1		1	4	1			1				1		1	A	YGAE_ECOLI	
P37339	1			1		1	1	1		1	6	1			1		1	1	1		1	B	YGAF_ECOLI	
P37340	1					1	1	1		1	5	1					1	1	1		1	B	MDTK_ECOLI	
P37344	1	1		1				1		1	5	1	1		1				1		1	A	PSPF_ECOLI	
P37348	1							1		1	3	1							1		1	A	YECE_ECOLI	
P37353	1			1				1			3	1			1				1			A	MENE_ECOLI	
P37355	1										1	1										A	MENH_ECOLI	
P37387	1			1		1		1			4	1			1		1		1			G	XYLF_ECOLI	
P37440	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	UCPA_ECOLI	
P37590	1					1		1			3	1					1		1			A	PMRD_ECOLI	
P37595	1			1				1			3	1			1				1			A	IAAA_ECOLI	
P37596	1										1	1										A	NORW_ECOLI	
P37610	1			1						1	3	1			1						1	A	TAUD_ECOLI	
P37619	1										1	1										B	YHHQ_ECOLI	
P37623	1									1	2	1									1	A	ACPT_ECOLI	
P37624	1				1	1	1	1		1	6	1				1	1	1	1		1	B	YHIH_ECOLI	
P37631	1		1					1			3	1		1					1			B	YHIN_ECOLI	
P37634	1	1	1	1			1	1		1	7	1	1	1	1			1	1		1	A	YHIR_ECOLI	
P37636	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	E	MDTE_ECOLI	
P37637	1	1	1		1	1	1	1	1	1	9	1	1	1		1	1	1	1	1	1	B	MDTF_ECOLI	
P37640	1			1						1	3	1			1						1	A	YHJB_ECOLI	
P37641	1									1	2	1									1	B	YHJC_ECOLI	
P37642	1					1	1	1		1	5	1					1	1	1		1	B	YHJD_ECOLI	
P37646	1			1							2	1			1							A	YHJH_ECOLI	
P37647	1		1			1	1	1		1	6	1		1			1	1	1		1	A	KDGK_ECOLI	
P37648	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	G	YHJJ_ECOLI	
P37649	1			1	1	1	1	1		1	7	1			1	1	1	1	1		1	B	YHJK_ECOLI	
P37651	1			1						1	3	1			1						1	G	GUN_ECOLI	
P37652	1	1		1	1	1	1	1	1	1	9	1	1		1	1	1	1	1	1	1	B	BCSB_ECOLI	
P37660	1										1	1										B	YHJV_ECOLI	
P37661	1		1	1	1			1			5	1		1	1	1			1			B	EPTB_ECOLI	
P37664	1	1									2	1	1									A	YIAC_ECOLI	
P37666	1	1	1			1	1	1		1	7	1	1	1			1	1	1		1	A	GHRB_ECOLI	
P37686	1					1					2	1					1					A	ADH2_ECOLI	
P37689	1	1	1			1	1	1		1	7	1	1	1			1	1	1		1	A	GPMI_ECOLI	
P37690	1	1						1	1	1	5	1	1						1	1	1	G	YIBP_ECOLI	
P37691	1							1		1	3	1							1		1	G	YIBQ_ECOLI	
P37692	1		1			1	1	1		1	6	1		1			1	1	1		1	A	RFAF_ECOLI	
P37758	1					1		1			3	1					1		1			B	NARU_ECOLI	
P37765	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	A	RLUB_ECOLI	
P37767	1	1						1		1	4	1	1						1		1	B	YFHH_ECOLI	
P37773	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	MPL_ECOLI	
P37794	1	1						1			3	1	1						1			A	CHBG_ECOLI	
P37903	1		1			1	1	1		1	6	1		1			1	1	1		1	A	USPF_ECOLI	
P37908	1			1	1	1	1	1	1	1	8	1			1	1	1	1	1	1	1	B	YFJD_ECOLI	
P38038	1		1		1		1	1		1	6	1		1		1		1	1		1	A	CYSJ_ECOLI	
P38051	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	MENF_ECOLI	
P38054	1		1	1	1			1	1		6	1		1	1	1			1	1		B	CUSA_ECOLI	
P38055	1										1	1										B	YDJE_ECOLI	
P38135	1		1	1		1		1		1	6	1		1	1		1		1		1	F1	FADK_ECOLI	
P38489	1	1	1	1			1	1		1	7	1	1	1	1			1	1		1	A	NFNB_ECOLI	
P38506	1							1		1	3	1							1		1	B	XNI_ECOLI	
P38521	1		1				1	1		1	5	1		1				1	1		1	A	YGGL_ECOLI	
P38683	1	1									2	1	1									G	TORT_ECOLI	
P38684	1			1				1		1	4	1			1				1		1	A	TORR_ECOLI	
P39163	1			1						1	3	1			1						1	A	CHAC_ECOLI	
P39165	1										1	1										G	YCHO_ECOLI	
P39173	1		1				1	1		1	5	1		1				1	1		1	A	YEAD_ECOLI	
P39176	1	1	1			1	1	1		1	7	1	1	1			1	1	1		1	G	ERFK_ECOLI	
P39177	1	1	1	1	1	1	1	1		1	9	1	1	1	1	1	1	1	1		1	A	USPG_ECOLI	
P39187	1							1		1	3	1							1		1	G	YTFJ_ECOLI	
P39199	1					1	1	1		1	5	1					1	1	1		1	A	YFCB_ECOLI	
P39206	1										1	1										A	CAIE_ECOLI	
P39267	1					1		1		1	4	1					1		1		1	A	YJCZ_ECOLI	
P39276	1										1	1										B	YJDL_ECOLI	
P39279	1			1							2	1			1							A	YJEJ_ECOLI	
P39285	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	B	YJEP_ECOLI	
P39286	1		1				1	1		1	5	1		1				1	1		1	A	RSGA_ECOLI	
P39288	1			1		1		1		1	5	1			1		1		1		1	A	YJES_ECOLI	
P39293	1										1	1										A	YJFK_ECOLI	
P39298	1			1				1		1	4	1			1				1		1	A	YJFP_ECOLI	
P39300	1			1						1	3	1			1						1	A	ULAG_ECOLI	
P39301	1										1	1										B	ULAA_ECOLI	
P39304	1	1		1				1		1	5	1	1		1				1		1	A	ULAD_ECOLI	
P39305	1					1					2	1					1					A	ULAE_ECOLI	
P39306	1			1							2	1			1							A	ULAF_ECOLI	
P39314	1										1	1										B	YTFF_ECOLI	
P39315	1							1			2	1							1			A	QOR2_ECOLI	
P39321	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	B	YTFN_ECOLI	
P39325	1	1	1	1		1		1		1	7	1	1	1	1		1		1		1	G	YTFQ_ECOLI	
P39337	1			1				1		1	4	1			1				1		1	A	YJGM_ECOLI	
P39342	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	B	YJGR_ECOLI	
P39404	1			1							2	1			1							A	BGLJ_ECOLI	
P39405	1										1	1										F1	FHUF_ECOLI	
P39406	1	1	1	1			1	1	1	1	8	1	1	1	1			1	1	1	1	A	RSMC_ECOLI	
P39407	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	YJJU_ECOLI	
P39408	1							1			2	1							1			A	YJJV_ECOLI	
P39409	1										1	1										A	YJJW_ECOLI	
P39411	1		1					1		1	4	1		1					1		1	A	YJJX_ECOLI	
P39452	1					1				1	3	1					1				1	A	RIR3_ECOLI	
P39453	1					1		1			3	1					1		1			B	TORS_ECOLI	
P39829	1	1	1	1		1	1	1			7	1	1	1	1		1	1	1			A	GARD_ECOLI	
P39831	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	YDFG_ECOLI	
P39836	1					1		1		1	4	1					1		1		1	B	YFEH_ECOLI	
P39902	1			1				1			3	1			1				1			A	SPRT_ECOLI	
P40191	1	1	1				1	1		1	6	1	1	1				1	1		1	A	PDXK_ECOLI	
P40710	1			1	1	1	1	1	1	1	8	1			1	1	1	1	1	1	1	I	NLPE_ECOLI	
P40711	1			1		1					3	1			1		1					A	YAEJ_ECOLI	
P40719	1			1		1	1			1	5	1			1		1	1			1	B	QSEC_ECOLI	
P40874	1		1	1	1		1	1			6	1		1	1	1		1	1			B	MTOX_ECOLI	
P41052	1					1	1	1	1	1	6	1					1	1	1	1	1	I	MLTB_ECOLI	
P41409	1	1	1			1	1	1			6	1	1	1			1	1	1			A	RIHA_ECOLI	
P42588	1					1		1			3	1					1		1			G	PAT_ECOLI	
P42590	1							1			2	1							1			B	YGJI_ECOLI	
P42591	1							1		1	3	1							1		1	G	YGJJ_ECOLI	
P42592	1			1							2	1			1							G	YGJK_ECOLI	
P42593	1			1		1		1		1	5	1			1		1		1		1	A	FADH_ECOLI	
P42596	1		1	1			1	1		1	6	1		1	1			1	1		1	A	RLMG_ECOLI	
P42598	1			1							2	1			1							B	YGJQ_ECOLI	
P42599	1					1	1	1			4	1					1	1	1			A	YGJR_ECOLI	
P42601	1									1	2	1									1	B	ALX_ECOLI	
P42603	1										1	1										B	YGJV_ECOLI	
P42604	1			1				1			3	1			1				1			B	UXAA_ECOLI	
P42616	1		1	1				1			4	1		1	1				1			G	YQJC_ECOLI	
P42624	1			1				1			3	1			1				1			A	YHAK_ECOLI	
P42632	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	TDCE_ECOLI	
P42640	1										1	1										B	YHBX_ECOLI	
P42904	1			1				1		1	4	1			1				1		1	A	PTPB2_ECOLI	
P42907	1										1	1										A	AGAS_ECOLI	
P42911	1			1				1			3	1			1				1			B	PTPD_ECOLI	
P43329	1	1	1	1		1	1	1	1	1	9	1	1	1	1		1	1	1	1	1	A	HRPA_ECOLI	
P43337	1					1	1	1		1	5	1					1	1	1		1	B	NUDL_ECOLI	
P43341	1			1		1	1			1	5	1			1		1	1			1	F1	LPXH_ECOLI	
P43531	1										1	1										B	YNFM_ECOLI	
P43533	1										1	1										A	FLGN_ECOLI	
P43667	1										1	1										B	YGAH_ECOLI	
P43671	1	1			1	1	1	1	1	1	8	1	1			1	1	1	1	1	1	B	PQIB_ECOLI	
P43674	1									1	2	1									1	I	YCAL_ECOLI	
P45395	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	B	KDSD_ECOLI	
P45463	1			1							2	1			1							B	TTDR_ECOLI	
P45465	1			1						1	3	1			1						1	A	YRAN_ECOLI	
P45468	1					1		1			3	1					1		1			B	YRAQ_ECOLI	
P45469	1			1	1	1	1	1		1	7	1			1	1	1	1	1		1	A	YRAR_ECOLI	
P45472	1			1							2	1			1							A	YHBQ_ECOLI	
P45475	1							1			2	1							1			A	YHBV_ECOLI	
P45524	1	1				1				1	4	1	1				1				1	A	YHET_ECOLI	
P45527	1			1		1		1			4	1			1		1		1			A	YHBU_ECOLI	
P45537	1			1	1	1	1	1		1	7	1			1	1	1	1	1		1	B	YHFK_ECOLI	
P45565	1			1					1	1	4	1			1					1	1	G	AIS_ECOLI	
P45577	1	1				1	1	1	1	1	7	1	1				1	1	1	1	1	A	PROQ_ECOLI	
P45578	1	1	1	1	1		1	1		1	8	1	1	1	1	1		1	1		1	A	LUXS_ECOLI	
P45579	1										1	1										A	YBDH_ECOLI	
P45748	1		1				1	1		1	5	1		1				1	1		1	A	RIMN_ECOLI	
P45751	1			1							2	1			1							B	YRFB_ECOLI	
P45753	1					1					2	1					1					G	YRFD_ECOLI	
P45767	1										1	1										B	YHDX_ECOLI	
P45768	1										1	1										B	YHDY_ECOLI	
P45769	1			1						1	3	1			1						1	F1	YHDZ_ECOLI	
P45771	1		1					1			3	1		1					1			A	YRDD_ECOLI	
P45799	1		1	1				1		1	5	1		1	1				1		1	A	NUDE_ECOLI	
P45800	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	B	IGAA_ECOLI	
P46022	1			1			1			1	4	1			1			1			1	B	MTGA_ECOLI	
P46118	1		1			1	1	1	1	1	7	1		1			1	1	1	1	1	B	HEXR_ECOLI	
P46126	1			1							2	1			1							E	YFIM_ECOLI	
P46130	1		1		1	1	1	1	1	1	8	1		1		1	1	1	1	1	1	I	YBHC_ECOLI	
P46136	1										1	1										B	YDDG_ECOLI	
P46139	1			1							2	1			1							B	YFIN_ECOLI	
P46141	1										1	1										B	YGBE_ECOLI	
P46142	1			1				1			3	1			1				1			G	YGGM_ECOLI	
P46478	1										1	1										B	AAEX_ECOLI	
P46482	1			1			1			1	4	1			1			1			1	B	AAEA_ECOLI	
P46837	1	1	1	1		1	1	1		1	8	1	1	1	1		1	1	1		1	A	YHGF_ECOLI	
P46850	1			1				1		1	4	1			1				1		1	A	RTCB_ECOLI	
P46852	1	1		1				1			4	1	1		1				1			A	YHHW_ECOLI	
P46853	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	A	YHHX_ECOLI	
P46859	1			1				1		1	4	1			1				1		1	A	GNTK_ECOLI	
P46888	1		1					1		1	4	1		1					1		1	A	USPC_ECOLI	
P46889	1		1	1		1	1	1	1	1	8	1		1	1		1	1	1	1	1	B	FTSK_ECOLI	
P46890	1										1	1										A	YBAE_ECOLI	
P46891	1									1	2	1									1	A	COF_ECOLI	
P50456	1	1		1	1	1	1	1		1	8	1	1		1	1	1	1	1		1	F1	MLC_ECOLI	
P50465	1			1				1		1	4	1			1				1		1	A	END8_ECOLI	
P50466	1			1		1	1				4	1			1		1	1				B	AER_ECOLI	
P51024	1	1	1				1	1		1	6	1	1	1				1	1		1	A	YAIL_ECOLI	
P51025	1			1				1		1	4	1			1				1		1	A	SFGH1_ECOLI	
P51981	1		1	1				1		1	5	1		1	1				1		1	B	AEEP_ECOLI	
P52005	1			1							2	1			1							B	TORY_ECOLI	
P52007	1		1				1	1		1	5	1		1				1	1		1	A	YECM_ECOLI	
P52044	1			1		1					3	1			1		1					A	YGFI_ECOLI	
P52052	1			1		1		1			4	1			1		1		1			A	YGGR_ECOLI	
P52061	1		1				1	1		1	5	1		1				1	1		1	A	RDGB_ECOLI	
P52062	1		1	1			1	1			5	1		1	1			1	1			A	YGGW_ECOLI	
P52076	1			1				1		1	4	1			1				1		1	A	QSEB_ECOLI	
P52086	1										1	1										A	COBC_ECOLI	
P52095	1			1		1	1	1			5	1			1		1	1	1			A	DCLZ_ECOLI	
P52102	1							1			2	1							1			A	YFHL_ECOLI	
P52107	1			1							2	1			1							G	CSGC_ECOLI	
P52108	1		1	1			1	1		1	6	1		1	1			1	1		1	A	RSTA_ECOLI	
P52599	1	1						1			3	1	1						1			G	EMRK_ECOLI	
P52636	1										1	1										B	YCCM_ECOLI	
P52643	1	1	1			1	1	1		1	7	1	1	1			1	1	1		1	A	LDHD_ECOLI	
P52645	1			1	1	1	1	1	1	1	8	1			1	1	1	1	1	1	1	B	YDBH_ECOLI	
P52647	1		1	1	1	1	1	1		1	8	1		1	1	1	1	1	1		1	A	NIFJ_ECOLI	
P54901	1			1		1	1	1		1	6	1			1		1	1	1		1	A	CSIE_ECOLI	
P55135	1	1		1		1		1		1	6	1	1		1		1		1		1	A	RUMA_ECOLI	
P55138	1			1				1			3	1			1				1			A	YGCE_ECOLI	
P55798	1									1	2	1									1	A	PRP1_ECOLI	
P56256	1			1							2	1			1							A	YSAA_ECOLI	
P56262	1	1	1	1				1		1	6	1	1	1	1				1		1	A	DLHH_ECOLI	
P60061	1										1	1										B	ADIC_ECOLI	
P60293	1	1	1	1			1	1		1	7	1	1	1	1			1	1		1	A	MUKF_ECOLI	
P60340	1	1	1				1	1			5	1	1	1				1	1			A	TRUB_ECOLI	
P60390	1	1	1	1			1	1	1	1	8	1	1	1	1			1	1	1	1	A	RSMH_ECOLI	
P60422	1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	A	RL2_ECOLI	
P60438	1		1	1	1	1	1	1	1	1	9	1		1	1	1	1	1	1	1	1	A	RL3_ECOLI	
P60472	1						1	1			3	1						1	1			A	UPPS_ECOLI	
P60546	1		1				1	1		1	5	1		1				1	1		1	A	KGUA_ECOLI	
P60560	1		1	1		1	1	1		1	7	1		1	1		1	1	1		1	B	GUAC_ECOLI	
P60566	1										1	1										A	FIXA_ECOLI	
P60584	1			1						1	3	1			1						1	A	CAIA_ECOLI	
P60595	1				1			1		1	4	1				1			1		1	A	HIS5_ECOLI	
P60624	1		1	1		1	1	1	1	1	8	1		1	1		1	1	1	1	1	A	RL24_ECOLI	
P60651	1		1	1	1	1	1	1		1	8	1		1	1	1	1	1	1		1	A	SPEB_ECOLI	
