ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
IG 1868 2997938 3002029 rev f at	930.035	2	0.00488348
b2866 at	1636.92	2	0.000493549
ygeT b2867 at	448.601	2	0.00852936
b2868 at	598.327	2	0.000734887
IG 1869 3001991 3004355 fwd f at	126.147	0	0.190586
ygeV b2869 at	2108.79	2	0.000327479
IG 1870 3003809 3010634 rev at	169.889	2	2,87E-07
ygeW b2870 at	3454.1	2	0.000327479
IG 1871 3005448 3005530 fwd at	2366.11	2	0.000892689
ygeX b2871 at	1817.62	2	0.000327479
IG 1872 3006728 3006784 fwd at	2962.54	2	0.000327479
ygeY b2872 at	1511.72	2	0.000402638
b2873 at	499.655	2	0.00852936
IG 1873 3009435 3009481 fwd at	449.037	2	0.000327479
yqeA b2874 at	364.127	2	0.00852936
IG 1874 3010415 3013180 fwd at	186.033	2	1,06E-03
b2875 at	1772.17	2	0.000327479
b2876 at	2420.31	2	0.000612512
IG 1875 3013016 3026543 rev at	200.334	2	1,03E-01
ygfJ b2877 at	920.963	2	0.000327479
IG 1876 3013760 3014080 fwd at	1324.88	2	0.000402638
b2878 at	2225.81	2	0.00049077
b2879 at	1104.49	2	0.000493549
b2880 at	1389.84	2	0.00269283
b2881 at	295.181	2	0.00130539
IG 1877 3022208 3022314 fwd at	219.478	2	0.015454
ygfO b2882 at	280.461	0	0.0698779
ygfP b2883 at	207.047	2	0.00320325
IG 1878 3025107 3025141 fwd at	148.103	1	0.0566406
ygfQ b2884 at	179.14	2	0.00143241
ygfR b2885 at	161.027	2	0.0442012
IG 1879 3026509 3029317 fwd at	341.607	0	0.661682
ygfS b2886 at	134.383	0	0.432352
ygfT b2887 at	258.21	2	0.0239949
IG 1880 3028967 3031676 rev at	73.761	2	0.00131419
ygfU b2888 at	461.797	2	0.00188612
IG 1881 3030836 3031084 fwd at	131.105	2	0.000327479
b2889 at	584.644	2	0.00130539
IG 1882 3031634 3037874 fwd at	178.689	2	6,37E-01
lysS b2890 at	448.258	2	0.000734887
prfB b2891 at	1321.26	2	3,57E+00
IG 1883 3034303 3034392 rev at	297.515	2	0.015625
recJ b2892 at	185.519	2	0.00116472
dsbC b2893 at	645.607	2	0.000402638
xerD b2894 at	1149.11	2	0.000612512
IG 1884 3037764 3038435 rev at	338.545	2	8,02E-01
fldB b2895 at	621.582	2	0.00529677
IG 1885 3038397 3039332 fwd at	430.457	2	0.000827103
b2896 at	1340.33	2	0.00118279
ygfY b2897 at	2875.1	2	0.00073689
IG 1886 3039091 3040508 rev at	653.246	2	0.000123605
ygfZ b2898 at	1013.43	2	0.00188612
IG 1887 3040314 3041681 fwd at	103.39	2	2,17E-02
b2899 at	3636.49	2	0.00049077
IG 1888 3041169 3041331 rev at	243.322	2	0.000327479
yqfB b2900 at	523.237	2	0.000734887
IG 1889 3041644 3043177 rev at	237.048	2	9,30E-01
bglA b2901 at	684.13	2	0.000734887
IG 1890 3043122 3053631 fwd at	188.61	2	1,97E-06
ygfF b2902 at	202.481	0	0.345472
IG 1891 3043922 3044187 rev at	977.686	2	0.000402638
gcvP b2903 at	2965.22	2	0.00049077
IG 1892 3047062 3047179 rev at	5049.29	2	0.00049077
gcvH b2904 at	9437.05	2	0.000327479
gcvT b2905 at	4591.25	2	0.00049077
IG 1893 3048688 3049134 rev at	181.034	2	0.00116472
visC b2906 at	581.959	2	0.0109718
ubiH b2907 at	506.292	2	0.00269283
pepP b2908 at	1814.11	2	0.00049077
ygfB b2909 at	3081.66	2	0.000402638
IG 1894 3053471 3055197 rev at	259.031	2	4,92E-02
ygfE b2910 at	2508.3	2	0.000402638
IG 1895 3053962 3054002 fwd at	1599.58	2	0.000488281
ssrS b2911 at	8310.42	2	0.000327479
IG 1896 3054186 3054260 fwd at	5547.71	2	0.00049077
ygfA b2912 at	315.863	2	0.00993898
IG 1897 3054810 3057772 fwd at	441.116	2	0.000293156
serA b2913 at	408.529	2	0.000612512
IG 1898 3056431 3056685 rev at	325.855	2	0.00049077
rpiA b2914 at	1083.94	2	0.00049077
IG 1899 3057346 3057400 rev at	1322.87	2	0.000976563
yqfE b2915 at	151.137	0	0.165268
IG 1900 3057632 3064296 rev at	202.562	0	0.430606
iciA b2916 at	145.501	2	0.0044925
IG 1901 3058667 3058869 fwd at	501.959	0	0.0698779
sbm b2917 at	750.697	0	0.437646
ygfD b2918 at	361.185	0	0.165268
ygfG b2919 at	957.659	2	0.00225703 begin_of_the_skype_highlighting              00225703      end_of_the_skype_highlighting
ygfH b2920 at	12.507	0	0.695382
ygfI b2921 at	262.033	0	0.318883
IG 1902 3064301 3079805 fwd f at	738.772	2	5,07E-04
IG 1903 3065209 3065359 rev at	544.147	2	0.0239949
yggE b2922 at	600.635	2	0.00928336
IG 1904 3066101 3066192 rev at	264.459	2	0.00315926
yggA b2923 at	817.622	2	0.0239949
IG 1905 3066829 3066966 rev at	0.861434	0	0.991471
yggB b2924 at	213.614	2	0.00852936
IG 1906 3067828 3068184 rev at	868.977	2	0.0267372
fba b2925 at	1846.47	2	0.000327479
IG 1907 3069265 3069478 rev f at	4218.39	2	0.000327479
pgk b2926 at	4214.76	2	0.00049077
IG 1908 3070643 3070691 rev at	3017.9	2	0.000327479
epd b2927 at	759.313	2	0.00049077
IG 1909 3071712 3071995 rev at	429.501	2	0.00049077
yggC b2928 at	150.557	2	0.00049077
yggD b2929 at	625.713	2	0.00130539
yggF b2930 at	429.959	0	0.54522
b2931 at	145.615	0	0.859735
yggP b2932 at	260.056	0	0.72583
cmtA b2933 at	113.422	0	0.135974
cmtB b2934 at	643.628	2	0.00381521
IG 1910 3077350 3077662 rev at	40.902	0	0.58986
tktA b2935 at	768.156	2	0.00269283
IG 1911 3079655 3080895 rev at	387.472	2	0.000187545
yggG b2936 at	2367.95	2	0.000327479
IG 1912 3080691 3084205 fwd f at	101.045	2	1,21E-01
speB b2937 at	1150.89	2	0.00049077
IG 1913 3081817 3081953 rev at	1110.09	2	0.000892689
speA b2938 at	563.013	2	0.000402638
yqgB b2939 at	397.616	2	0.000603158
IG 1914 3084086 3084417 rev at	573.196	2	0.000327479
yqgC b2940 at	877.578	0	0.230151
yqgD b2941 at	280.664	1	0.0547106
IG 1915 3084422 3084724 fwd at	1047.41	2	0.000327479
IG 1916 3084670 3092118 rev at	77.672	2	0.000446019
metK b2942 at	713.475	2	0.00130539
IG 1917 3085880 3086302 fwd at	19.058	0	0.432352
galP b2943 at	941.256	0	0.9822
IG 1918 3087698 3087773 fwd at	891.268	0	0.54522
sprT b2944 at	582.795	0	0.28503
IG 1919 3088272 3088365 fwd at	117.933	0	0.28503
endA b2945 at	671.463	0	0.105738
yggJ b2946 at	525.439	2	0.000892689
gshB b2947 at	770.265	2	0.000603158
IG 1920 3090848 3090883 fwd at	143.119	0	0.129639
yqgE b2948 at	551.448	2	0.00320325
yqgF b2949 at	306.109	2	0.000327479
IG 1921 3091936 3093116 fwd at	139.667	2	0.0072983
yggR b2950 at	162.206	0	0.153312
yggS b2951 at	507.307	2	0.000402638
IG 1922 3093145 3096576 rev at	146.68	0	0.105738
yggT b2952 at	383.976	2	0.00381521
yggU b2953 at	678.144	2	0.000402638
yggV b2954 at	441.706	2	0.00094359
yggW b2955 at	134.549	0	0.0698779
IG 1923 3096423 3101030 fwd at	887.057	2	1,04E+00
yggM b2956 at	634.568	2	0.0421419
IG 1924 3097585 3097700 rev at	20.683	2	0.0267372
ansB b2957 at	126.547	0	0.24776
IG 1925 3098748 3098922 rev at	190.385	0	0.167138
yggN b2958 at	345.887	2	0.00188612
IG 1926 3099643 3099824 rev at	504.322	2	0.015454
yggL b2959 at	941.105	2	0.00049077
yggH b2960 at	331.613	2	0.0165235
IG 1927 3100871 3105037 rev at	107.751	2	4,00E+00
mutY b2961 at	467.615	2	0.0178004
yggX b2962 at	794.143	2	0.015454
IG 1928 3102387 3102447 fwd at	714.518	2	0.00260662
mltC b2963 at	363.374	2	0.0442012
IG 1929 3103531 3103683 fwd at	259.563	2	0.00188612
nupG b2964 at	483.819	2	0.000603158
IG 1930 3104989 3107569 fwd at	165.707	2	0.0234132
speC b2965 at	180.655	2	0.00928336
IG 1931 3107234 3108606 rev at	514.026	2	3,81E+00
yqgA b2966 at	331.592	2	0.0115479
IG 1932 3108278 3108382 fwd at	105.711	2	0.0204441
pheV b2967 s at	393.275	2	0.03125
IG 1933 3108459 3126286 fwd at	20.722	2	0.0459348
yghD b2968 at	734.699	0	0.105738
yghE b2969 at	235.965	0	0.654528
IG 1934 3110006 3110070 rev at	125.029	2	0.0177324
b2970 at	642.979	0	0.872006
IG 1935 3110938 3111083 rev at	300.431	0	0.769849
b2971 at	456.065	0	0.992702
IG 1936 3111495 3111559 rev at	0.648433	0	0.963203
b2972 at	232.989	0	0.783687
IG 1937 3112493 3112566 rev at	944.269	0	0.519531
b2973 at	175.376	0	0.764831
b2974 at	350.274	0	0.296809
IG 1938 3117129 3117612 rev at	104.209	0	0.105738
yghK b2975 at	522.68	2	0.0267372
IG 1939 3119296 3119649 rev at	314.429	2	0.000327479
glcB b2976 at	2010.01	2	0.000327479
glcG b2977 at	5141.16	2	0.00143241
glcF b2978 at	2007.62	2	0.00529677
glcD b2979 at	1389.31	2	0.00657518 begin_of_the_skype_highlighting              00657518      end_of_the_skype_highlighting
IG 1940 3126037 3127057 rev at	233.626	0	0.318883
glcC b2980 at	2138.27	2	0.000493549
b2981 at	207.299	2	0.0178004
IG 1941 3129210 3132145 fwd at	155.068	0	0.413422
yghQ b2983 at	200.309	0	0.296809
IG 1942 3130334 3130468 rev at	630.221	0	0.745101
yghR b2984 at	473.677	0	0.324781
IG 1943 3131228 3131258 rev at	219.784	0	0.960938
yghS b2985 at	515.684	0	0.235169
IG 1944 3131973 3132886 rev at	382.384	0	0.329165
yghT b2986 at	866.633	0	0.832862
IG 1945 3132839 3136693 fwd at	934.173	0	0.457303
pitB b2987 at	216.667	0	0.562354
IG 1946 3134387 3134677 rev at	108.371	0	0.296809
gsp b2988 at	138.712	2	0.00188612
IG 1947 3136538 3137730 rev at	718.971	2	1,70E+00
b2989 at	736.243	2	0.000402638
IG 1948 3137609 3145911 fwd at	155.628	0	0.488254
hybG b2990 at	291.625	2	0.000761638
hybF b2991 at	178.671	2	0.0234132
hybE b2992 at	289.919	2	0.0109718
hybD b2993 at	537.938	2	0.00320325
hybC b2994 at	504.805	2	0.0115479
hybB b2995 at	664.196	2	0.00116472
hybA b2996 at	1180.43	2	0.00049077
b2997 at	1354.35	2	0.00260662
IG 1949 3144277 3144464 rev at	42.918	2	0.00260662
b2998 at	125.709	0	0.911443
IG 1950 3144753 3144870 rev at	246.533	0	0.432352
b2999 at	133.512	2	0.00993898
b3000 at	157.001	2	0.00094359
IG 1951 3145707 3146991 rev at	888.672	0	0.527232
b3001 at	1069.33	2	0.00529677
IG 1952 3146953 3147676 fwd at	117.001	0	0.0747217
yqhA b3002 at	251.918	2	0.00381521
IG 1953 3147487 3148832 rev f at	499.754	2	0.00181688
yghA b3003 at	293.916	2	0.0072983
IG 1954 3148562 3148736 fwd f at	460.927	0	0.0738301
b3004 at	301.893	0	0.477354
exbD b3005 at	141.466	2	0.0133783
IG 1955 3148983 3150250 fwd at	255.268	0	0.11649
exbB b3006 at	227.245	0	0.364945
b3007 at	157.748	0	0.901974
IG 1956 3150148 3152275 rev at	209.309	0	0.106679
metC b3008 at	296.963	2	0.00269283
IG 1957 3151439 3151577 fwd at	248.388	2	0.015454
yghB b3009 at	2098.28	2	0.000327479
yqhC b3010 at	285.399	2	0.0421419
yqhD b3011 at	403.751	2	0.00529677
IG 1958 3153404 3156943 rev at	940.289	2	0.00277455
IG 1959 3154533 3154753 fwd at	1085.33	2	0.000603158
yqhE b3012 at	562.006	0	0.0957232
IG 1960 3155465 3155663 fwd at	285.515	0	0.0864242
yqhG b3013 at	112.751	0	0.0778177
yqhH b3014 at	506.579	0	0.366636
IG 1961 3156902 3167843 fwd at	714.557	2	0.0138679
b3015 at	162.293	2	0.0391461
ygiR b3016 at	809.46	2	0.00094359
IG 1962 3159163 3159272 rev at	909.442	2	0.00185087
sufI b3017 at	294.3	2	0.000327479
IG 1963 3160686 3160759 rev at	1063.6	2	0.00049077
plsC b3018 at	669.775	2	0.000892689
IG 1964 3161498 3161730 rev at	408.866	2	0.00049077
parC b3019 at	698.193	0	0.070073
IG 1965 3163990 3164126 rev at	468.61	2	0.0044925
b3020 at	1236.15	2	0.000402638
IG 1966 3165735 3165866 rev at	394.833	2	0.00993898
b3021 at	869.523	2	0.000402638
b3022 at	1427.62	2	0.00049077
IG 1967 3166561 3166764 rev at	80.059	0	0.105738
b3023 at	270.821	0	0.0990615
ygiW b3024 at	549.546	2	0.000612512
IG 1968 3167693 3169894 rev at	119.281	0	0.399124
ygiX b3025 at	161.468	0	0.110449
ygiY b3026 at	209.684	0	0.58986
IG 1969 3169850 3170545 fwd at	946.028	0	0.282105
b3027 at	891.774	0	0.28503
IG 1970 3170228 3171519 rev at	126.202	2	3,52E+00
mdaB b3028 at	301.28	1	0.0625767
IG 1971 3171128 3171157 fwd at	935.86	2	0.015625
ygiN b3029 at	1362.72	2	0.00269283
IG 1972 3171473 3176124 fwd at	337.931	2	0.00234092
parE b3030 at	480.719	2	0.00094359
yqiA b3031 at	1389.06	2	0.00049077
icc b3032 at	2782.96	2	0.00049077
yqiB b3033 at	870.225	2	0.00094359
yqiE b3034 at	369.681	2	0.00225703 begin_of_the_skype_highlighting              00225703      end_of_the_skype_highlighting
IG 1973 3175927 3179634 rev f at	192.22	2	0.0135422
tolC b3035 at	1300.81	2	0.000402638
ygiA b3036 at	875.316	2	0.00292969
ygiB b3037 at	4438.12	2	0.000327479
ygiC b3038 at	1442.42	2	0.00157146
IG 1974 3179598 3180565 fwd f at	200.828	2	0.000118541
ygiD b3039 at	155.913	2	0.0421419
IG 1975 3180451 3181828 rev at	286.884	2	0.0239349
ygiE b3040 at	662.799	2	0.000402638
IG 1976 3181340 3182795 fwd at	73.401	2	0.0150049
ribB b3041 at	1092.04	2	0.000402638
IG 1977 3182483 3189754 rev f at	648.203	2	0.00133432
b3042 at	838.245	2	0.000327479
IG 1978 3183147 3183429 fwd at	479.298	0	0.105738
ygiL b3043 at	152.941	0	0.54522
IG 1979 3183982 3184202 fwd f at	120.659	0	0.48511
yi21 5 b3044 s at	2951.95	2	0.03125
yqiG b3046 at	125.611	0	0.213264
yqiH b3047 at	152.067	0	0.24776
yqiI b3048 at	130.793	2	0.00529677
IG 1980 3189713 3190223 fwd at	333.917	0	0.403879
glgS b3049 at	10089.5	2	0.000327479
IG 1981 3189956 3192960 rev at	124.484	2	0.00015325
b3050 at	2432.62	2	0.000402638
b3051 at	1033.09	2	0.000493549
IG 1982 3192542 3198847 fwd at	172.105	2	2,51E-01
b3052 at	290.499	2	0.0267372
IG 1983 3194395 3194441 rev at	591.746	2	0.00049077
glnE b3053 at	915.42	2	0.000892689
ygiF b3054 at	574.576	2	0.00116472
IG 1984 3198607 3200950 rev f at	746.607	2	6,43E-01
ygiM b3055 at	668.711	2	0.000327479
IG 1985 3199469 3199531 fwd at	390.045	2	0.000493549
cca b3056 at	455.294	2	0.034572
IG 1986 3200771 3202334 fwd at	747.348	2	2,63E-01
bacA b3057 at	163.411	1	0.0620214
IG 1987 3201773 3201861 rev at	413.899	2	0.000327479
ygiG b3058 at	450.984	2	0.0072983
IG 1988 3202234 3202964 rev at	105.893	2	0.0267372
ygiH b3059 at	212.715	0	0.213264
IG 1989 3202953 3204103 fwd at	392.882	0	0.522646
ygiP b3060 at	141.111	0	0.675219
IG 1990 3203898 3207170 rev at	709.354	0	0.105642
ttdA b3061 at	113.102	0	0.877253
ttdB b3062 at	467.336	0	0.5
IG 1991 3205618 3205664 fwd at	342.649	0	0.889335
ygjE b3063 at	920.421	0	0.181744
IG 1992 3207129 3208421 fwd at	204.173	2	0.00579551
ygjD b3064 at	462.953	2	0.0421419
IG 1993 3208185 3212607 rev f at	145.82	2	7,15E-03
rpsU b3065 at	1980.68	2	0.000327479
IG 1994 3208638 3208747 fwd at	629.514	2	0.000402638
dnaG b3066 at	974.559	2	0.000327479
IG 1995 3210494 3210687 fwd at	1495.89	2	0.00622665
rpoD b3067 at	684.074	2	0.000734887
IG 1996 3212530 3213238 fwd f at	870.954	2	0.0131307
ygjF b3068 at	486.345	2	0.0072983
IG 1997 3213115 3213367 rev at	592.781	0	0.219277
ileX b3069 f at	21.014	0	0.683594
IG 1998 3213315 3214419 fwd f at	117.192	0	0.406508
yqjH b3070 at	163.872	1	0.0547106
IG 1999 3214133 3215196 rev at	179.525	0	0.247894
yqjI b3071 at	257.036	0	0.0957232
IG 2000 3215044 3217023 fwd f at	117.385	0	0.0917877
aer b3072 at	2449.8	2	0.00094359
IG 2001 3216718 3218555 rev at	16.981	0	0.546799
ygjG b3073 at	881.461	0	0.45478
IG 2002 3218515 3219106 fwd at	285.464	0	0.340343
ygjH b3074 at	513.172	2	0.0277665
IG 2003 3218889 3231368 rev f at	275.353	0	0.469637
ebgR b3075 at	254.209	2	0.0497698
IG 2004 3220091 3220237 fwd at	724.762	0	0.54522
ebgA b3076 at	132.934	0	0.165268
ebgC b3077 at	119.532	2	0.00622665
IG 2005 3223813 3223874 fwd at	131.197	2	0.00110886
ygjI b3078 at	188.996	0	0.654528
IG 2006 3225309 3225441 fwd at	883.074	0	0.5
ygjJ b3079 at	888.048	2	0.034572
ygjK b3080 at	227.058	1	0.0625767
IG 2007 3228881 3229305 fwd at	107.642	0	0.11649
ygjL b3081 at	985.855	2	0.0267372
IG 2008 3231325 3233564 fwd at	135.059	0	0.167034
ygjM b3082 at	234.234	2	0.015454
ygjN b3083 at	634.987	2	0.00049077
IG 2009 3232097 3232379 rev at	466.593	2	0.00928336
ygjO b3084 at	212.794	2	0.0497698
IG 2010 3233547 3238832 rev at	368.656	2	0.0124037
ygjP b3085 at	567.649	2	0.000892689
IG 2011 3234105 3234180 fwd at	122.318	2	0.000612512
ygjQ b3086 at	74.709	2	0.0267372
IG 2012 3234874 3234933 fwd at	219.832	2	0.0277665
ygjR b3087 at	743.095	2	0.000402638
IG 2013 3235939 3236221 fwd at	236.255	2	0.0072983
ygjT b3088 at	654.546	0	0.41014
IG 2014 3237188 3237583 fwd at	181.205	2	0.00993898
ygjU b3089 at	388.936	2	0.000603158
IG 2015 3238829 3242743 fwd at	159.743	0	0.487694
ygjV b3090 at	831.563	0	0.0957232
IG 2016 3239385 3239466 rev at	995.947	2	0.00260662
uxaA b3091 at	410.513	2	0.036797
uxaC b3092 at	1758.9	2	0.00049077
IG 2017 3242382 3250957 rev at	43.06	2	0.000830682
exuT b3093 at	355.681	2	0.0115479
IG 2018 3244163 3244276 fwd at	216.572	0	0.41014
exuR b3094 at	1527.09	2	0.000327479
IG 2019 3245069 3245412 fwd at	601.076	2	0.000327479
yqjA b3095 at	1445.07	2	0.000402638
yqjB b3096 at	512.459	2	0.00108112
IG 2020 3246463 3246593 fwd at	402.4	2	0.000327479
yqjC b3097 at	1548.5	2	0.000493549
IG 2021 3246978 3247014 fwd at	3376.02	2	0.00110886
yqjD b3098 at	1522.59	2	0.000892689
yqjE b3099 at	577.657	2	0.00550396
b3100 at	200.967	0	0.0778177
IG 2022 3248017 3248111 fwd at	119.5	2	0.00320325
yqjF b3101 at	726.541	0	0.24776
IG 2023 3248595 3248663 fwd at	116.459	2	0.00782678
yqjG b3102 at	133.847	0	0.0698779
IG 2024 3249651 3249943 fwd at	878.066	0	0.675219
yhaH b3103 at	213.432	2	0.0267372
IG 2025 3250310 3250550 fwd at	162.376	2	0.0391461
yhaI b3104 at	148.282	0	0.654528
IG 2026 3250908 3251958 fwd at	843.145	0	0.432352
yhaJ b3105 at	130.549	2	0.0304463
IG 2027 3251855 3252980 rev at	126.349	2	0.00795471
yhaK b3106 at	179.455	2	0.015454
yhaL b3107 at	1065.93	2	0.000327479
IG 2028 3252848 3264894 fwd at	549.763	2	0.00358701
yhaM b3108 at	330.901	2	0.00928336
IG 2029 3253548 3253728 rev at	112.675	0	0.235169
yhaN b3109 at	208.867	0	0.150145
yhaO b3110 at	786.419	2	0.0239949
IG 2030 3255598 3255927 rev at	439.593	0	0.28503
yhaP b3111 at	158.042	0	0.0789057
IG 2031 3256756 3256874 rev at	717.129	0	0.364945
yhaQ b3112 at	122.689	0	0.181744
IG 2032 3257298 3257362 rev at	512.202	0	0.275462
yhaR b3113 at	118.054	0	0.0990615
tdcE b3114 at	226.075	2	0.0206634
IG 2033 3260060 3260092 rev at	100.077	2	0.0234375
tdcD b3115 at	527.618	0	0.122747
tdcC b3116 at	130.043	2	0.00459071
tdcB b3117 at	195.781	2	0.00993898
IG 2034 3263670 3263767 rev at	255.945	2	0.00381521
tdcA b3118 at	78.375	0	0.230151
IG 2035 3264707 3267856 rev f at	128.422	0	0.130331
tdcR b3119 at	0.401827	0	0.969554
IG 2036 3265240 3265473 fwd at	699.783	0	0.0864242
yhaB b3120 at	10.031	0	0.388213
yhaC b3121 at	128.113	0	0.633364
IG 2037 3267244 3267303 fwd at	0.375022	0	0.999397
b3122 f at	186.097	0	0.0789057
IG 2038 3267469 3272922 fwd f at	467.624	0	0.0765777
rnpB b3123 at	12922.6	2	0.000327479
IG 2039 3268234 3268265 rev at	739.861	2	0.046875
yhaD b3124 at	252.218	0	0.0778177
yhaE b3125 at	366.548	2	0.0072983
yhaF b3126 at	152.773	0	0.181744
yhaU b3127 at	211.632	0	0.45478
IG 2040 3272549 3275496 rev at	48.929	2	0.0285887
yhaG b3128 at	172.626	0	0.0957232
IG 2041 3274495 3274642 fwd at	197.283	0	0.0778177
sohA b3129 at	1518.55	2	0.000327479
yhaV b3130 at	805.361	2	0.000327479
IG 2042 3275443 3276554 fwd at	115.93	2	0.00012059
agaR b3131 at	1222.43	2	0.00108112
IG 2043 3276307 3290115 rev at	125.622	2	0.00717136
agaZ b3132 at	172.107	0	0.275462
agaV b3133 at	309.124	0	0.153312
agaW b3134 at	35.641	0	0.567648
agaA b3135 at	152.55	2	0.0115479
IG 2044 3279267 3279616 fwd at	271.741	2	0.00157146
agaS b3136 at	736.489	0	0.567648
agaY b3137 at	312.984	0	0.611787
IG 2045 3281645 3281810 fwd at	192.947	2	0.00852936
agaB b3138 at	132.074	0	0.960854
IG 2046 3282288 3282325 fwd at	196.881	0	0.669922
agaC b3139 at	138.288	0	0.48748
agaD b3140 at	827.972	0	0.922182
agaI b3141 at	266.511	0	0.213264
IG 2047 3284667 3285066 fwd at	936.718	0	0.24776
yraH b3142 at	505.427	2	0.00993898
IG 2048 3285652 3285730 fwd at	702.466	0	0.71497
yraI b3143 at	206.599	0	0.345472
yraJ b3144 at	387.618	2	0.0497698
yraK b3145 at	836.506	1	0.0625767
IG 2049 3290074 3291040 fwd at	278.998	2	0.00147358
yraL b3146 at	221.172	0	0.567648
IG 2050 3290977 3294738 rev at	190.338	2	1,58E-01
yraM b3147 at	865.383	0	0.110449
yraN b3148 at	1267.42	2	0.0239949
yraO b3149 at	1204.82	2	0.000327479
yraP b3150 at	741.13	2	0.00157146
IG 2051 3294626 3296572 fwd at	245.198	2	0.00874436
yraQ b3151 at	383.02	2	0.0267372
IG 2052 3295780 3295851 rev at	477.475	2	0.00214285
yraR b3152 at	345.436	2	0.0072983
IG 2053 3296533 3297112 rev at	21.772	0	0.304618
yhbO b3153 at	734.712	0	0.0957232
yhbP b3154 at	272.71	2	0.00782678
IG 2054 3297134 3297606 fwd at	203.747	0	0.0778177
IG 2055 3297557 3297895 rev at	161.579	2	0.00622665
yhbQ b3155 at	234.035	2	0.0391461
yhbS b3156 at	700.195	2	0.0239949
IG 2056 3297910 3299125 fwd at	165.185	2	0.00188612
yhbT b3157 at	2160.67	2	0.00049077
IG 2057 3298918 3302213 rev at	44.868	2	5,53E+00
yhbU b3158 at	154.233	0	0.745101
yhbV b3159 at	602.993	0	0.388213
IG 2058 3301009 3301088 fwd at	0.658214	0	0.859735
yhbW b3160 at	148.039	0	0.58986
IG 2059 3302097 3316277 fwd at	190.405	2	4,09E-09
mtr b3161 at	288.337	2	0.0109718
IG 2060 3303459 3303611 rev at	30.311	0	0.254899
deaD b3162 at	1615.18	2	0.00260662
IG 2061 3305553 3305680 rev at	3903.48	2	0.000327479
yhbM b3163 at	7729.07	2	0.000612512
IG 2062 3306566 3306673 rev at	3854.29	2	0.000327479
pnp b3164 at	4252	2	0.000612512
IG 2063 3308879 3309055 rev at	245.509	2	0.0129214
rpsO b3165 at	720.069	2	0.00094359
IG 2064 3309326 3309473 rev at	3982.23	2	0.000327479
truB b3166 at	660.958	2	0.000327479
rbfA b3167 at	748.225	2	0.00928336
IG 2065 3310820 3310982 rev at	2162.45	2	0.000327479
infB b3168 at	1504.97	2	0.00049077
nusA b3169 at	2957.27	2	0.000761638
yhbC b3170 at	1594.86	2	0.000402638
IG 2066 3315654 3315853 rev at	110.859	2	0.000402638
metY b3171 f at	3537.88	2	0.000146526
IG 2067 3315931 3317628 rev at	216.701	2	0.000402638
argG b3172 at	140.958	2	0.015454
IG 2068 3317622 3325430 fwd at	58.345	2	5,97E-02
yhbX b3173 at	892.357	0	0.11649
IG 2069 3319273 3319712 rev at	246.407	0	0.818256
leuU b3174 at	561.975	0	0.990061
secG b3175 at	1186.49	2	0.0239949
IG 2070 3320147 3320373 rev at	790.331	2	0.00049077
mrsA b3176 at	1041.46	2	0.00049077
folP b3177 at	546.4	2	0.0267372
IG 2071 3322598 3322641 rev at	556.185	2	0.00073689
hflB b3178 at	1415.29	2	0.000327479
IG 2072 3324577 3324675 rev at	225.208	2	0.00049077
ftsJ b3179 at	2484.66	2	0.000327479
IG 2073 3325306 3325879 rev at	1952.54	2	9,60E-02
yhbY b3180 at	1042.69	2	0.000603158
IG 2074 3325725 3326603 fwd at	433.084	2	0.0135146
greA b3181 at	449.073	2	0.000603158
IG 2075 3326342 3328222 rev at	409.876	2	0.0115191
dacB b3182 at	158.776	1	0.0558844
IG 2076 3328038 3331350 fwd at	101.779	2	0.000538293
yhbZ b3183 at	663.466	2	0.0391461
yhbE b3184 at	523.727	2	0.00320325
IG 2077 3330377 3330502 rev at	234.792	2	0.00550396
rpmA b3185 at	868.487	2	0.00379911
rplU b3186 at	6439.49	2	0.000327479
IG 2078 3331093 3332875 rev at	66.192	2	5,72E+00
