Merge ID	Gevaert2002	Corbin2003	Taoka2004	Butland2005	Lopez2005	Arifuzzaman2006	Ji2006	Zhang2007	Ishihama2008_fin	Iwasaki2009	Masuda2009_fin2	Iwasaki2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P76316	Q9S4X5	P00350	P31119	P60560	P17583	P0A6H8	P45763	emPAI	emPAI-derived copy no/cell (see Figure 2)	C1P619	emPAI Value	Copy number per cell	P00350	Accession
P0ACG1	1	1	1	1	0	1	0	0	1	1	1	1	1	10	A	STPA_ECOLI	C6EJV6_ECOBD	P0ACG1	P0ACG1	P0ACG1	P0ACG1		P0ACG1			3.06E+01	2.11E+03	P0ACG1	5.31	238.33	P0ACG1	P0ACG1
P0ACG8	0	0	0	1	0	1	0	0	1	0	0	1	1	5	A	HSLR_ECOLI	C6EFH5_ECOBD				P0ACG8		P0ACG8			1.51E+00	3.68E+02				P0ACG8	P0ACG8
P0ACL5	0	0	0	0	0	1	0	0	0	0	0	1	1	3	A	GLCC_ECOLI	C6EID0_ECOBD						P0ACL5								P0ACL5	P0ACL5
P0ACM9	1	0	0	0	0	1	0	0	0	0	0	1	0	3	A	YIHL_ECOLI	C6EF29_ECOBD	P0ACM9					P0ACM9								P0ACM9	
P0ACN4	0	1	1	1	0	1	0	0	1	0	1	1	1	8	A	ALLR_ECOLI	C6EKV9_ECOBD		P0ACN4	P0ACN4	P0ACN4		P0ACN4			3.33E+00	5.82E+02		1.74	81	P0ACN4	P0ACN4
P0ACP1	0	1	1	1	0	0	1	0	0	1	1	1	1	8	A	FRUR_ECOLI	C6EAX5_ECOBD		P0ACP1	P0ACP1	P0ACP1			P0ACP1				P0ACP1	1.15	54.08	P0ACP1	P0ACP1
P0ACP7	1	1	1	0	1	1	0	0	1	1	1	1	1	10	A	PURR_ECOLI	C6ECU5_ECOBD	P0ACP7	P0ACP7	P0ACP7		P0ACP7	P0ACP7			1.78E+00	4.05E+02	P0ACP7	1.99	92.03	P0ACP7	P0ACP7
P0ACQ0	0	0	0	0	0	1	0	0	0	1	0	0	1	3	A	RBSR_ECOLI	C6EG49_ECOBD						P0ACQ0					P0ACQ0				P0ACQ0
P0ACR0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	A	ALLS_ECOLI	C6EKW1_ECOBD			P0ACR0												
P0ACR7	0	0	0	1	0	0	0	0	1	0	0	1	1	4	A	YFER_ECOLI	C6EL70_ECOBD				P0ACR7					4.25E-01	1.76E+02				P0ACR7	P0ACR7
P0ACR9	1	1	1	0	0	1	0	0	1	1	1	1	1	9	A	MPRA_ECOLI	C6EJU2_ECOBD	P0ACR9	P0ACR9	P0ACR9			P0ACR9			2.73E+00	5.18E+02	P0ACR9	4.34	196	P0ACR9	P0ACR9
P0ACU5	0	0	1	0	0	0	0	0	0	0	0	0	1	2	A	FABR_ECOLI	C6EE46_ECOBD			P0ACU5												P0ACU5
P0ACU7	0	1	1	0	0	1	0	0	0	1	1	1	1	7	A	YJDC_ECOLI	C6ECZ0_ECOBD		P0ACU7	P0ACU7			P0ACU7					P0ACU7	0.93	44.02	P0ACU7	P0ACU7
P0ACV6	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	MPAA_ECOLI	C6EFQ6_ECOBD						P0ACV6								P0ACV6	
P0ACV8	0	0	0	0	0	0	0	0	1	0	0	1	0	2	A	YMJA_ECOLI	C6EFT7_ECOBD									1.51E+00	3.68E+02				P0ACV8	
P0ACW6	0	1	1	0	0	1	0	0	0	0	1	1	1	6	A	YDCH_ECOLI	C6EET7_ECOBD		P0ACW6	P0ACW6			P0ACW6						0.67	32.03	P0ACW6	P0ACW6
P0ACX3	0	1	0	1	1	0	0	0	1	0	0	1	1	6	A	YDHR_ECOLI	C6ECT8_ECOBD		P0ACX3		P0ACX3	P0ACX3				2.98E+00	5.46E+02				P0ACX3	P0ACX3
P0ACX5	0	1	0	1	0	1	0	0	0	0	0	1	0	4	A	YDHZ_ECOLI	C6ECT0_ECOBD		P0ACX5		P0ACX5		P0ACX5								P0ACX5	
P0ACX9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YDIE_ECOLI	C6ECQ1_ECOBD															
P0ACY9	0	0	1	1	0	1	0	0	1	0	0	0	0	4	A	YEBG_ECOLI	C6EBY0_ECOBD			P0ACY9	P0ACY9		P0ACY9			3.64E+00	6.13E+02					
P0ACZ2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	ETP_ECOLI	C6EHM5_ECOBD															P0ACZ2
P0ACZ4	1	0	0	1	1	1	0	0	1	0	1	1	1	8	A	EVGA_ECOLI	C6EL99_ECOBD	P0ACZ4			P0ACZ4	P0ACZ4	P0ACZ4			5.20E-01	1.98E+02		0.54	25.99	P0ACZ4	P0ACZ4
P0AD01	0	0	0	1	0	0	0	0	0	0	0	1	0	2	A	DCUR_ECOLI	C6ED00_ECOBD				P0AD01										P0AD01	
P0AD07	0	0	1	0	0	1	0	0	0	0	0	1	0	3	A	YECF_ECOLI	C6EBE6_ECOBD			P0AD07			P0AD07								P0AD07	
P0AD10	0	0	0	0	0	0	0	0	0	0	1	1	0	2	A	YECJ_ECOLI	C6EBF7_ECOBD												5.31	238.33	P0AD10	
P0AD21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	YEJG_ECOLI	C6EA16_ECOBD															P0AD21
P0AD24	0	1	1	0	0	0	0	0	1	0	1	1	0	5	A	YEJL_ECOLI	C6EA10_ECOBD		P0AD24	P0AD24						2.05E+01	1.68E+03		2.98	136.13	P0AD24	
P0AD33	0	1	1	1	0	0	0	0	1	0	1	1	0	6	A	YFCZ_ECOLI	C6ELB1_ECOBD		P0AD33	P0AD33	P0AD33					4.62E+00	7.04E+02		1.51	70.42	P0AD33	
P0AD40	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	YPEB_ECOLI	C6EL68_ECOBD														P0AD40	
P0AD49	1	1	1	1	0	1	0	1	1	1	1	1	1	11	A	RAIA_ECOLI	C6EJZ4_ECOBD	P0AD49	P0AD49	P0AD49	P0AD49		P0AD49		P0AD49	1.46E+02	5.23E+03	P0AD49	67.13	2788.66	P0AD49	P0AD49
P0AD79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	LPL_ECOLI	C6EAX9_ECOBD															
P0AD89	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	LPTN_ECOLI	C6EG96_ECOBD														P0AD89	
P0ADC8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	YJIX_ECOLI	C6EBM7_ECOBD						P0ADC8									
P0ADD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YJJY_ECOLI	C6EBG9_ECOBD															
P0ADE2	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	YTFK_ECOLI	C6ECC8_ECOBD						P0ADE2								P0ADE2	
P0ADG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	ILVM_ECOLI	C6EG42_ECOBD															
P0ADG4	1	1	1	0	1	1	1	0	1	1	1	1	1	11	A	SUHB_ECOLI	C6EKH4_ECOBD	P0ADG4	P0ADG4	P0ADG4		P0ADG4	P0ADG4	P0ADG4		6.21E+01	3.19E+03	P0ADG4	21.54	926.36	P0ADG4	P0ADG4
P0ADJ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YHJR_ECOLI	C6EEE8_ECOBD															
P0ADK6	0	0	0	1	0	1	0	0	0	0	0	1	1	4	A	YIBA_ECOLI	C6EE81_ECOBD				P0ADK6		P0ADK6								P0ADK6	P0ADK6
P0ADK8	1	0	1	1	0	1	0	0	1	0	1	1	1	8	A	YIBL_ECOLI	C6EDI9_ECOBD	P0ADK8		P0ADK8	P0ADK8		P0ADK8			4.62E+00	7.04E+02		3.22	146.75	P0ADK8	P0ADK8
P0ADU2	1	1	1	0	0	1	0	0	1	0	1	1	1	8	A	YGIN_ECOLI	C6EHW4_ECOBD	P0ADU2	P0ADU2	P0ADU2			P0ADU2			9.00E+00	1.04E+03		2.98	136.13	P0ADU2	P0ADU2
P0ADW8	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	YHEV_ECOLI	C6EGB4_ECOBD														P0ADW8	
P0ADX5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	YHFG_ECOLI	C6EFL4_ECOBD														P0ADX5	
P0ADZ0	0	1	1	1	0	1	0	0	1	1	1	1	1	9	A	RL23_ECOLI	C6EGE8_ECOBD		P0ADZ0	P0ADZ0	P0ADZ0		P0ADZ0			3.16E+05	4.53E+05	P0ADZ0	38.81	1639.38	P0ADZ0	P0ADZ0
P0AE56	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	BFD_ECOLI	C6EGC9_ECOBD						P0AE56									
P0AE63	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	CHAB_ECOLI	C6EGP7_ECOBD						P0AE63								P0AE63	
P0AE67	0	0	0	1	1	1	0	0	0	0	0	1	0	4	A	CHEY_ECOLI	C6EBU5_ECOBD				P0AE67	P0AE67	P0AE67								P0AE67	
P0AE70	0	0	1	0	0	1	0	0	0	0	0	1	0	3	A	CHPA_ECOLI	C6EJ90_ECOBD			P0AE70			P0AE70								P0AE70	
P0AE72	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	CHPR_ECOLI	C6EJ89_ECOBD														P0AE72	
P0AED5	0	0	1	1	0	1	0	0	0	0	1	1	0	5	A	UVRY_ECOLI	C6EBE8_ECOBD			P0AED5	P0AED5		P0AED5						0.36	17.54	P0AED5	
P0AED9	0	0	1	1	0	1	0	0	0	0	0	1	0	4	A	DCM_ECOLI	C6EBA5_ECOBD			P0AED9	P0AED9		P0AED9								P0AED9	
P0AEG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	DSRB_ECOLI	C6EBB3_ECOBD															
P0AEH3	0	0	1	0	0	0	0	0	0	0	0	1	1	3	A	ELAA_ECOLI	C6E9T2_ECOBD			P0AEH3											P0AEH3	P0AEH3
P0AEJ6	0	0	1	0	0	0	0	0	1	1	0	1	0	4	A	EUTB_ECOLI	C6EKR3_ECOBD			P0AEJ6						2.45E-01	1.28E+02	P0AEJ6			P0AEJ6	
P0AEK2	1	0	0	1	1	0	1	0	1	1	0	1	1	8	A	FABG_ECOLI	C6EHC1_ECOBD	P0AEK2			P0AEK2	P0AEK2		P0AEK2		7.73E+02	1.38E+04	P0AEK2			P0AEK2	P0AEK2
P0AEL3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	FEOA_ECOLI	C6EFG6_ECOBD						P0AEL3									
P0AEL8	0	0	0	1	0	0	0	0	0	0	0	0	0	1	A	FIMZ_ECOLI	C6EKT1_ECOBD				P0AEL8											
P0AEM4	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	FLGM_ECOLI	C6EHE2_ECOBD						P0AEM4								P0AEM4	
P0AEM6	0	0	0	1	1	1	0	0	0	0	0	0	0	3	A	FLIA_ECOLI	C6EBD9_ECOBD				P0AEM6	P0AEM6	P0AEM6									
P0AEP7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	A	GCL_ECOLI	C6EKV8_ECOBD				P0AEP7											
P0AEP9	1	0	0	0	0	1	1	0	0	0	0	1	0	4	A	GLCD_ECOLI	C6EID1_ECOBD	P0AEP9					P0AEP9	P0AEP9							P0AEP9	
P0AEQ1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	A	GLCG_ECOLI	C6EID4_ECOBD												1.51	70.42	P0AEQ1	
P0AES6	1	1	1	1	1	1	1	0	1	1	1	1	1	12	A	GYRB_ECOLI	C6ECI0_ECOBD	P0AES6	P0AES6	P0AES6	P0AES6	P0AES6	P0AES6	P0AES6		2.57E+00	5.01E+02	P0AES6	12.34	540	P0AES6	P0AES6
P0AEW9	0	0	1	0	0	0	0	0	0	1	0	1	1	4	A	K1PF_ECOLI	C6EA30_ECOBD			P0AEW9								P0AEW9			P0AEW9	P0AEW9
P0AF59	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	YJDI_ECOLI	C6ECZ9_ECOBD														P0AF59	
P0AF61	1	0	0	0	0	0	0	0	0	0	0	1	0	2	A	YJDK_ECOLI	C6ECZ7_ECOBD	P0AF61													P0AF61	
P0AF90	0	1	1	1	0	0	0	0	1	0	1	1	1	7	A	YJGD_ECOLI	C6EC96_ECOBD		P0AF90	P0AF90	P0AF90					1.00E+04	6.10E+04		30.62	1302.81	P0AF90	P0AF90
P0AF96	0	0	1	0	0	0	0	0	1	1	1	1	0	5	A	YJGK_ECOLI	C6EC99_ECOBD			P0AF96						7.78E-01	2.50E+02	P0AF96	6.94	308.96	P0AF96	
P0AFH0	0	0	1	1	0	1	0	0	0	0	0	1	1	5	A	OGT_ECOLI	C6EFP8_ECOBD			P0AFH0	P0AFH0		P0AFH0								P0AFH0	P0AFH0
P0AFJ1	0	0	1	0	1	1	0	0	1	1	1	1	0	7	A	PHNA_ECOLI	C6ED16_ECOBD			P0AFJ1		P0AFJ1	P0AFJ1			4.62E+00	7.04E+02	P0AFJ1	2.16	99.64	P0AFJ1	
P0AFP4	0	0	0	0	0	1	0	1	0	1	0	1	1	5	A	YBBO_ECOLI	C6EKX1_ECOBD						P0AFP4		P0AFP4			P0AFP4			P0AFP4	P0AFP4
P0AFT8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YEIW_ECOLI	C6EA27_ECOBD															
P0AFU6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	YIIF_ECOLI	C6EF10_ECOBD						P0AFU6									
P0AFW2	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	RMF_ECOLI	C6EI29_ECOBD						P0AFW2								P0AFW2	
P0AFZ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	SULA_ECOLI	C6EI23_ECOBD															
P0AG11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	UMUD_ECOLI	C6EGT4_ECOBD															
P0AG18	0	0	0	0	1	1	0	0	1	0	1	1	1	6	A	PUR6_ECOLI	C6EKU3_ECOBD					P0AG18	P0AG18			4.54E+01	2.66E+03		0.67	32.03	P0AG18	P0AG18
P0AG20	0	1	1	0	0	1	0	0	0	1	1	1	1	7	A	RELA_ECOLI	C6EJ88_ECOBD		P0AG20	P0AG20			P0AG20					P0AG20	0.46	22.25	P0AG20	P0AG20
P0AG48	1	1	1	1	0	1	1	1	1	1	1	1	1	12	A	RL21_ECOLI	C6EH41_ECOBD	P0AG48	P0AG48	P0AG48	P0AG48		P0AG48	P0AG48	P0AG48	9.90E+01	4.18E+03	P0AG48	18.31	791.36	P0AG48	P0AG48
P0AG51	1	1	1	0	0	1	0	0	1	1	1	1	1	9	A	RL30_ECOLI	C6EGG4_ECOBD	P0AG51	P0AG51	P0AG51			P0AG51			3.16E+06	1.73E+06	P0AG51	157.49	6374.36	P0AG51	P0AG51
P0AG67	1	1	1	1	1	1	1	1	1	1	1	1	1	13	A	RS1_ECOLI	C6EI71_ECOBD	P0AG67	P0AG67	P0AG67	P0AG67	P0AG67	P0AG67	P0AG67	P0AG67	1.25E+05	2.64E+05	P0AG67	185.32	7463.64	P0AG67	P0AG67
P0AGE9	1	1	1	1	1	1	0	0	1	1	1	1	1	11	A	SUCD_ECOLI	C6EJK9_ECOBD	P0AGE9	P0AGE9	P0AGE9	P0AGE9	P0AGE9	P0AGE9			3.88E+01	2.42E+03	P0AGE9	26.83	778.03	P0AGE9	P0AGE9
P0AGJ9	1	1	1	1	0	1	0	0	1	1	1	1	1	10	A	SYY_ECOLI	C6EDK8_ECOBD	P0AGJ9	P0AGJ9	P0AGJ9	P0AGJ9		P0AGJ9			1.95E+01	1.63E+03	P0AGJ9	11.74	514.33	P0AGJ9	P0AGJ9
P0AGK4	0	1	1	1	0	1	0	0	1	0	1	1	1	8	A	YHBY_ECOLI	C6EH47_ECOBD		P0AGK4	P0AGK4	P0AGK4		P0AGK4			9.00E+00	1.04E+03		5.31	238.33	P0AGK4	P0AGK4
P0C018	0	1	1	1	0	1	1	0	1	1	1	1	1	10	A	RL18_ECOLI	C6EGG2_ECOBD		P0C018	P0C018	P0C018		P0C018	P0C018		5.62E+04	1.66E+05	P0C018	30.62	1302.81	P0C018	P0C018
P0C0L9	0	0	1	0	0	0	0	0	1	0	1	1	1	5	A	ISCX_ECOLI	C6EKI3_ECOBD			P0C0L9						3.06E+01	2.11E+03		3.64	165.27	P0C0L9	P0C0L9
P0C8J6	0	1	1	1	1	0	1	1	1	1	1	1	1	11	A	GATY_ECOLI	C6EAL4_ECOBD		P0C8J6	P0C8J6	P0C8J6	P0C8J6		P0C8J6	P0C8J6	3.92E+00	6.40E+02	P0C8J6	45.42	1909.42	P0C8J6	P0C8J6
P0C8J8	0	1	1	1	0	1	1	1	1	1	1	1	1	11	A	GATZ_ECOLI	C6EAL5_ECOBD		P0C8J8	P0C8J8	P0C8J8		P0C8J8	P0C8J8	P0C8J8	6.50E+00	8.59E+02	P0C8J8	43.67	1838.05	P0C8J8	P0C8J8
P0CB62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YMIA_ECOLI	C6EFW1_ECOBD															
P10151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	LEUO_ECOLI	C6EAX8_ECOBD															
P10371	0	1	1	0	1	1	0	0	0	0	0	1	1	6	A	HIS4_ECOLI	C6EB61_ECOBD		P10371	P10371		P10371	P10371								P10371	P10371
P10902	0	0	0	0	0	1	1	0	1	0	0	0	1	4	A	NADB_ECOLI	C6EK12_ECOBD						P10902	P10902		8.59E-01	2.65E+02					P10902
P10908	0	0	1	0	0	1	0	0	0	0	0	1	0	3	A	UGPQ_ECOLI	C6EFC5_ECOBD			P10908			P10908								P10908	
P11553	0	0	0	1	0	0	0	0	0	0	0	0	0	1	A	FUCK_ECOLI	C6EJ63_ECOBD				P11553											
P11664	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	YGGC_ECOLI	C6EII1_ECOBD															P11664
P11864	0	0	0	0	0	0	0	0	0	1	0	0	0	1	A	YHAC_ECOLI	C6EHA3_ECOBD											P11864				
P11865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YHAB_ECOLI	C6EHA4_ECOBD															
P11866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	TDCR_ECOLI	C6EHA5_ECOBD															
P11868	0	0	0	1	0	1	0	0	0	0	0	0	0	2	A	TDCD_ECOLI	C6EHA9_ECOBD				P11868		P11868									
P11988	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	BGLB_ECOLI	C6EG82_ECOBD														P11988	
P11989	0	0	0	1	0	0	0	0	0	0	0	1	0	2	A	BGLG_ECOLI	C6EG80_ECOBD				P11989										P11989	
P12998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	BIOF_ECOLI	C6EJ06_ECOBD															
P13445	0	0	1	1	0	0	0	0	0	1	0	1	1	5	A	RPOS_ECOLI	C6EJC6_ECOBD			P13445	P13445							P13445			P13445	P13445
P13669	1	0	0	0	0	0	0	0	0	0	1	0	1	3	A	MNGR_ECOLI	C6EJK8_ECOBD	P13669											0.58	27.85		P13669
P13857	0	1	1	0	0	0	0	0	0	0	0	1	0	3	A	RIML_ECOLI	C6EET6_ECOBD		P13857	P13857											P13857	
P14375	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	ZRAR_ECOLI	C6EE14_ECOBD															P14375
P14900	0	1	1	1	0	0	0	0	0	0	1	1	1	6	A	MURD_ECOLI	C6EAW7_ECOBD		P14900	P14900	P14900								0.22	10.88	P14900	P14900
P15005	0	0	0	1	0	1	0	0	0	0	1	1	1	5	A	MCRB_ECOLI	C6EBN5_ECOBD				P15005		P15005						0.19	9.44	P15005	P15005
P15006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	MCRC_ECOLI	C6EBN6_ECOBD															
P15043	0	0	0	1	0	1	0	0	0	0	0	1	0	3	A	RECQ_ECOLI	C6EF89_ECOBD				P15043		P15043								P15043	
P15047	0	0	0	0	1	0	0	0	1	0	0	1	0	3	A	ENTA_ECOLI	C6EK98_ECOBD					P15047				6.94E+00	8.92E+02				P15047	
P15081	0	0	0	0	0	0	0	0	0	1	0	0	0	1	A	GUTM_ECOLI	C6EJS5_ECOBD											P15081				
P15082	1	0	0	1	0	1	0	0	0	0	0	1	1	5	A	SRLR_ECOLI	C6EJS4_ECOBD	P15082			P15082		P15082								P15082	P15082
P15373	0	0	1	0	0	1	0	0	0	0	0	1	0	3	A	SOHA_ECOLI	C6EH97_ECOBD			P15373			P15373								P15373	
P16681	0	1	0	0	0	0	0	0	0	0	0	1	0	2	A	PHNB_ECOLI	C6ED17_ECOBD		P16681												P16681	
P16688	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	PHNJ_ECOLI	C6ED25_ECOBD						P16688								P16688	
P16690	0	0	0	0	0	1	0	0	0	1	0	0	1	3	A	PHNN_ECOLI	C6ED29_ECOBD						P16690					P16690				P16690
P16694	0	0	0	0	0	1	1	1	0	0	0	1	0	4	A	YJDA_ECOLI	C6ED15_ECOBD						P16694	P16694	P16694						P16694	
P17117	0	1	1	0	0	0	0	0	1	0	1	1	1	6	A	NFSA_ECOLI	C6EIQ4_ECOBD		P17117	P17117						1.68E+01	1.49E+03		9	398	P17117	P17117
P17169	1	1	1	1	0	0	1	0	1	1	1	1	1	10	A	GLMS_ECOLI	C6EG74_ECOBD	P17169	P17169	P17169	P17169			P17169		1.43E+01	1.36E+03	P17169	17.74	767.47	P17169	P17169
P17445	1	0	1	0	0	1	0	0	1	0	1	1	1	7	A	BETB_ECOLI	C6ELR9_ECOBD	P17445		P17445			P17445			5.01E-01	1.94E+02		0.19	9.44	P17445	P17445
P17446	0	0	0	0	0	1	1	0	0	0	0	0	1	3	A	BETI_ECOLI	C6ELR8_ECOBD						P17446	P17446								P17446
P17846	0	1	1	1	0	1	1	0	0	1	0	1	1	8	A	CYSI_ECOLI	C6EJA9_ECOBD		P17846	P17846	P17846		P17846	P17846				P17846			P17846	P17846
P18133	0	1	1	1	0	1	0	0	1	0	1	1	0	7	A	PNCB_ECOLI	C6EI51_ECOBD		P18133	P18133	P18133		P18133			8.74E-01	2.68E+02		0.74	35.27	P18133	
P18393	0	0	0	0	0	0	0	0	1	0	0	0	0	1	A	YBDZ_ECOLI	C6EKB0_ECOBD									9.00E+00	1.04E+03					
P18811	0	0	0	0	0	1	0	0	0	1	0	0	1	3	A	MALI_ECOLI	C6EDM7_ECOBD						P18811					P18811				P18811
P19317	0	0	0	1	1	0	0	0	0	0	0	0	1	3	A	NARW_ECOLI	C6EEP9_ECOBD				P19317	P19317										P19317
P19636	0	0	0	0	0	0	0	0	0	0	0	1	1	2	A	EUTC_ECOLI	C6EKR4_ECOBD														P19636	P19636
P19925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	ENTD_ECOLI	C6EKB3_ECOBD															
P19930	0	0	0	1	0	0	0	0	0	0	0	1	0	2	A	HYAD_ECOLI	C6EHN3_ECOBD				P19930										P19930	
P20099	0	0	0	0	0	1	0	0	1	1	0	1	0	4	A	BISC_ECOLI	C6EED0_ECOBD						P20099			1.60E-01	9.99E+01	P20099			P20099	
P20605	1	0	0	0	0	0	0	0	0	0	0	1	1	3	A	FIC_ECOLI	C6EGA2_ECOBD	P20605													P20605	P20605
P21189	0	0	0	0	0	1	0	0	0	1	1	1	0	4	A	DPO2_ECOLI	C6EAZ5_ECOBD						P21189					P21189	0	5.07	P21189	
P21361	0	0	0	0	0	1	0	0	0	1	0	1	0	3	A	YCIG_ECOLI	C6EFX7_ECOBD						P21361					P21361			P21361	
P21362	0	1	1	0	1	1	0	0	0	1	0	1	0	6	A	YCIF_ECOLI	C6EFX8_ECOBD		P21362	P21362		P21362	P21362					P21362			P21362	
P21363	1	1	0	0	0	1	0	0	0	1	0	1	0	5	A	YCIE_ECOLI	C6EFX9_ECOBD	P21363	P21363				P21363					P21363			P21363	
P21437	0	0	1	0	0	1	0	0	0	0	0	1	0	3	A	YGGF_ECOLI	C6EIH9_ECOBD			P21437			P21437								P21437	
P21507	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	SRMB_ECOLI	C6EK10_ECOBD	P21507	P21507	P21507	P21507		P21507	P21507		3.50E-01	1.57E+02	P21507	5.42	243.12	P21507	P21507
P21514	1	1	0	0	0	0	0	0	0	0	0	1	0	3	A	YAHA_ECOLI	C6ELR5_ECOBD	P21514	P21514												P21514	
P21515	0	0	0	0	0	0	1	0	0	1	0	0	1	3	A	ACPH_ECOLI	C6ELI0_ECOBD							P21515				P21515				P21515
P22186	0	0	0	1	0	0	0	0	0	0	0	1	1	3	A	MRAZ_ECOLI	C6EAX4_ECOBD				P22186										P22186	P22186
P22188	1	0	1	1	0	1	0	0	1	1	1	1	1	9	A	MURE_ECOLI	C6EAX0_ECOBD	P22188		P22188	P22188		P22188			4.13E-01	1.73E+02	P22188	1.22	57.27	P22188	P22188
P22564	1	0	1	1	0	1	0	0	0	1	1	1	1	8	A	RIHC_ECOLI	C6EB23_ECOBD	P22564		P22564	P22564		P22564					P22564	2.59	118.82	P22564	P22564
P23305	1	0	1	0	0	1	1	0	0	1	1	1	1	8	A	YIGA_ECOLI	C6EG04_ECOBD	P23305		P23305			P23305	P23305				P23305	0.31	15.17	P23305	P23305
P23481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	HYFA_ECOLI	C6EKN0_ECOBD															
P23484	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	FECI_ECOLI	C6EC63_ECOBD						P23484									
P23840	0	0	1	0	0	0	0	0	0	0	0	0	0	1	A	DIND_ECOLI	C6EDE5_ECOBD			P23840												
P23869	1	1	1	1	1	1	0	0	1	0	1	1	1	10	A	PPIB_ECOLI	C6EKU1_ECOBD	P23869	P23869	P23869	P23869	P23869	P23869			9.90E+01	4.18E+03		45.42	1909.42	P23869	P23869
P23873	1	0	0	0	0	1	0	0	0	0	0	0	0	2	A	HIPB_ECOLI	C6EEL0_ECOBD	P23873					P23873									
P23874	0	0	0	1	0	1	0	0	1	0	0	1	1	5	A	HIPA_ECOLI	C6EEL1_ECOBD				P23874		P23874			2.12E-01	1.17E+02				P23874	P23874
P23883	0	0	0	0	0	0	0	0	0	0	0	1	1	2	A	PUUC_ECOLI	C6EFT2_ECOBD														P23883	P23883
P24169	1	0	0	0	0	1	0	0	0	0	0	1	0	3	A	DCOS_ECOLI	C6EJP2_ECOBD	P24169					P24169								P24169	
P24202	0	0	1	1	0	1	1	0	0	1	0	1	1	7	A	MRR_ECOLI	C6EBM9_ECOBD			P24202	P24202		P24202	P24202				P24202			P24202	P24202
P24203	1	1	1	0	0	0	1	0	1	1	1	1	1	9	A	YJIA_ECOLI	C6EBM8_ECOBD	P24203	P24203	P24203				P24203		4.68E-01	1.86E+02	P24203	2.41	110.81	P24203	P24203
P24215	0	1	1	0	0	1	0	0	0	1	1	1	1	7	A	UXUA_ECOLI	C6EBR1_ECOBD		P24215	P24215			P24215					P24215	2.59	118.82	P24215	P24215
P24224	0	0	0	1	0	1	0	0	0	0	0	1	0	3	A	ACPS_ECOLI	C6EK24_ECOBD				P24224		P24224								P24224	
P24240	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	ASCB_ECOLI	C6EJR5_ECOBD						P24240								P24240	
P24242	0	0	0	0	0	1	0	0	0	1	0	1	1	4	A	ASCG_ECOLI	C6EJR7_ECOBD						P24242					P24242			P24242	P24242
P24251	0	1	1	0	0	1	0	0	1	1	1	1	1	8	A	CRL_ECOLI	C6EA47_ECOBD		P24251	P24251			P24251			1.37E+00	3.48E+02	P24251	4.01	181.53	P24251	P24251
