Entry Name A	Entry Name B	Accession A	Accession B	Satus
PNP_ECOLI	RL1_ECOLI	P05055	P0A7L0	C
PNP_ECOLI	RS18_ECOLI	P05055	P0A7T7	C
PNP_ECOLI	RS3_ECOLI	P05055	P0A7V3	C
PNP_ECOLI	RNPA_ECOLI	P05055	P0A7Y8	C
PNP_ECOLI	YACL_ECOLI	P05055	P0A8E5	C
PNP_ECOLI	MREB_ECOLI	P05055	P0A9X4	C
PNP_ECOLI	CSPC_ECOLI	P05055	P0A9Y6	C
PNP_ECOLI	RL13_ECOLI	P05055	P0AA10	C
PNP_ECOLI	RS15_ECOLI	P05055	P0ADZ4	C
PNP_ECOLI	RL17_ECOLI	P05055	P0AG44	C
PNP_ECOLI	RL21_ECOLI	P05055	P0AG48	C
PNP_ECOLI	IBPA_ECOLI	P05055	P0C054	C
PNP_ECOLI	PCNB_ECOLI	P05055	P0ABF1	C
PNP_ECOLI	RNE_ECOLI	P05055	P21513	C
PNP_ECOLI	MURE_ECOLI	P05055	P22188	C
PNP_ECOLI	RHLB_ECOLI	P05055	P0A8J8	C
PNP_ECOLI	HFQ_ECOLI	P05055	P0A6X3	C
PNP_ECOLI	IBPA_ECOLI	P05055	P0C054	C
PNP_ECOLI	CSPC_ECOLI	P05055	P0A9Y6	C
PNP_ECOLI	YACL_ECOLI	P05055	P0A8E5	C
PNP_ECOLI	YBCJ_ECOLI	P05055	P0AAS7	C
PNP_ECOLI	RL24_ECOLI	P05055	P60624	C
PNP_ECOLI	RL4_ECOLI	P05055	P60723	C
PNP_ECOLI	YDII_ECOLI	P05055	P77781	C
3MG1_ECOLI	RS5_ECOLI	P05100	P0A7W1	C
APAH_ECOLI	EFP_ECOLI	P05637	P0A6N4	C
APAH_ECOLI	RL10_ECOLI	P05637	P0A7J3	C
APAH_ECOLI	RL19_ECOLI	P05637	P0A7K6	C
APAH_ECOLI	RS20_ECOLI	P05637	P0A7U7	C
APAH_ECOLI	RS8_ECOLI	P05637	P0A7W7	C
APAH_ECOLI	G3P1_ECOLI	P05637	P0A9B2	C
APAH_ECOLI	DBHA_ECOLI	P05637	P0ACF0	C
APAH_ECOLI	HNS_ECOLI	P05637	P0ACF8	C
APAH_ECOLI	RS14_ECOLI	P05637	P0AG59	C
APAH_ECOLI	RL25_ECOLI	P05637	P68919	C
T1SK_ECOLI	T1RK_ECOLI	P05719	P08956	C
T1SK_ECOLI	DBHA_ECOLI	P05719	P0ACF0	C
T1SK_ECOLI	RL4_ECOLI	P05719	P60723	C
ILVD_ECOLI	METN_ECOLI	P05791	P30750	C
ILVD_ECOLI	FHUF_ECOLI	P05791	P39405	C
RECN_ECOLI	YDCP_ECOLI	P05824	P76104	C
GCP_ECOLI	RPOA_ECOLI	P05852	P0A7Z4	C
GCP_ECOLI	RPOB_ECOLI	P05852	P0A8V2	C
GCP_ECOLI	RS10_ECOLI	P05852	P0A7R5	C
GCP_ECOLI	RL7_ECOLI	P05852	P0A7K2	C
ADA_ECOLI	RPOD_ECOLI	P06134	P00579	C
FTSQ_ECOLI	FTSA_ECOLI	P06136	P0ABH0	C
TOP1_ECOLI	RPOA_ECOLI	P06612	P0A7Z4	C
TOP1_ECOLI	RPOB_ECOLI	P06612	P0A8V2	C
TOP1_ECOLI	RS3_ECOLI	P06612	P0A7V3	C
TOP1_ECOLI	RS7_ECOLI	P06612	P02359	C
TOP1_ECOLI	RS13_ECOLI	P06612	P0A7S9	C
TOP1_ECOLI	RS20_ECOLI	P06612	P0A7U7	C
TOP1_ECOLI	RL3_ECOLI	P06612	P60438	C
TOP1_ECOLI	RL19_ECOLI	P06612	P0A7K6	C
TOP1_ECOLI	HNS_ECOLI	P06612	P0ACF8	C
TOP1_ECOLI	RL33_ECOLI	P06612	P0A7N9	C
TOP1_ECOLI	RPOA_ECOLI	P06612	P0A7Z4	C
TOP1_ECOLI	RPOB_ECOLI	P06612	P0A8V2	C
TOP1_ECOLI	RL13_ECOLI	P06612	P0AA10	C
TOP1_ECOLI	RLUB_ECOLI	P06612	P37765	C
BIRA_ECOLI	RS3_ECOLI	P06709	P0A7V3	C
BIRA_ECOLI	RS14_ECOLI	P06709	P0AG59	C
BIRA_ECOLI	RL21_ECOLI	P06709	P0AG48	C
BIRA_ECOLI	RS14_ECOLI	P06709	P0AG59	C
DPO3X_ECOLI	RS6_ECOLI	P06710	P02358	C
DPO3X_ECOLI	RL1_ECOLI	P06710	P0A7L0	C
DPO3X_ECOLI	DPO3A_ECOLI	P06710	P10443	C
DPO3X_ECOLI	NUSG_ECOLI	P06710	P0AFG0	C
MUTH_ECOLI	RS10_ECOLI	P06722	P0A7R5	C
ODP2_ECOLI	DPO1_ECOLI	P06959	P00582	C
ODP2_ECOLI	UVRB_ECOLI	P06959	P0A8F8	C
ODP2_ECOLI	TYRR_ECOLI	P06959	P07604	C
ODP2_ECOLI	GYRA_ECOLI	P06959	P0AES4	C
ODP2_ECOLI	HRPB_ECOLI	P06959	P37024	C
ODP2_ECOLI	HRPA_ECOLI	P06959	P43329	C
ODP2_ECOLI	PHOL_ECOLI	P06959	P0A9K3	C
ODP2_ECOLI	FADJ_ECOLI	P06959	P77399	C
CCA_ECOLI	RPOB_ECOLI	P06961	P0A8V2	C
CCA_ECOLI	PFLB_ECOLI	P06961	P09373	C
CCA_ECOLI	PUR7_ECOLI	P06961	P0A7D7	C
CCA_ECOLI	RNR_ECOLI	P06961	P21499	C
CCA_ECOLI	HSLU_ECOLI	P06961	P0A6H5	C
FLIM_ECOLI	YJEK_ECOLI	P06974	P39280	C
HEM3_ECOLI	RPOC_ECOLI	P06983	P0A8T7	C
RSMA_ECOLI	RSMA_ECOLI	P06992	P06992	C
MALT_ECOLI	RL19_ECOLI	P06993	P0A7K6	C
MALT_ECOLI	DNAJ_ECOLI	P06993	P08622	C
OMPC_ECOLI	RAVA_ECOLI	P06996	P31473	C
RF2_ECOLI	RPOA_ECOLI	P07012	P0A7Z4	C
RF2_ECOLI	RS2_ECOLI	P07012	P0A7V0	C
RF2_ECOLI	RS5_ECOLI	P07012	P0A7W1	C
RF2_ECOLI	RS17_ECOLI	P07012	P0AG63	C
RF2_ECOLI	RS18_ECOLI	P07012	P0A7T7	C
RF2_ECOLI	RL7_ECOLI	P07012	P0A7K2	C
CHEA_ECOLI	RS19_ECOLI	P07363	P0A7U3	C
CHER_ECOLI	YJEK_ECOLI	P07364	P39280	C
SYFB_ECOLI	SECD_ECOLI	P07395	P0AG90	C
SYFB_ECOLI	YEAJ_ECOLI	P07395	P76237	C
THGA_ECOLI	TIG_ECOLI	P07464	P0A850	C
TYRR_ECOLI	TYRR_ECOLI	P07604	P07604	C
TYRR_ECOLI	ATPA_ECOLI	P07604	P0ABB0	C
AROB_ECOLI	EFG_ECOLI	P07639	P0A6M8	C
FDHF_ECOLI	RS19_ECOLI	P07658	P0A7U3	C
FDHF_ECOLI	RS8_ECOLI	P07658	P0A7W7	C
FDHF_ECOLI	DEAD_ECOLI	P07658	P0A9P6	C
SYL_ECOLI	RL4_ECOLI	P07813	P60723	C
SYL_ECOLI	RL23_ECOLI	P07813	P0ADZ0	C
SYL_ECOLI	TOP1_ECOLI	P07813	P06612	C
SYL_ECOLI	RF2_ECOLI	P07813	P07012	C
SYL_ECOLI	SYL_ECOLI	P07813	P07813	C
SYL_ECOLI	AMPM_ECOLI	P07813	P0AE18	C
SYL_ECOLI	CH10_ECOLI	P07813	P0A6F9	C
SYL_ECOLI	COAD_ECOLI	P07813	P0A6I6	C
SYL_ECOLI	RF1_ECOLI	P07813	P0A7I0	C
SYL_ECOLI	DNLJ_ECOLI	P07813	P15042	C
SYL_ECOLI	YEAP_ECOLI	P07813	P76245	C
ILVB_ECOLI	FUMA_ECOLI	P08142	P0AC33	C
ILVB_ECOLI	RL7_ECOLI	P08142	P0A7K2	C
ILVB_ECOLI	FUMA_ECOLI	P08142	P0AC33	C
CHPS_ECOLI	PTA_ECOLI	P08365	P0A9M8	C
CHPS_ECOLI	PTA_ECOLI	P08365	P0A9M8	C
USG_ECOLI	RPOA_ECOLI	P08390	P0A7Z4	C
USG_ECOLI	RPOC_ECOLI	P08390	P0A8T7	C
USG_ECOLI	USG_ECOLI	P08390	P08390	C
USG_ECOLI	RL7_ECOLI	P08390	P0A7K2	C
USG_ECOLI	KPYK2_ECOLI	P08390	P21599	C
EX5B_ECOLI	ODP1_ECOLI	P08394	P0AFG8	C
DNAJ_ECOLI	RS6_ECOLI	P08622	P02358	C
DNAJ_ECOLI	RS10_ECOLI	P08622	P0A7R5	C
DNAJ_ECOLI	RL22_ECOLI	P08622	P61175	C
DNAJ_ECOLI	RL23_ECOLI	P08622	P0ADZ0	C
DNAJ_ECOLI	RL24_ECOLI	P08622	P60624	C
DNAJ_ECOLI	IF2_ECOLI	P08622	P0A705	C
DNAJ_ECOLI	RNPH_ECOLI	P08622	P0CG19	C
DNAJ_ECOLI	DNAK_ECOLI	P08622	P0A6Y8	C
DNAJ_ECOLI	FTSA_ECOLI	P08622	P0ABH0	C
DNAJ_ECOLI	OMPC_ECOLI	P08622	P06996	C
DNAJ_ECOLI	DNAJ_ECOLI	P08622	P08622	C
DNAJ_ECOLI	GYRA_ECOLI	P08622	P0AES4	C
DNAJ_ECOLI	NARG_ECOLI	P08622	P09152	C
DNAJ_ECOLI	HSLU_ECOLI	P08622	P0A6H5	C
DNAJ_ECOLI	EFG_ECOLI	P08622	P0A6M8	C
DNAJ_ECOLI	EFTU1_ECOLI	P08622	P0CE47	C
DNAJ_ECOLI	HFQ_ECOLI	P08622	P0A6X3	C
DNAJ_ECOLI	KPRS_ECOLI	P08622	P0A717	C
DNAJ_ECOLI	RS3_ECOLI	P08622	P0A7V3	C
DNAJ_ECOLI	RUVB_ECOLI	P08622	P0A812	C
DNAJ_ECOLI	PTA_ECOLI	P08622	P0A9M8	C
DNAJ_ECOLI	CSPC_ECOLI	P08622	P0A9Y6	C
DNAJ_ECOLI	YBCJ_ECOLI	P08622	P0AAS7	C
DNAJ_ECOLI	ATPB_ECOLI	P08622	P0ABB4	C
DNAJ_ECOLI	CLPA_ECOLI	P08622	P0ABH9	C
DNAJ_ECOLI	EXBB_ECOLI	P08622	P0ABU7	C
DNAJ_ECOLI	RL23_ECOLI	P08622	P0ADZ0	C
DNAJ_ECOLI	GYRA_ECOLI	P08622	P0AES4	C
DNAJ_ECOLI	YBGI_ECOLI	P08622	P0AFP6	C
DNAJ_ECOLI	SOHB_ECOLI	P08622	P0AG14	C
DNAJ_ECOLI	RHO_ECOLI	P08622	P0AG30	C
DNAJ_ECOLI	RP32_ECOLI	P08622	P0AGB3	C
DNAJ_ECOLI	GATY_ECOLI	P08622	P0C8J6	C
DNAJ_ECOLI	DNLJ_ECOLI	P08622	P15042	C
DNAJ_ECOLI	CLPA_ECOLI	P08622	P0ABH9	C
DNAJ_ECOLI	NUSG_ECOLI	P08622	P0AFG0	C
DNAJ_ECOLI	SRMB_ECOLI	P08622	P21507	C
DNAJ_ECOLI	LPXD_ECOLI	P08622	P21645	C
DNAJ_ECOLI	DEAD_ECOLI	P08622	P0A9P6	C
DNAJ_ECOLI	YICC_ECOLI	P08622	P23839	C
DNAJ_ECOLI	HYPD_ECOLI	P08622	P24192	C
DNAJ_ECOLI	IBPA_ECOLI	P08622	P0C054	C
DNAJ_ECOLI	LPTD_ECOLI	P08622	P31554	C
DNAJ_ECOLI	YJBJ_ECOLI	P08622	P68206	C
DNAJ_ECOLI	RLMN_ECOLI	P08622	P36979	C
DNAJ_ECOLI	GATY_ECOLI	P08622	P0C8J6	C
DNAJ_ECOLI	USPG_ECOLI	P08622	P39177	C
DNAJ_ECOLI	ULAR_ECOLI	P08622	P0A9W0	C
DNAJ_ECOLI	YBCJ_ECOLI	P08622	P0AAS7	C
DNAJ_ECOLI	YODC_ECOLI	P08622	P64517	C
DNAJ_ECOLI	MBHS_ECOLI	P08622	P69739	C
DNAJ_ECOLI	CSRA_ECOLI	P08622	P69913	C
DNAJ_ECOLI	ALF1_ECOLI	P08622	P0A991	C
DNAJ_ECOLI	YFIQ_ECOLI	P08622	P76594	C
DNAJ_ECOLI	MIAB_ECOLI	P08622	P0AEI1	C
PT1_ECOLI	HELD_ECOLI	P08839	P15038	C
T1RK_ECOLI	RL7_ECOLI	P08956	P0A7K2	C
T1MK_ECOLI	T1SK_ECOLI	P08957	P05719	C
T1MK_ECOLI	T1RK_ECOLI	P08957	P08956	C
T1MK_ECOLI	EFTS_ECOLI	P08957	P0A6P1	C
T1MK_ECOLI	NFI_ECOLI	P08957	P68739	C
AVTA_ECOLI	TIG_ECOLI	P09053	P0A850	C
LEU1_ECOLI	SUCC_ECOLI	P09151	P0A836	C
NARG_ECOLI	CH60_ECOLI	P09152	P0A6F5	C
NARG_ECOLI	HSLU_ECOLI	P09152	P0A6H5	C
GRPE_ECOLI	RL7_ECOLI	P09372	P0A7K2	C
GRPE_ECOLI	RL19_ECOLI	P09372	P0A7K6	C
GRPE_ECOLI	IF2_ECOLI	P09372	P0A705	C
GRPE_ECOLI	DNAJ_ECOLI	P09372	P08622	C
GRPE_ECOLI	CH60_ECOLI	P09372	P0A6F5	C
GRPE_ECOLI	IF2_ECOLI	P09372	P0A705	C
GRPE_ECOLI	CLPX_ECOLI	P09372	P0A6H1	C
PFLB_ECOLI	RL4_ECOLI	P09373	P60723	C
PFLB_ECOLI	TPIS_ECOLI	P09373	P0A858	C
PFLB_ECOLI	SSPA_ECOLI	P09373	P0ACA3	C
PFLB_ECOLI	GCP_ECOLI	P09373	P05852	C
PFLB_ECOLI	PFLB_ECOLI	P09373	P09373	C
PFLB_ECOLI	FABA_ECOLI	P09373	P0A6Q3	C
PFLB_ECOLI	NAGB_ECOLI	P09373	P0A759	C
PFLB_ECOLI	SUCC_ECOLI	P09373	P0A836	C
PFLB_ECOLI	TPIS_ECOLI	P09373	P0A858	C
PFLB_ECOLI	BLC_ECOLI	P09373	P0A901	C
PFLB_ECOLI	YJEE_ECOLI	P09373	P0AF67	C
PFLB_ECOLI	RMF_ECOLI	P09373	P0AFW2	C
PFLB_ECOLI	KPYK2_ECOLI	P09373	P21599	C
PFLB_ECOLI	G6PD_ECOLI	P09373	P0AC53	C
PFLB_ECOLI	IBPA_ECOLI	P09373	P0C054	C
PFLB_ECOLI	LHR_ECOLI	P09373	P30015	C
PFLB_ECOLI	TKT2_ECOLI	P09373	P33570	C
PFLB_ECOLI	GRCA_ECOLI	P09373	P68066	C
PFLB_ECOLI	YEFI_ECOLI	P09373	P37751	C
PFLB_ECOLI	AG43_ECOLI	P09373	P39180	C
PFLB_ECOLI	INTB_ECOLI	P09373	P39347	C
PFLB_ECOLI	LOLB_ECOLI	P09373	P61320	C
PFLB_ECOLI	GRCA_ECOLI	P09373	P68066	C
RHAS_ECOLI	SYK1_ECOLI	P09377	P0A8N3	C
PUTA_ECOLI	RL1_ECOLI	P09546	P0A7L0	C
PUTA_ECOLI	RL9_ECOLI	P09546	P0A7R1	C
PUTA_ECOLI	TALB_ECOLI	P09546	P0A870	C
PUTA_ECOLI	DBHA_ECOLI	P09546	P0ACF0	C
PUTA_ECOLI	YCIS_ECOLI	P09546	P0ACV4	C
GLTB_ECOLI	BGA2_ECOLI	P09831	P06864	C
GLTB_ECOLI	KATG_ECOLI	P09831	P13029	C
GLTD_ECOLI	GLTB_ECOLI	P09832	P09831	C
GLTD_ECOLI	GLTD_ECOLI	P09832	P09832	C
GLTD_ECOLI	EFTU1_ECOLI	P09832	P0CE47	C
GLTD_ECOLI	RS3_ECOLI	P09832	P0A7V3	C
GLTD_ECOLI	RS9_ECOLI	P09832	P0A7X3	C
GLTD_ECOLI	RS14_ECOLI	P09832	P0AG59	C
GLTD_ECOLI	MURF_ECOLI	P09832	P11880	C
GLTD_ECOLI	SYD_ECOLI	P09832	P21889	C
UVRA_ECOLI	UVRB_ECOLI	P0A698	P0A8F8	C
UVRA_ECOLI	TIG_ECOLI	P0A698	P0A850	C
UVRA_ECOLI	NUSA_ECOLI	P0A698	P0AFF6	C
UBIB_ECOLI	SSB_ECOLI	P0A6A0	P0AGE0	C
UBIB_ECOLI	CRP_ECOLI	P0A6A0	P0ACJ8	C
UBIB_ECOLI	YACL_ECOLI	P0A6A0	P0A8E5	C
UBIB_ECOLI	YACL_ECOLI	P0A6A0	P0A8E5	C
LEUC_ECOLI	ENO_ECOLI	P0A6A6	P0A6P9	C
LEUC_ECOLI	RL28_ECOLI	P0A6A6	P0A7M2	C
LEUC_ECOLI	TALB_ECOLI	P0A6A6	P0A870	C
ACP_ECOLI	RS8_ECOLI	P0A6A8	P0A7W7	C
ACP_ECOLI	RL15_ECOLI	P0A6A8	P02413	C
ACP_ECOLI	ODP1_ECOLI	P0A6A8	P0AFG8	C
ACP_ECOLI	RS13_ECOLI	P0A6A8	P0A7S9	C
ACP_ECOLI	YHBJ_ECOLI	P0A6A8	P0A894	C
ACP_ECOLI	ACCA_ECOLI	P0A6A8	P0ABD5	C
ACP_ECOLI	CYOA_ECOLI	P0A6A8	P0ABJ1	C
ACP_ECOLI	CYOC_ECOLI	P0A6A8	P0ABJ3	C
ACP_ECOLI	FTSX_ECOLI	P0A6A8	P0AC30	C
ACP_ECOLI	FABG_ECOLI	P0A6A8	P0AEK2	C
ACP_ECOLI	SPOT_ECOLI	P0A6A8	P0AG24	C
ACP_ECOLI	MURC_ECOLI	P0A6A8	P17952	C
ACP_ECOLI	MUKB_ECOLI	P0A6A8	P22523	C
ACP_ECOLI	DEAD_ECOLI	P0A6A8	P0A9P6	C
ACP_ECOLI	FABG_ECOLI	P0A6A8	P0AEK2	C
ACP_ECOLI	ACCA_ECOLI	P0A6A8	P0ABD5	C
ACP_ECOLI	AAS_ECOLI	P0A6A8	P31119	C
ACP_ECOLI	AAS_ECOLI	P0A6A8	P31119	C
ACP_ECOLI	YHBJ_ECOLI	P0A6A8	P0A894	C
ACP_ECOLI	FABF_ECOLI	P0A6A8	P0AAI5	C
ISCS_ECOLI	ACP_ECOLI	P0A6B7	P0A6A8	C
ISCS_ECOLI	TUSA_ECOLI	P0A6B7	P0A890	C
ISCS_ECOLI	YEBG_ECOLI	P0A6B7	P0ACY9	C
ISCS_ECOLI	MUKB_ECOLI	P0A6B7	P22523	C
ISCS_ECOLI	FER_ECOLI	P0A6B7	P0A9R4	C
ISCS_ECOLI	FDHD_ECOLI	P0A6B7	P32177	C
ISCS_ECOLI	ISCS_ECOLI	P0A6B7	P0A6B7	C
END4_ECOLI	PHSM_ECOLI	P0A6C1	P00490	C
ARGA_ECOLI	LEPA_ECOLI	P0A6C5	P60785	C
ARGA_ECOLI	LEPA_ECOLI	P0A6C5	P60785	C
ARGB_ECOLI	ARGB_ECOLI	P0A6C8	P0A6C8	C
ARGR_ECOLI	PMBA_ECOLI	P0A6D0	P0AFK0	C
AROK_ECOLI	YEAZ_ECOLI	P0A6D7	P76256	C
AROK_ECOLI	YEAZ_ECOLI	P0A6D7	P76256	C
ASSY_ECOLI	GLYA_ECOLI	P0A6E4	P0A825	C
ASSY_ECOLI	ARCB_ECOLI	P0A6E4	P0AEC3	C
ATPE_ECOLI	ATPL_ECOLI	P0A6E6	P68699	C
CARA_ECOLI	CARB_ECOLI	P0A6F1	P00968	C
CARA_ECOLI	CARB_ECOLI	P0A6F1	P00968	C
GLPK_ECOLI	GLPK_ECOLI	P0A6F3	P0A6F3	C
GLPK_ECOLI	GLTB_ECOLI	P0A6F3	P09831	C
GLPK_ECOLI	RIMI_ECOLI	P0A6F3	P0A944	C
GLPK_ECOLI	CYSI_ECOLI	P0A6F3	P17846	C
GLPK_ECOLI	LHR_ECOLI	P0A6F3	P30015	C
GLPK_ECOLI	SFGH2_ECOLI	P0A6F3	P33018	C
CH60_ECOLI	METF_ECOLI	P0A6F5	P0AEZ1	C
CH60_ECOLI	RPOB_ECOLI	P0A6F5	P0A8V2	C
CH60_ECOLI	AROG_ECOLI	P0A6F5	P0AB91	C
CH60_ECOLI	NUSA_ECOLI	P0A6F5	P0AFF6	C
CH60_ECOLI	EX5A_ECOLI	P0A6F5	P04993	C
CH60_ECOLI	SSPA_ECOLI	P0A6F5	P0ACA3	C
CH60_ECOLI	ODP1_ECOLI	P0A6F5	P0AFG8	C
CH60_ECOLI	MALT_ECOLI	P0A6F5	P06993	C
CH60_ECOLI	SYFB_ECOLI	P0A6F5	P07395	C
CH60_ECOLI	TDH_ECOLI	P0A6F5	P07913	C
CH60_ECOLI	SYFA_ECOLI	P0A6F5	P08312	C
CH60_ECOLI	ENO_ECOLI	P0A6F5	P0A6P9	C
CH60_ECOLI	RPOZ_ECOLI	P0A6F5	P0A800	C
CH60_ECOLI	GYRA_ECOLI	P0A6F5	P0AES4	C
CH60_ECOLI	LEU1_ECOLI	P0A6F5	P09151	C
CH60_ECOLI	CH60_ECOLI	P0A6F5	P0A6F5	C
CH60_ECOLI	CH10_ECOLI	P0A6F5	P0A6F9	C
CH60_ECOLI	CLPP_ECOLI	P0A6F5	P0A6G7	C
CH60_ECOLI	IPYR_ECOLI	P0A6F5	P0A7A9	C
CH60_ECOLI	PTH_ECOLI	P0A6F5	P0A7D1	C
CH60_ECOLI	RECF_ECOLI	P0A6F5	P0A7H0	C
CH60_ECOLI	YIDA_ECOLI	P0A6F5	P0A8Y5	C
CH60_ECOLI	NAPD_ECOLI	P0A6F5	P0A9I5	C
CH60_ECOLI	FTSE_ECOLI	P0A6F5	P0A9R7	C
CH60_ECOLI	MREB_ECOLI	P0A6F5	P0A9X4	C
CH60_ECOLI	SSPA_ECOLI	P0A6F5	P0ACA3	C
CH60_ECOLI	MAZG_ECOLI	P0A6F5	P0AEY3	C
CH60_ECOLI	YJEE_ECOLI	P0A6F5	P0AF67	C
CH60_ECOLI	RP32_ECOLI	P0A6F5	P0AGB3	C
CH60_ECOLI	FTSE_ECOLI	P0A6F5	P0A9R7	C
CH60_ECOLI	BIOF_ECOLI	P0A6F5	P12998	C
CH60_ECOLI	MREB_ECOLI	P0A6F5	P0A9X4	C
CH60_ECOLI	RCSB_ECOLI	P0A6F5	P69407	C
CH60_ECOLI	NUSG_ECOLI	P0A6F5	P0AFG0	C
CH60_ECOLI	KDSA_ECOLI	P0A6F5	P0A715	C
CH60_ECOLI	MIND_ECOLI	P0A6F5	P0AEZ3	C
CH60_ECOLI	CLPP_ECOLI	P0A6F5	P0A6G7	C
CH60_ECOLI	PUR7_ECOLI	P0A6F5	P0A7D7	C
CH60_ECOLI	YIGB_ECOLI	P0A6F5	P0ADP0	C
CH60_ECOLI	HYPD_ECOLI	P0A6F5	P24192	C
CH60_ECOLI	ICIA_ECOLI	P0A6F5	P0A8S1	C
CH60_ECOLI	UPP_ECOLI	P0A6F5	P0A8F0	C
CH60_ECOLI	SSPB_ECOLI	P0A6F5	P0AFZ3	C
CH60_ECOLI	METE_ECOLI	P0A6F5	P25665	C
CH60_ECOLI	LIPA_ECOLI	P0A6F5	P60716	C
CH60_ECOLI	PYRH_ECOLI	P0A6F5	P0A7E9	C
CH60_ECOLI	THIG_ECOLI	P0A6F5	P30139	C
CH60_ECOLI	MOAA_ECOLI	P0A6F5	P30745	C
CH60_ECOLI	YJEE_ECOLI	P0A6F5	P0AF67	C
CH60_ECOLI	CLPX_ECOLI	P0A6F5	P0A6H1	C
CH60_ECOLI	AIDB_ECOLI	P0A6F5	P33224	C
CH60_ECOLI	NAPD_ECOLI	P0A6F5	P0A9I5	C
CH60_ECOLI	GATD_ECOLI	P0A6F5	P0A9S3	C
CH60_ECOLI	GATZ_ECOLI	P0A6F5	P0C8J8	C
CH60_ECOLI	YHIR_ECOLI	P0A6F5	P37634	C
CH60_ECOLI	ULAR_ECOLI	P0A6F5	P0A9W0	C
CH60_ECOLI	YHBU_ECOLI	P0A6F5	P45527	C
CH60_ECOLI	END8_ECOLI	P0A6F5	P50465	C
CH60_ECOLI	YFJK_ECOLI	P0A6F5	P52126	C
CH60_ECOLI	MLAF_ECOLI	P0A6F5	P63386	C
CH60_ECOLI	NFI_ECOLI	P0A6F5	P68739	C
CH60_ECOLI	YCGF_ECOLI	P0A6F5	P75990	C
CH60_ECOLI	CHO_ECOLI	P0A6F5	P76213	C
CH60_ECOLI	THID_ECOLI	P0A6F5	P76422	C
CH60_ECOLI	YQAB_ECOLI	P0A6F5	P77475	C
CH60_ECOLI	DCEA_ECOLI	P0A6F5	P69908	C
CH60_ECOLI	LGUL_ECOLI	P0A6F5	P0AC81	C
CH10_ECOLI	PBPA_ECOLI	P0A6F9	P02918	C
CH10_ECOLI	KPRS_ECOLI	P0A6F9	P0A717	C
CH10_ECOLI	YCJF_ECOLI	P0A6F9	P0A8R7	C
CH10_ECOLI	CISY_ECOLI	P0A6F9	P0ABH7	C
CH10_ECOLI	CYOC_ECOLI	P0A6F9	P0ABJ3	C
CH10_ECOLI	SLYD_ECOLI	P0A6F9	P0A9K9	C
CH10_ECOLI	ACON2_ECOLI	P0A6F9	P36683	C
CH10_ECOLI	YRAR_ECOLI	P0A6F9	P45469	C
CH10_ECOLI	HLDD_ECOLI	P0A6F9	P67910	C
YGAD_ECOLI	SLYD_ECOLI	P0A6G3	P0A9K9	C
YGAD_ECOLI	CISY_ECOLI	P0A6G3	P0ABH7	C
YGAD_ECOLI	YDIJ_ECOLI	P0A6G3	P77748	C
CLPP_ECOLI	PTM3C_ECOLI	P0A6G7	P00550	C
CLPP_ECOLI	RS2_ECOLI	P0A6G7	P0A7V0	C
CLPP_ECOLI	RS10_ECOLI	P0A6G7	P0A7R5	C
CLPP_ECOLI	RL3_ECOLI	P0A6G7	P60438	C
CLPP_ECOLI	RL4_ECOLI	P0A6G7	P60723	C
CLPP_ECOLI	RL5_ECOLI	P0A6G7	P62399	C
CLPP_ECOLI	RL10_ECOLI	P0A6G7	P0A7J3	C
CLPP_ECOLI	RL13_ECOLI	P0A6G7	P0AA10	C
CLPP_ECOLI	RL19_ECOLI	P0A6G7	P0A7K6	C
CLPP_ECOLI	RL29_ECOLI	P0A6G7	P0A7M6	C
CLPP_ECOLI	RHO_ECOLI	P0A6G7	P0AG30	C
CLPP_ECOLI	DNAK_ECOLI	P0A6G7	P0A6Y8	C
CLPP_ECOLI	LON_ECOLI	P0A6G7	P0A9M0	C
CLPP_ECOLI	NARG_ECOLI	P0A6G7	P09152	C
CLPP_ECOLI	CH10_ECOLI	P0A6G7	P0A6F9	C
CLPP_ECOLI	CLPP_ECOLI	P0A6G7	P0A6G7	C
CLPP_ECOLI	EFTU1_ECOLI	P0A6G7	P0CE47	C
CLPP_ECOLI	CLPA_ECOLI	P0A6G7	P0ABH9	C
CLPP_ECOLI	YJGD_ECOLI	P0A6G7	P0AF90	C
CLPP_ECOLI	HLDD_ECOLI	P0A6G7	P67910	C
CLPP_ECOLI	CLPP_ECOLI	P0A6G7	P0A6G7	C
CLPP_ECOLI	NARZ_ECOLI	P0A6G7	P19319	C
CLPP_ECOLI	CLPX_ECOLI	P0A6G7	P0A6H1	C
CLPP_ECOLI	DSBG_ECOLI	P0A6G7	P77202	C
CLPX_ECOLI	RL29_ECOLI	P0A6H1	P0A7M6	C
CLPX_ECOLI	RL33_ECOLI	P0A6H1	P0A7N9	C
CLPX_ECOLI	DNAK_ECOLI	P0A6H1	P0A6Y8	C
CLPX_ECOLI	PSTB_ECOLI	P0A6H1	P0AAH0	C
CLPX_ECOLI	CLPP_ECOLI	P0A6H1	P0A6G7	C
CLPX_ECOLI	CLPX_ECOLI	P0A6H1	P0A6H1	C
CLPX_ECOLI	HSCB_ECOLI	P0A6H1	P0A6L9	C
CLPX_ECOLI	MREB_ECOLI	P0A6H1	P0A9X4	C
CLPX_ECOLI	PSTB_ECOLI	P0A6H1	P0AAH0	C
