ID interactor A	ID interactor B
P02351	P32052
P02352	P32052
P02370	P32052
P14081	P32052
P33635	P32052
P32053	P32053
P06959	P32053
P33371	P32053
P0A8H6	P32053
P0AB20	P32053
P0AC86	P32053
P0A6S3	P32053
P31450	P32053
P77409	P32053
Q46861	P32053
P14825	P32057
P37642	P32057
P0AF96	P32057
P52096	P32057
P39831	P32057
P64519	P32057
P23483	P32064
P32064	P32064
P32099	P32099
P45579	P32099
P28694	P32125
P32173	P32125
P32125	P32125
P30749	P32125
P09152	P32125
P32053	P32130
P29745	P32130
P45571	P32130
P32130	P32130
P02387	P32130
P02386	P32130
P02388	P32130
P10408	P32130
P17580	P32130
P32147	P32130
P16687	P32131
P77385	P32132
P32132	P32132
P0A898	P32132
P45526	P32135
P23304	P32138
P32138	P32138
P0ADI0	P32138
P05848	P32142
P32144	P32144
P32147	P32147
P06961	P32147
P32148	P32148
P04475	P32148
P28302	P32148
P06977	P32148
P52138	P32148
P31805	P32148
P0A796	P32157
P32159	P32159
P32165	P32165
P31059	P32168
P32168	P32168
P02905	P32168
P24182	P32168
P06961	P32168
P33930	P32168
P16702	P32168
P37191	P32168
P36942	P32168
P04384	P32168
P09152	P32168
P36546	P32168
P07655	P32168
P03017	P32168
P02408	P32168
P02392	P32168
P02410	P32168
P02351	P32168
P02359	P32168
P02364	P32168
P10408	P32168
P00561	P32168
P0A6N1	P32168
P77804	P32168
P32170	P32170
P32173	P32173
P09152	P32173
P0AAJ3	P32176
P32177	P32177
P06958	P32177
P06959	P32177
P14825	P32177
P02351	P32177
P0AF26	P32177
P0AE18	P32177
P0A6F9	P32177
P0A6B7	P32177
P32484	P32484
P32661	P32661
P04475	P32661
P00583	P32661
P08324	P32661
P16456	P32661
P31063	P32661
Q46839	P32661
P45543	P32661
P00955	P32661
P0A6S0	P32662
P09394	P32662
P0A988	P32662
Q47153	P32662
P32664	P32664
P0A850	P32664
P32665	P32665
P32666	P32666
P37095	P32666
P42641	P32666
P32670	P32670
P28691	P32679
P25521	P32679
P50465	P32679
P32679	P32679
P06984	P32679
P08756	P32679
P00490	P32679
P02388	P32679
P02392	P32679
P02420	P32679
P02428	P32679
P02356	P32679
P02358	P32679
P02359	P32679
P02369	P32679
P02374	P32679
P00914	P32679
P0A7V8	P32680
P0A7S9	P32680
P00577	P32689
P63284	P32689
P0A9X4	P32689
P0A7L0	P32689
P0A7R1	P32689
P39177	P32689
P33920	P32689
P08622	P32691
P32691	P32691
P32698	P32698
P0A7L0	P32701
P0A8X0	P32701
P05848	P32704
P0A7A9	P32705
P77268	P32718
P0AEJ2	P32718
P0AFR2	P32718
P64534	P32718
P0A8D6	P32718
P0A8X0	P32718
P75838	P32721
P06982	P33012
P0A6F3	P33018
P0ADZ0	P33018
P33020	P33020
P18133	P33024
P07682	P33025
P60785	P33025
P33028	P33028
P09156	P33030
P0A8L1	P33030
P0A7I7	P33030
P75967	P33030
P0A817	P33135
P15070	P33135
P33135	P33135
P75942	P33135
P0AG07	P33135
P0ADQ7	P33136
P0A850	P33136
P0A6F5	P33138
P33138	P33138
P19245	P33138
P15716	P33138
P03815	P33138
P09372	P33138
P04384	P33138
P13519	P33138
P02392	P33138
P0A6N1	P33138
P36540	P33138
P25663	P33138
P15038	P33195
P36683	P33195
P25553	P33195
P09551	P33195
P25526	P33195
P37902	P33195
P0A940	P33195
P0AAW1	P33195
P39172	P33218
P0A7M2	P33218
P75967	P33218
P20083	P33220
P22939	P33221
P02901	P33224
P33224	P33224
P06959	P33224
P0A6F5	P33224
P17963	P33224
P02384	P33224
P02386	P33224
P02410	P33224
P02422	P33224
P02351	P33224
P02354	P33224
P02356	P33224
P02359	P33224
P02367	P33224
P02375	P33224
P02378	P33224
P42550	P33224
P37163	P33224
P36659	P33224
P23243	P33224
P25521	P33224
P32052	P33224
P77756	P33224
P37765	P33224
P0AAS7	P33224
P0A7L0	P33224
P0AA10	P33224
P0A7K6	P33224
P0A7M2	P33224
P0A7S3	P33224
P0A7U3	P33224
P0AGK4	P33224
P0A776	P33224
P0A6A8	P33224
P0A832	P33224
P61949	P33224
P0AA39	P33224
P36662	P33225
P33226	P33225
P10441	P33226
P39453	P33226
P33228	P33228
P75728	P33230
P69407	P33231
P33232	P33232
P00960	P33232
P17963	P33232
P02423	P33232
P02428	P33232
P33233	P33233
P28630	P33341
P05848	P33348
P33356	P33357
P64602	P33368
P33371	P33371
P06958	P33371
P17582	P33371
P10378	P33371
P00391	P33371
P12638	P33371
P02419	P33371
P02351	P33371
P02356	P33371
P02364	P33371
P10408	P33371
P76069	P33371
P28244	P33371
P52138	P33371
P0A6C1	P33371
P0A6P9	P33570
P0ACF8	P33570
P09373	P33570
P60624	P33570
P0A800	P33570
P03844	P33582
P33582	P33582
P33590	P33590
P0AC81	P33590
P0A7T3	P33591
P33593	P33593
P06958	P33593
P33594	P33594
P02387	P33594
P10408	P33594
P32168	P33599
P13519	P33599
P36979	P33599
P33599	P33599
P00509	P33599
P38038	P33599
P75863	P33599
P0ACA7	P33599
P45567	P33602
P30126	P33602
P30011	P33602
P0AFD1	P33602
P0A7D4	P33602
P0A8R7	P33602
P22563	P33604
P75990	P33633
P09373	P33633
P77756	P33633
P33633	P33633
P77402	P33633
P20083	P33633
P42632	P33633
P36996	P33635
P23304	P33635
P02923	P33635
P06137	P33635
P21346	P33635
P25521	P33635
P28689	P33635
P02999	P33635
P17579	P33635
P21513	P33635
P19675	P33635
P21499	P33635
P75864	P33635
P37765	P33635
P36979	P33635
P33635	P33635
P02342	P33635
P02384	P33635
P02386	P33635
P02390	P33635
P02419	P33635
P02421	P33635
P02352	P33635
P02358	P33635
P02367	P33635
P02371	P33635
P02374	P33635
P02378	P33635
P02379	P33635
P77499	P33635
P33636	P33636
P13031	P33636
P02927	P33636
P14900	P33636
P33666	P33636
P33643	P33643
P21165	P33643
Q9ZN60	P33643
P33646	P33646
P52084	P33646
P76113	P33650
P08177	P33666
P00582	P33666
P33899	P33899
P33915	P33915
P69931	P33915
P33916	P33916
P10443	P33916
P00391	P33916
P0A6N1	P33916
P33918	P33918
P02351	P33918
P02363	P33918
P02372	P33918
P45567	P33918
P0ACF4	P33920
P75728	P33920
P0A8J4	P33920
P28637	P33924
P33928	P33927
P33925	P33927
P03815	P33930
P31059	P33930
P02999	P33930
P21645	P33930
P07012	P33930
P23932	P33930
P33932	P33934
P0AAZ4	P33934
P33937	P33937
P00391	P33937
P02370	P33937
P0AFG0	P33937
P0A8E5	P33937
P0AG59	P33937
P33938	P33938
P06959	P33938
P0A6F5	P33938
P33995	P33995
P02901	P33995
P36996	P33995
P02423	P33995
P02370	P33995
P02990	P33995
P33998	P33998
P06982	P33998
P06998	P33998
P46186	P34086
P31690	P34086
P13039	P35340
P25528	P36539
P36541	P36539
P36540	P36540
P02392	P36540
P02436	P36540
P00577	P36540
P02359	P36540
P02370	P36540
P02990	P36540
P36540	P36541
P25528	P36541
P36659	P36541
P36541	P36541
Q46797	P36541
P37095	P36541
P02392	P36541
P02421	P36541
P10408	P36541
P10904	P36541
P30850	P36548
P0A6P1	P36560
P0ADK6	P36560
P27430	P36564
P45571	P36564
P36564	P36564
P02384	P36564
P02386	P36564
P02410	P36564
P02421	P36564
P02423	P36564
P02428	P36564
P02351	P36564
P02356	P36564
P02370	P36564
P33635	P36564
P75966	P36564
P22524	P36567
P36567	P36567
P30856	P36635
P25522	P36637
P36645	P36645
P36651	P36651
P37678	P36651
P36654	P36654
P0A6N1	P36654
P06137	P36654
P21892	P36655
P36658	P36658
P20082	P36658
P02341	P36658
P36659	P36659
P03815	P36659
P05054	P36659
P02384	P36659
P02386	P36659
P02388	P36659
P02389	P36659
P02392	P36659
P02420	P36659
P02429	P36659
P02436	P36659
P00577	P36659
P02351	P36659
P02352	P36659
P02354	P36659
P02356	P36659
P02369	P36659
P02372	P36659
P02990	P36659
P77625	P36659
P45531	P36659
P63264	P36659
P0A7T3	P36659
P0A9P6	P36659
P0A6Z1	P36659
P62399	P36659
P0A7V8	P36659
P0AG30	P36659
P0A7V3	P36659
P0A850	P36659
P29209	P36660
P0A9M8	P36662
P36663	P36663
P75936	P36663
P02364	P36663
P36664	P36664
P36673	P36673
P20083	P36679
P06982	P36681
P36681	P36681
P36683	P36683
P25553	P36683
P25526	P36683
P0A6F9	P36683
P45548	P36683
P0A940	P36683
P02341	P36767
P15042	P36767
P32679	P36767
P76268	P36767
P36996	P36837
P36857	P36857
P02990	P36857
P28302	P36879
P09551	P36879
P0A998	P36879
P0A6F9	P36879
P0C054	P36879
P60723	P36879
P0A7R1	P36879
P0A7K2	P36879
P0AA10	P36879
P0ADY7	P36879
P0C018	P36879
P0A7K6	P36879
P0A7L3	P36879
P0AG48	P36879
P60624	P36879
P0A7M2	P36879
P0A7V3	P36879
P0A7W7	P36879
P0A7X3	P36879
P0A7T3	P36879
P0A7T7	P36879
P0A7U7	P36879
P21499	P36938
P37666	P36938
P0A870	P36938
P02918	P36938
P31057	P36938
P23538	P36938
P46923	P36938
P0ACV4	P36938
P36950	P36950
P77561	P36950
P04475	P36950
P00583	P36950
P23931	P36950
P02990	P36950
P39359	P36950
P04790	P36979
P36979	P36979
P31119	P36979
P06958	P36979
P06959	P36979
P15716	P36979
P03815	P36979
P08622	P36979
P52084	P36979
P21168	P36979
P02996	P36979
P06982	P36979
P43329	P36979
P02342	P36979
P02995	P36979
P08177	P36979
P13030	P36979
P02921	P36979
P13519	P36979
P06996	P36979
P02932	P36979
P08400	P36979
P14374	P36979
P21513	P36979
P02384	P36979
P02386	P36979
P02389	P36979
P02390	P36979
P02419	P36979
P02420	P36979
P02422	P36979
P02428	P36979
P00577	P36979
P02352	P36979
P02354	P36979
P02356	P36979
P02372	P36979
P10408	P36979
P14081	P36979
P02942	P36979
P02990	P36979
P21499	P36979
P71238	P36979
P75700	P36979
P75864	P36979
P36950	P36979
P76104	P36979
P33021	P36979
Q47413	P36979
P42550	P36979
P36564	P36979
P0ABH9	P36979
P0A7V8	P36979
P0A7S9	P36979
P0A6K1	P36979
P0AEH5	P36979
P0ACE7	P36979
P0A8N3	P36979
P0A7K2	P36979
P0AG44	P36979
P0A7M2	P36979
P0A7M6	P36979
P0AG59	P36979
P0A7U7	P36979
P0AGK4	P36979
P63284	P36979
P0ACP1	P36979
P0AES6	P36979
P0A817	P36979
P67910	P36979
P0A7G6	P36979
P60723	P36979
P0A7R1	P36979
P0AA10	P36979
P0A7K6	P36979
P0A7R5	P36979
P0ACF0	P36979
P0ADZ0	P36979
P0A7T3	P36979
P15277	P36995
P36995	P36995
P06958	P36995
Q46848	P36995
Q47130	P36995
P00583	P36995
P00891	P36995
P02386	P36995
P02392	P36995
P02423	P36995
P02351	P36995
P02364	P36995
P0A988	P36995
P0A7R5	P36995
P64574	P36995
P0A9X9	P36995
P36996	P36996
P30867	P36996
P08193	P36996
P33224	P36996
P76347	P36996
P24245	P36996
P36997	P36996
P23304	P36996
P15048	P36996
P25521	P36996
P43329	P36996
P02342	P36996
P02341	P36996
P05055	P36996
P09546	P36996
P02384	P36996
P02388	P36996
P02418	P36996
P02410	P36996
P02420	P36996
P02423	P36996
P02425	P36996
P02349	P36996
P02351	P36996
P02358	P36996
P02363	P36996
P02369	P36996
P02378	P36996
P36929	P36996
P21499	P36996
P75864	P36996
P00892	P36996
P77334	P36996
P76069	P36996
P30845	P36996
P75966	P36996
P03007	P36996
P14825	P36996
P07028	P36996
P36995	P36997
P36997	P36997
P00583	P36997
P22256	P36997
P17114	P36997
P77329	P36997
P02387	P36997
P02354	P36997
P02356	P36997
P10408	P36997
P09156	P36997
P21499	P36997
P75864	P36997
P39271	P36997
P69407	P37007
P0A6N1	P37009
P37013	P37013
P37019	P37019
P10443	P37024
P37024	P37024
P06959	P37024
P00391	P37024
P02392	P37024
P0A7K2	P37024
P37047	P37047
P37052	P37052
P37053	P37053
P04475	P37095
P28630	P37095
P04951	P37095
P37095	P37095
P24249	P37095
P02934	P37095
P0A910	P37095
P39452	P37146
P06710	P37163
P29132	P37163
P05826	P37163
P08756	P37163
P37163	P37163
P06959	P37163
P00391	P37163
P45539	P37163
P37773	P37163
P77247	P37163
P37175	P37175
P76042	P37175
P16918	P37175
P24991	P37181
P37181	P37181
P02392	P37181
P02351	P37181
P02364	P37181
P0A6N1	P37181
P45393	P37181
P0ACE0	P37182
P0A7I4	P37182
P37183	P37183
P29209	P37187
P37188	P37188
P02990	P37188
P29209	P37188
P13519	P37188
P29464	P37188
P0C054	P37188
P0A7E9	P37188
P0A6F5	P37190
P0A6F5	P37191
P37191	P37191
P29464	P37191
P08622	P37192
P06138	P37192
P37192	P37192
P07649	P37192
P29210	P37192
P13519	P37192
P07655	P37192
P36979	P37192
P37195	P37195
P02384	P37195
P32148	P37307
P37309	P37309
P24245	P37314
P23304	P37315
P15298	P37316
P37326	P37326
Q47130	P37326
P00391	P37326
P0A978	P37326
P25553	P37330
P37685	P37330
P09551	P37330
P37338	P37338
P39159	P37339
P0A9L5	P37339
P37342	P37342
P37344	P37344
P37345	P37345
P02990	P37345
P37346	P37346
P0A6N1	P37346
P21367	P37348
P09097	P37349
P37349	P37349
P76558	P37349
P16700	P37349
P39277	P37349
P37351	P37351
P02392	P37351
P0A7K2	P37351
P0A7N9	P37351
P37353	P37353
P38051	P37353
P37440	P37440
P06998	P37440
P0A796	P37440
P37610	P37610
P17963	P37616
P0A9D8	P37617
P0AES9	P37617
P0AET2	P37617
P0A9M2	P37617
P37618	P37618
P06958	P37618
P06977	P37618
P02392	P37618
P00575	P37618
P31805	P37618
P0A7A9	P37623
P76015	P37624
P37689	P37626
P05719	P37631
P36996	P37634
P45571	P37634
P00892	P37634
P36979	P37634
P37634	P37634
P0A6F5	P37634
P32130	P37634
P0A8H6	P37634
P0AGJ5	P37634
P0A9Y6	P37634
P0AA39	P37634
P30750	P37640
P37641	P37641
P37659	P37642
P0A7B8	P37642
P0ABT2	P37642
P0ACF0	P37642
P0A7L0	P37642
P0A7R1	P37642
P0A7M2	P37642
P0A850	P37642
P0A7L0	P37645
P0A7R1	P37645
P61889	P37645
P06612	P37647
P0ABU7	P37647
P17109	P37647
P31677	P37647
P46474	P37647
P0A8L1	P37652
P19675	P37653
P0A847	P37653
P14374	P37655
P23869	P37659
P0A7K2	P37659
P14825	P37662
P39280	P37665
P37666	P37666
P71311	P37666
P17952	P37669
P37671	P37671
P0A6F9	P37678
P37682	P37682
P36683	P37685
P25526	P37685
P69828	P37685
P33195	P37685
P37686	P37686
P32153	P37689
Q46864	P37689
P39367	P37689
P64476	P37692
P37745	P37745
P11868	P37747
P0A850	P37747
P0A6F9	P37750
P0AG67	P37750
P0A7T7	P37750
P0A6F9	P37751
P76658	P37751
P28249	P37751
P00805	P37751
P0ABB0	P37751
P63284	P37751
P0A9Y6	P37751
P76015	P37751
P0A6P9	P37751
P0AAI5	P37751
P0A805	P37751
P63235	P37751
P0ABH7	P37751
P0A6Z3	P37751
P0A8N5	P37751
P23843	P37751
P15288	P37751
P09373	P37751
P0A799	P37751
P0A7A9	P37751
P0A7L0	P37751
P60422	P37751
P62399	P37751
P0AG55	P37751
P0AA10	P37751
P0ADY7	P37751
P0A7K6	P37751
P68919	P37751
P0A7Z4	P37751
P0AG67	P37751
P0A7V8	P37751
P02358	P37751
P0A7U3	P37751
P0A7U7	P37751
P0A867	P37751
P0A862	P37751
P0A8G6	P37751
P21367	P37751
P0A8E1	P37751
P0AD33	P37751
P68066	P37751
P0A910	P37751
P33138	P37759
P0A6H1	P37759
P22188	P37764
P36996	P37765
P24245	P37765
P36997	P37765
P23304	P37765
P25521	P37765
P31059	P37765
P02342	P37765
P21645	P37765
P06277	P37765
P17580	P37765
P21507	P37765
P06612	P37765
P37765	P37765
P06958	P37765
P00957	P37765
P43329	P37765
P02384	P37765
P02386	P37765
P02418	P37765
P02410	P37765
P02422	P37765
P02425	P37765
P02428	P37765
P02351	P37765
P02352	P37765
P02354	P37765
P02356	P37765
P02358	P37765
P02369	P37765
P02370	P37765
P02374	P37765
P21499	P37765
P75776	P37765
P30871	P37765
P45471	P37765
P37631	P37765
P37634	P37765
P36564	P37765
P75966	P37765
P36979	P37765
P0A809	P37765
P0A9Y6	P37765
P02413	P37765
P0A7K6	P37765
P60624	P37765
P0A7S9	P37765
P0A6X7	P37765
P0C018	P37765
P0A7L3	P37765
P0AG48	P37765
P68919	P37765
P0AG59	P37765
P0A7T7	P37765
P0A7U3	P37765
P0A8H6	P37765
P0A8R0	P37765
P36879	P37765
P75876	P37765
P76116	P37765
P36659	P37765
P0AD61	P37765
P00490	P37765
Q46861	P37765
P0A9P6	P37765
P0A7L0	P37765
P60422	P37765
P0A7V8	P37765
P0ACF0	P37765
P0AA39	P37765
P0A7T3	P37765
P0AAS7	P37765
P0AGK4	P37765
P37767	P37767
P30864	P37767
P37768	P37768
P0AF90	P37773
P39346	P37774
P77395	P37797
P0AEE3	P37902
P0AAG3	P37902
P0A9A9	P37902
P11875	P37903
P0A7V3	P37903
P0A9V1	P37903
P33368	P37903
P37905	P37905
P38035	P38035
P77202	P38038
P76419	P38038
P00968	P38038
P38051	P38051
P0AET2	P38104
P37647	P38104
P34086	P38106
P14374	P38134
P38489	P38489
P05826	P38504
P38504	P38504
P07028	P38504
P38506	P38506
P04475	P38506
P02351	P38506
P38522	P38522
P38685	P38685
P39099	P39099
P0ACB2	P39099
P0A749	P39099
P39100	P39100
P39159	P39159
P30867	P39159
P02388	P39159
P02409	P39159
P02392	P39159
P02410	P39159
P02420	P39159
P33360	P39159
P08756	P39160
P0A6Y1	P39160
P39161	P39161
P14374	P39168
P03815	P39169
P77310	P39171
P16070	P39171
P32177	P39171
P39171	P39171
P75960	P39171
P04475	P39171
P23931	P39171
P37618	P39171
P0A8A0	P39172
P39174	P39174
P51024	P39174
P30871	P39174
P29209	P39177
P13519	P39177
P29464	P39177
P45567	P39177
P39177	P39177
P08622	P39177
P04475	P39177
P02392	P39177
P10408	P39177
P15040	P39177
P0A7K2	P39177
P0AAC0	P39177
P0AFR0	P39177
P37751	P39177
P0A8E5	P39177
P0ACA7	P39177
P67910	P39177
P39178	P39178
Q46924	P39178
P08177	P39178
P02392	P39178
P02410	P39178
P02422	P39178
P02423	P39178
P02364	P39178
P39180	P39180
P0A9Q7	P39180
P0AE08	P39180
P0A9Y6	P39180
P0ABT2	P39180
P69910	P39180
P0ACF8	P39180
P0ACF4	P39180
P09373	P39180
P0A7J3	P39180
P0A7L3	P39180
P0ADZ0	P39180
P0A7Z4	P39180
P0A8G6	P39180
P68066	P39180
P33938	P39184
P39184	P39184
P08365	P39184
P0A6N1	P39184
P14081	P39184
P77349	P39199
P33916	P39199
P39199	P39199
P04475	P39199
P02386	P39199
P76114	P39199
P0A7R5	P39199
P02996	P39263
P03005	P39264
P0ACB0	P39264
P39271	P39271
P39272	P39271
P0A988	P39274
P0ABT2	P39274
P00490	P39274
P0A7K6	P39274
P0A850	P39274
P00350	P39274
P52612	P39280
P0AGB6	P39280
P52647	P39280
P07364	P39280
P0AEM6	P39280
P0ABY2	P39280
P06974	P39280
P39286	P39286
P06958	P39286
P04475	P39286
P02996	P39286
P02386	P39286
P02388	P39286
P02410	P39286
P02423	P39286
P02424	P39286
P02351	P39286
P02359	P39286
P02364	P39286
P02370	P39286
P02372	P39286
P02990	P39286
P71241	P39286
P39830	P39286
P77627	P39286
P03822	P39286
P39287	P39287
P39290	P39290
P77779	P39290
P02386	P39290
P02420	P39290
P02428	P39290
P02436	P39290
P02351	P39290
P02359	P39290
P31805	P39290
P31806	P39290
P36659	P39293
P09156	P39296
P39299	P39299
P06959	P39299
P76092	P39299
P66948	P39299
P08622	P39299
P03030	P39299
P0A6F5	P39299
P02384	P39299
P02386	P39299
P02388	P39299
P02411	P39299
P02420	P39299
P02422	P39299
P02423	P39299
P02428	P39299
P02352	P39299
P02354	P39299
P02356	P39299
P02363	P39299
P02369	P39299
P0A6N1	P39299
P42623	P39299
P39300	P39300
P39304	P39304
P09097	P39308
P39311	P39311
P15048	P39311
P11244	P39311
P21166	P39311
P00575	P39312
P13030	P39315
P0A8N3	P39315
P76043	P39315
P39316	P39316
P39319	P39319
P17952	P39328
P39330	P39330
P39332	P39332
P39184	P39332
P39333	P39333
P77488	P39336
P00956	P39336
P39336	P39336
P02424	P39336
P76113	P39342
P75767	P39344
P39345	P39345
P39346	P39346
P0A8N3	P39346
P09373	P39347
P30750	P39353
P39356	P39356
P39358	P39358
P39359	P39359
P0ACE7	P39359
P39361	P39361
P0A8N3	P39362
P0A7K2	P39362
P39366	P39366
P16682	P39367
P33920	P39367
P0ABT2	P39371
P0AFN2	P39371
P0ADY7	P39371
P0ADZ0	P39371
P0A7U7	P39371
P33920	P39371
P0A6F9	P39376
P0A7L0	P39376
P75797	P39376
P39377	P39377
P32157	P39384
P0ADZ0	P39384
P75797	P39385
P76046	P39385
P0AAB6	P39385
P04128	P39385
P0ADZ0	P39385
P68066	P39385
P39386	P39386
P0A7R1	P39396
P0A7K6	P39396
P0ADZ0	P39396
P00379	P39401
P0ABQ4	P39401
P06982	P39404
P05791	P39405
P77395	P39407
P26459	P39407
P36659	P39407
P52106	P39407
P69910	P39407
P0ACF0	P39407
P0A9M0	P39407
P0AFI2	P39407
P0A7L3	P39407
P0AG48	P39407
P0ADZ0	P39407
P60624	P39407
P0A7V3	P39407
P0A7X3	P39407
P39177	P39407
P39367	P39407
P39408	P39408
P02990	P39408
P0AEI1	P39408
P02901	P39435
P39435	P39435
P04475	P39435
P38684	P39453
P39453	P39453
P39455	P39455
P24199	P39830
P66948	P39831
P77748	P39831
P0AA53	P39831
P75838	P39831
P14825	P39833
P14374	P39838
P39903	P39903
P40116	P40116
P21645	P40679
P40710	P40710
P24991	P41052
P0AEG4	P41052
P41069	P41066
P41066	P41067
P75869	P42184
P36659	P42184
P06982	P42184
P28909	P42184
P03003	P42184
P42184	P42184
P04475	P42184
P13519	P42184
P16921	P42184
P03002	P42184
P02386	P42184
P02389	P42184
P02418	P42184
P02410	P42184
P02413	P42184
P02423	P42184
P02424	P42184
P02361	P42184
P02378	P42184
P37765	P42184
P33635	P42184
P24172	P42184
P45753	P42184
P42501	P42501
P36996	P42550
P08756	P42550
P07906	P42550
P29464	P42550
P21893	P42550
P03002	P42550
P00647	P42550
P77349	P42550
P37765	P42550
P42550	P42550
P02387	P42550
P02386	P42550
P02388	P42550
P02422	P42550
P02351	P42550
P02359	P42550
P33635	P42550
P37617	P42550
P36564	P42550
P42589	P42589
P08374	P42590
P0A800	P42590
P64588	P42590
P08373	P42593
P11349	P42593
P31455	P42604
P39174	P42617
P42623	P42623
P04475	P42630
P42631	P42631
P06137	P42632
P42641	P42641
P71295	P42641
P27298	P42641
P00574	P42641
P33643	P42641
P0A7C6	P42641
P03018	P42902
P42902	P42902
P42903	P42903
P42908	P42908
P36997	P43329
P23304	P43329
P43329	P43329
P06958	P43329
P06959	P43329
P02418	P43329
P02349	P43329
P02352	P43329
P02375	P43329
P02990	P43329
P33635	P43329
P17580	P43329
P00892	P43329
P0A7L0	P43329
P0AG67	P43329
P0A6N1	P43329
P0AA39	P43329
P43529	P43528
P0AEM6	P43533
P33235	P43533
P03018	P43671
P43671	P43671
P43672	P43672
P25553	P43672
P0AAM7	P43674
P45391	P45391
P45393	P45393
P02990	P45393
P0A7S9	P45395
P0A7U7	P45395
P0AD05	P45395
P0AF90	P45395
P45397	P45397
P0A8W8	P45420
P0A850	P45425
P06709	P45426
P45426	P45426
P76316	P45426
P45427	P45427
P04475	P45428
P36540	P45428
P0A6L9	P45428
P76316	P45463
P45464	P45464
P45465	P45465
P06958	P45465
P06959	P45465
P02341	P45465
P00391	P45465
P02410	P45465
P02428	P45465
P0AA10	P45465
P0A7M2	P45465
Q46807	P45465
P37440	P45468
P0ABT2	P45469
P0A6F9	P45469
P33920	P45469
P45475	P45475
P45476	P45476
P46482	P45476
P45504	P45504
P45523	P45523
P76440	P45523
P00907	P45523
P10378	P45523
P77432	P45523
P0A6F1	P45523
P33918	P45525
P45526	P45526
P23891	P45526
P33934	P45526
P23859	P45526
P02392	P45526
P45527	P45527
P00391	P45527
P0A6F5	P45527
P02990	P45527
P0A6N1	P45527
P45475	P45527
P0A9M0	P45527
P45528	P45528
P0A7T3	P45530
P45533	P45533
P45535	P45535
P07015	P45535
P45544	P45544
P14294	P45544
P45545	P45545
P03815	P45546
P33937	P45567
P27854	P45567
P45567	P45567
P77398	P45567
P52084	P45567
P00891	P45567
P23852	P45567
P03003	P45567
P05055	P45567
P14175	P45567
P02387	P45567
P02388	P45567
P02410	P45567
P02416	P45567
P02423	P45567
P00577	P45567
P08374	P45567
P02351	P45567
P02352	P45567
P02354	P45567
P02356	P45567
P02364	P45567
P02367	P45567
P02369	P45567
P02370	P45567
P02379	P45567
P30856	P45567
Q46872	P45567
P45571	P45571
P06959	P45571
P33224	P45571
P08622	P45571
P08324	P45571
P02341	P45571
P00391	P45571
P05055	P45571
P23830	P45571
P02384	P45571
P02386	P45571
P02388	P45571
P02390	P45571
P02409	P45571
P02392	P45571
P02416	P45571
P02419	P45571
P02420	P45571
P02421	P45571
P00574	P45571
P02356	P45571
P02358	P45571
P02363	P45571
P21499	P45571
P00892	P45571
P37765	P45571
P33635	P45571
P30871	P45571
P0AG59	P45577
P0AG63	P45577
P45578	P45578
P63020	P45578
P0A850	P45578
P45691	P45691
P00946	P45748
P45748	P45748
P02424	P45748
P0A717	P45753
P45771	P45771
P45799	P45799
P31134	P45800
P61320	P45800
P45802	P45802
P02423	P45802
P02351	P45802
P02356	P45802
P02359	P45802
P02364	P45802
P75954	P45802
P45803	P45803
P33593	P45803
P02359	P45803
P02364	P45803
P02367	P45803
P45847	P45847
P19934	P45955
P00951	P45955
P45955	P45955
P46003	P46003
P46068	P46068
P46118	P46118
P00379	P46130
P0ABQ4	P46130
P14294	P46133
P38106	P46186
P0A9Y6	P46474
P0ABT2	P46474
P0A6P9	P46474
P45578	P46474
P31677	P46474
P0AG67	P46474
P0A7T3	P46474
P0A7U3	P46474
P0A7F6	P46474
P0AFG3	P46474
P0AFG6	P46474
P0ADW6	P46482
P28909	P46837
P0A7U7	P46837
P46853	P46852
P0A7T3	P46852
P45532	P46853
P0ADE8	P46853
P0A7L0	P46853
P0A7J7	P46853
P0AA10	P46853
P0ADY7	P46853
P0ADZ0	P46853
P60624	P46853
P0AG67	P46853
P0AG59	P46853
P0AGK4	P46853
P46859	P46859
P46860	P46860
P46883	P46883
P06138	P46889
P22187	P46889
P20082	P46889
P20083	P46889
P46889	P46889
P0A7R5	P46889
P68066	P46889
P0A9A6	P46889
P76484	P46923
P0A9Y6	P46923
P0A6P9	P46923
P04128	P46923
P0ACF8	P46923
P69776	P46923
P0AFH8	P46923
P0A7J7	P46923
P02358	P46923
P0A7R5	P46923
P0AG59	P46923
P0AD33	P46923
P46930	P46930
P48838	P48838
P05053	P50456
P50456	P50456
P50465	P50465
P02341	P50465
P0A6F5	P50465
P02388	P50465
P02422	P50465
P02354	P50465
P30856	P50465
P0A6F9	P50465
P0ACF4	P50465
P60723	P50465
P0AG48	P50465
P0A7V8	P50465
P0A9K9	P50465
P68739	P50465
P50466	P50466
P77580	P51020
P0A840	P51025
P33018	P51025
P39903	P52005
P52006	P52006
P52037	P52037
P00391	P52037
P52050	P52050
P10413	P52052
P21599	P52052
P0A6Z3	P52052
P52054	P52054
P02364	P52054
P52061	P52061
P52062	P52062
P52065	P52065
P76170	P52083
P39182	P52094
P52095	P52095
P31473	P52095
P0A9H3	P52095
P77737	P52096
P62768	P52096
P52101	P52101
P0AAN3	P52101
P20083	P52106
P18392	P52108
P52109	P52109
P52126	P52126
P04475	P52126
P0A6F5	P52126
P02386	P52126
P02392	P52126
