Entry Name A_Subcellular Location(this study)	Entry Name B_Subcellular Location(this study)	Entry Name A	Entry Name B	Accession A	Accession B	Satus
HNS_A	UVRB_A	HNS_ECOLI	UVRB_ECOLI	P0ACF8	P0A8F8	C
HNS_A	NLPD_I	HNS_ECOLI	NLPD_ECOLI	P0ACF8	P0ADA3	C
HNS_A	SECA_F1	HNS_ECOLI	SECA_ECOLI	P0ACF8	P10408	C
HNS_A	HHA_A	HNS_ECOLI	HHA_ECOLI	P0ACF8	P0ACE3	C
HNS_A	PYRH_A	HNS_ECOLI	PYRH_ECOLI	P0ACF8	P0A7E9	C
HNS_A	STPA_A	HNS_ECOLI	STPA_ECOLI	P0ACF8	P0ACG1	C
HNS_A	TKT2_A	HNS_ECOLI	TKT2_ECOLI	P0ACF8	P33570	C
HNS_A	AG43_H	HNS_ECOLI	AG43_ECOLI	P0ACF8	P39180	C
HNS_A	TORZ_G	HNS_ECOLI	TORZ_ECOLI	P0ACF8	P46923	C
HNS_A	NFI_A	HNS_ECOLI	NFI_ECOLI	P0ACF8	P68739	C
HNS_A	CNU_A	HNS_ECOLI	CNU_ECOLI	P0ACF8	P64467	C
HNS_A	YEGH_B	HNS_ECOLI	YEGH_ECOLI	P0ACF8	P76389	C
STPA_A	HNS_A	STPA_ECOLI	HNS_ECOLI	P0ACG1	P0ACF8	C
HSLR_A	RS3_A	HSLR_ECOLI	RS3_ECOLI	P0ACG8	P0A7V3	C
HSLR_A	RL13_A	HSLR_ECOLI	RL13_ECOLI	P0ACG8	P0AA10	C
HSLR_A	RL14_A	HSLR_ECOLI	RL14_ECOLI	P0ACG8	P0ADY3	C
HSLR_A	RL9_A	HSLR_ECOLI	RL9_ECOLI	P0ACG8	P0A7R1	C
HSLR_A	RL19_A	HSLR_ECOLI	RL19_ECOLI	P0ACG8	P0A7K6	C
HSLR_A	RL28_A	HSLR_ECOLI	RL28_ECOLI	P0ACG8	P0A7M2	C
HSLR_A	SBCC_B	HSLR_ECOLI	SBCC_ECOLI	P0ACG8	P13458	C
MELR_A	RPOD_A	MELR_ECOLI	RPOD_ECOLI	P0ACH8	P00579	C
ROB_A	DPO1_A	ROB_ECOLI	DPO1_ECOLI	P0ACI0	P00582	C
ROB_A	HNS_A	ROB_ECOLI	HNS_ECOLI	P0ACI0	P0ACF8	C
CRP_A	RPOA_A	CRP_ECOLI	RPOA_ECOLI	P0ACJ8	P0A7Z4	C
CRP_A	RS5_A	CRP_ECOLI	RS5_ECOLI	P0ACJ8	P0A7W1	C
CRP_A	RS10_A	CRP_ECOLI	RS10_ECOLI	P0ACJ8	P0A7R5	C
CRP_A	RL3_A	CRP_ECOLI	RL3_ECOLI	P0ACJ8	P60438	C
CRP_A	RL7_A	CRP_ECOLI	RL7_ECOLI	P0ACJ8	P0A7K2	C
CRP_A	CRP_A	CRP_ECOLI	CRP_ECOLI	P0ACJ8	P0ACJ8	C
CRP_A	UBIB_B	CRP_ECOLI	UBIB_ECOLI	P0ACJ8	P0A6A0	C
CRP_A	YACL_A	CRP_ECOLI	YACL_ECOLI	P0ACJ8	P0A8E5	C
CRP_A	CRP_A	CRP_ECOLI	CRP_ECOLI	P0ACJ8	P0ACJ8	C
CRP_A	NFUA_A	CRP_ECOLI	NFUA_ECOLI	P0ACJ8	P63020	C
CRP_A	YCGM_A	CRP_ECOLI	YCGM_ECOLI	P0ACJ8	P76004	C
ALLR_A	DBHA_A	ALLR_ECOLI	DBHA_ECOLI	P0ACN4	P0ACF0	C
ALLR_A	RS7_A	ALLR_ECOLI	RS7_ECOLI	P0ACN4	P02359	C
ALLR_A	RL2_A	ALLR_ECOLI	RL2_ECOLI	P0ACN4	P60422	C
ALLR_A	RL19_A	ALLR_ECOLI	RL19_ECOLI	P0ACN4	P0A7K6	C
ALLR_A	RL24_A	ALLR_ECOLI	RL24_ECOLI	P0ACN4	P60624	C
ALLR_A	RL19_A	ALLR_ECOLI	RL19_ECOLI	P0ACN4	P0A7K6	C
ALLR_A	RS13_A	ALLR_ECOLI	RS13_ECOLI	P0ACN4	P0A7S9	C
ALLR_A	DBHA_A	ALLR_ECOLI	DBHA_ECOLI	P0ACN4	P0ACF0	C
ALLR_A	RS15_A	ALLR_ECOLI	RS15_ECOLI	P0ACN4	P0ADZ4	C
ALLR_A	RL21_A	ALLR_ECOLI	RL21_ECOLI	P0ACN4	P0AG48	C
ALLR_A	RL18_A	ALLR_ECOLI	RL18_ECOLI	P0ACN4	P0C018	C
CYTR_A	CRP_A	CYTR_ECOLI	CRP_ECOLI	P0ACN7	P0ACJ8	C
CYTR_A	CYTR_A	CYTR_ECOLI	CYTR_ECOLI	P0ACN7	P0ACN7	C
FRUR_A	GLTD_A	FRUR_ECOLI	GLTD_ECOLI	P0ACP1	P09832	C
FRUR_A	EFTU1_F1	FRUR_ECOLI	EFTU1_ECOLI	P0ACP1	P0CE47	C
FRUR_A	TIG_A	FRUR_ECOLI	TIG_ECOLI	P0ACP1	P0A850	C
FRUR_A	FRUR_A	FRUR_ECOLI	FRUR_ECOLI	P0ACP1	P0ACP1	C
FRUR_A	FADB_A	FRUR_ECOLI	FADB_ECOLI	P0ACP1	P21177	C
FRUR_A	RNE_F1	FRUR_ECOLI	RNE_ECOLI	P0ACP1	P21513	C
FRUR_A	RLMN_A	FRUR_ECOLI	RLMN_ECOLI	P0ACP1	P36979	C
FRUR_A	RLMN_A	FRUR_ECOLI	RLMN_ECOLI	P0ACP1	P36979	C
GNTR_A	GNTR_A	GNTR_ECOLI	GNTR_ECOLI	P0ACP5	P0ACP5	C
TDCA_A	TIG_A	TDCA_ECOLI	TIG_ECOLI	P0ACQ7	P0A850	C
FABR_A	FABR_A	FABR_ECOLI	FABR_ECOLI	P0ACU5	P0ACU5	C
YCIS_B	ENO_A	YCIS_ECOLI	ENO_ECOLI	P0ACV4	P0A6P9	C
YCIS_B	RL1_A	YCIS_ECOLI	RL1_ECOLI	P0ACV4	P0A7L0	C
YCIS_B	RL28_A	YCIS_ECOLI	RL28_ECOLI	P0ACV4	P0A7M2	C
YCIS_B	RL29_A	YCIS_ECOLI	RL29_ECOLI	P0ACV4	P0A7M6	C
YCIS_B	RS3_A	YCIS_ECOLI	RS3_ECOLI	P0ACV4	P0A7V3	C
YCIS_B	DBHA_A	YCIS_ECOLI	DBHA_ECOLI	P0ACV4	P0ACF0	C
YCIS_B	HNS_A	YCIS_ECOLI	HNS_ECOLI	P0ACV4	P0ACF8	C
YCIS_B	PGM_A	YCIS_ECOLI	PGM_ECOLI	P0ACV4	P36938	C
YCIS_B	RL24_A	YCIS_ECOLI	RL24_ECOLI	P0ACV4	P60624	C
YCIS_B	RL5_A	YCIS_ECOLI	RL5_ECOLI	P0ACV4	P62399	C
YCIS_B	GRCA_A	YCIS_ECOLI	GRCA_ECOLI	P0ACV4	P68066	C
YEBG_A	PARE_A	YEBG_ECOLI	PARE_ECOLI	P0ACY9	P20083	C
EVGA_A	DEAD_A	EVGA_ECOLI	DEAD_ECOLI	P0ACZ4	P0A9P6	C
YEBS_B	ARCA_A	YEBS_ECOLI	ARCA_ECOLI	P0AD03	P0A9Q1	C
YFCZ_A	PFLB_A	YFCZ_ECOLI	PFLB_ECOLI	P0AD33	P09373	C
YFCZ_A	RS14_A	YFCZ_ECOLI	RS14_ECOLI	P0AD33	P0AG59	C
KPYK1_A	RL19_A	KPYK1_ECOLI	RL19_ECOLI	P0AD61	P0A7K6	C
KPYK1_A	RS19_A	KPYK1_ECOLI	RS19_ECOLI	P0AD61	P0A7U3	C
KPYK1_A	RL13_A	KPYK1_ECOLI	RL13_ECOLI	P0AD61	P0AA10	C
KPYK1_A	EXBB_B	KPYK1_ECOLI	EXBB_ECOLI	P0AD61	P0ABU7	C
KPYK1_A	PHSG_A	KPYK1_ECOLI	PHSG_ECOLI	P0AD61	P0AC86	C
KPYK1_A	DBHB_A	KPYK1_ECOLI	DBHB_ECOLI	P0AD61	P0ACF4	C
KPYK1_A	RL17_A	KPYK1_ECOLI	RL17_ECOLI	P0AD61	P0AG44	C
KPYK1_A	MURF_A	KPYK1_ECOLI	MURF_ECOLI	P0AD61	P11880	C
KPYK1_A	KPYK1_A	KPYK1_ECOLI	KPYK1_ECOLI	P0AD61	P0AD61	C
KPYK1_A	RLUB_A	KPYK1_ECOLI	RLUB_ECOLI	P0AD61	P37765	C
KPYK1_A	RL24_A	KPYK1_ECOLI	RL24_ECOLI	P0AD61	P60624	C
KPYK1_A	RL4_A	KPYK1_ECOLI	RL4_ECOLI	P0AD61	P60723	C
KPYK1_A	RL25_A	KPYK1_ECOLI	RL25_ECOLI	P0AD61	P68919	C
PBP2_B	EFTU1_F1	PBP2_ECOLI	EFTU1_ECOLI	P0AD65	P0CE47	C
FTSI_B	DDLA_A	FTSI_ECOLI	DDLA_ECOLI	P0AD68	P0A6J8	C
BRNQ_B	SYFA_A	BRNQ_ECOLI	SYFA_ECOLI	P0AD99	P08312	C
BRNQ_B	SYFA_A	BRNQ_ECOLI	SYFA_ECOLI	P0AD99	P08312	C
NLPD_I	RL11_A	NLPD_ECOLI	RL11_ECOLI	P0ADA3	P0A7J7	C
NLPD_I	RL7_A	NLPD_ECOLI	RL7_ECOLI	P0ADA3	P0A7K2	C
NLPD_I	RL28_A	NLPD_ECOLI	RL28_ECOLI	P0ADA3	P0A7M2	C
NLPD_I	DBHA_A	NLPD_ECOLI	DBHA_ECOLI	P0ADA3	P0ACF0	C
NLPD_I	RL23_A	NLPD_ECOLI	RL23_ECOLI	P0ADA3	P0ADZ0	C
NLPD_I	NUSG_A	NLPD_ECOLI	NUSG_ECOLI	P0ADA3	P0AFG0	C
NLPD_I	RL30_A	NLPD_ECOLI	RL30_ECOLI	P0ADA3	P0AG51	C
NLPD_I	RS14_A	NLPD_ECOLI	RS14_ECOLI	P0ADA3	P0AG59	C
NLPD_I	RL4_A	NLPD_ECOLI	RL4_ECOLI	P0ADA3	P60723	C
YGFZ_A	USG_A	YGFZ_ECOLI	USG_ECOLI	P0ADE8	P08390	C
YGFZ_A	USG_A	YGFZ_ECOLI	USG_ECOLI	P0ADE8	P08390	C
EDD_A	RHO_A	EDD_ECOLI	RHO_ECOLI	P0ADF6	P0AG30	C
IMDH_B	GREA_A	IMDH_ECOLI	GREA_ECOLI	P0ADG7	P0A6W5	C
FIMB_A	RS3_A	FIMB_ECOLI	RS3_ECOLI	P0ADH5	P0A7V3	C
FIMB_A	RS5_A	FIMB_ECOLI	RS5_ECOLI	P0ADH5	P0A7W1	C
FIMB_A	RS6_A	FIMB_ECOLI	RS6_ECOLI	P0ADH5	P02358	C
FIMB_A	RS18_A	FIMB_ECOLI	RS18_ECOLI	P0ADH5	P0A7T7	C
FIMB_A	RL2_A	FIMB_ECOLI	RL2_ECOLI	P0ADH5	P60422	C
FIMB_A	RL13_A	FIMB_ECOLI	RL13_ECOLI	P0ADH5	P0AA10	C
FIMB_A	RL21_A	FIMB_ECOLI	RL21_ECOLI	P0ADH5	P0AG48	C
FIMB_A	RL22_A	FIMB_ECOLI	RL22_ECOLI	P0ADH5	P61175	C
FIMB_A	RL28_A	FIMB_ECOLI	RL28_ECOLI	P0ADH5	P0A7M2	C
FIMB_A	RS18_A	FIMB_ECOLI	RS18_ECOLI	P0ADH5	P0A7T7	C
FIMB_A	RL21_A	FIMB_ECOLI	RL21_ECOLI	P0ADH5	P0AG48	C
FIMB_A	RL24_A	FIMB_ECOLI	RL24_ECOLI	P0ADH5	P60624	C
PINR_A	ENO_A	PINR_ECOLI	ENO_ECOLI	P0ADI0	P0A6P9	C
ENTB_F1	KDTA_B	ENTB_ECOLI	KDTA_ECOLI	P0ADI4	P0AC75	C
ENTB_F1	FKBB_A	ENTB_ECOLI	FKBB_ECOLI	P0ADI4	P0A9L3	C
YIBA_A	CH60_A	YIBA_ECOLI	CH60_ECOLI	P0ADK6	P0A6F5	C
YIBL_A	RS7_A	YIBL_ECOLI	RS7_ECOLI	P0ADK8	P02359	C
YIBL_A	RL18_A	YIBL_ECOLI	RL18_ECOLI	P0ADK8	P0C018	C
YIBL_A	RL19_A	YIBL_ECOLI	RL19_ECOLI	P0ADK8	P0A7K6	C
YIBL_A	RL1_A	YIBL_ECOLI	RL1_ECOLI	P0ADK8	P0A7L0	C
YIBL_A	RS3_A	YIBL_ECOLI	RS3_ECOLI	P0ADK8	P0A7V3	C
YIBL_A	DEAD_A	YIBL_ECOLI	DEAD_ECOLI	P0ADK8	P0A9P6	C
YIBL_A	KPYK1_A	YIBL_ECOLI	KPYK1_ECOLI	P0ADK8	P0AD61	C
YIBL_A	RS14_A	YIBL_ECOLI	RS14_ECOLI	P0ADK8	P0AG59	C
YIBL_A	YFIF_A	YIBL_ECOLI	YFIF_ECOLI	P0ADK8	P0AGJ5	C
YIBL_A	RNR_A	YIBL_ECOLI	RNR_ECOLI	P0ADK8	P21499	C
YIBL_A	RLUB_A	YIBL_ECOLI	RLUB_ECOLI	P0ADK8	P37765	C
YIDH_B	RS14_A	YIDH_ECOLI	RS14_ECOLI	P0ADM0	P0AG59	C
YIDX_I	DPO1_A	YIDX_ECOLI	DPO1_ECOLI	P0ADM6	P00582	C
VIAA_A	PFLB_A	VIAA_ECOLI	PFLB_ECOLI	P0ADN0	P09373	C
YIFE_A	RPOB_A	YIFE_ECOLI	RPOB_ECOLI	P0ADN2	P0A8V2	C
YIGB_A	PURA_A	YIGB_ECOLI	PURA_ECOLI	P0ADP0	P0A7D4	C
YIID_B	RL7_A	YIID_ECOLI	RL7_ECOLI	P0ADQ2	P0A7K2	C
YIID_B	RL7_A	YIID_ECOLI	RL7_ECOLI	P0ADQ2	P0A7K2	C
YIID_B	G3P1_A	YIID_ECOLI	G3P1_ECOLI	P0ADQ2	P0A9B2	C
YGAM_B	DNAJ_A	YGAM_ECOLI	DNAJ_ECOLI	P0ADQ7	P08622	C
YGAM_B	RS13_A	YGAM_ECOLI	RS13_ECOLI	P0ADQ7	P0A7S9	C
YGAM_B	RS18_A	YGAM_ECOLI	RS18_ECOLI	P0ADQ7	P0A7T7	C
YGAM_B	RS20_A	YGAM_ECOLI	RS20_ECOLI	P0ADQ7	P0A7U7	C
YGAM_B	RL4_A	YGAM_ECOLI	RL4_ECOLI	P0ADQ7	P60723	C
YGGE_G	IF3_A	YGGE_ECOLI	IF3_ECOLI	P0ADS6	P0A707	C
YGGE_G	RS13_A	YGGE_ECOLI	RS13_ECOLI	P0ADS6	P0A7S9	C
YGGE_G	RS20_A	YGGE_ECOLI	RS20_ECOLI	P0ADS6	P0A7U7	C
YGGE_G	RS3_A	YGGE_ECOLI	RS3_ECOLI	P0ADS6	P0A7V3	C
YGGE_G	RS8_A	YGGE_ECOLI	RS8_ECOLI	P0ADS6	P0A7W7	C
YGGE_G	RS9_A	YGGE_ECOLI	RS9_ECOLI	P0ADS6	P0A7X3	C
YGGE_G	RL21_A	YGGE_ECOLI	RL21_ECOLI	P0ADS6	P0AG48	C
YGGE_G	RS14_A	YGGE_ECOLI	RS14_ECOLI	P0ADS6	P0AG59	C
YGGE_G	RL2_A	YGGE_ECOLI	RL2_ECOLI	P0ADS6	P60422	C
YGGE_G	RL4_A	YGGE_ECOLI	RL4_ECOLI	P0ADS6	P60723	C
YHCC_A	PARE_A	YHCC_ECOLI	PARE_ECOLI	P0ADW6	P20083	C
YHCC_A	AAEA_B	YHCC_ECOLI	AAEA_ECOLI	P0ADW6	P46482	C
YHFG_A	RL23_A	YHFG_ECOLI	RL23_ECOLI	P0ADX5	P0ADZ0	C
YHFG_A	SOHB_B	YHFG_ECOLI	SOHB_ECOLI	P0ADX5	P0AG14	C
PPID_B	PSS_F1	PPID_ECOLI	PSS_ECOLI	P0ADY1	P23830	C
PPID_B	PSS_F1	PPID_ECOLI	PSS_ECOLI	P0ADY1	P23830	C
RL14_A	RL4_A	RL14_ECOLI	RL4_ECOLI	P0ADY3	P60723	C
RL14_A	RL7_A	RL14_ECOLI	RL7_ECOLI	P0ADY3	P0A7K2	C
RL14_A	DNAA_F1	RL14_ECOLI	DNAA_ECOLI	P0ADY3	P03004	C
RL14_A	YBEB_A	RL14_ECOLI	YBEB_ECOLI	P0ADY3	P0AAT6	C
RL14_A	RNPA_A	RL14_ECOLI	RNPA_ECOLI	P0ADY3	P0A7Y8	C
RL14_A	RPPH_A	RL14_ECOLI	RPPH_ECOLI	P0ADY3	P0A776	C
RL14_A	RNPA_A	RL14_ECOLI	RNPA_ECOLI	P0ADY3	P0A7Y8	C
RL14_A	TIG_A	RL14_ECOLI	TIG_ECOLI	P0ADY3	P0A850	C
RL14_A	YEEX_A	RL14_ECOLI	YEEX_ECOLI	P0ADY3	P0A8M6	C
RL14_A	NUSG_A	RL14_ECOLI	NUSG_ECOLI	P0ADY3	P0AFG0	C
RL14_A	PHNA_A	RL14_ECOLI	PHNA_ECOLI	P0ADY3	P0AFJ1	C
RL14_A	IPYR_A	RL14_ECOLI	IPYR_ECOLI	P0ADY3	P0A7A9	C
RL14_A	RNR_A	RL14_ECOLI	RNR_ECOLI	P0ADY3	P21499	C
RL14_A	ULAR_A	RL14_ECOLI	ULAR_ECOLI	P0ADY3	P0A9W0	C
RL14_A	YODC_A	RL14_ECOLI	YODC_ECOLI	P0ADY3	P64517	C
RL14_A	ENGA_A	RL14_ECOLI	ENGA_ECOLI	P0ADY3	P0A6P5	C
RL16_A	RPOA_A	RL16_ECOLI	RPOA_ECOLI	P0ADY7	P0A7Z4	C
RL16_A	ILVG_A	RL16_ECOLI	ILVG_ECOLI	P0ADY7	P00892	C
RL16_A	SYGA_A	RL16_ECOLI	SYGA_ECOLI	P0ADY7	P00960	C
RL16_A	SYGA_A	RL16_ECOLI	SYGA_ECOLI	P0ADY7	P00960	C
RL16_A	RS12_A	RL16_ECOLI	RS12_ECOLI	P0ADY7	P0A7S3	C
RL16_A	RL27_A	RL16_ECOLI	RL27_ECOLI	P0ADY7	P0A7L8	C
RL16_A	IF3_A	RL16_ECOLI	IF3_ECOLI	P0ADY7	P0A707	C
RL16_A	RNPA_A	RL16_ECOLI	RNPA_ECOLI	P0ADY7	P0A7Y8	C
RL16_A	IHFB_A	RL16_ECOLI	IHFB_ECOLI	P0ADY7	P0A6Y1	C
RL16_A	PUTA_F1	RL16_ECOLI	PUTA_ECOLI	P0ADY7	P09546	C
RL16_A	RPPH_A	RL16_ECOLI	RPPH_ECOLI	P0ADY7	P0A776	C
RL16_A	RNPA_A	RL16_ECOLI	RNPA_ECOLI	P0ADY7	P0A7Y8	C
RL16_A	YEEX_A	RL16_ECOLI	YEEX_ECOLI	P0ADY7	P0A8M6	C
RL16_A	RPOC_A	RL16_ECOLI	RPOC_ECOLI	P0ADY7	P0A8T7	C
RL16_A	YFBU_A	RL16_ECOLI	YFBU_ECOLI	P0ADY7	P0A8W8	C
RL16_A	BLC_I	RL16_ECOLI	BLC_ECOLI	P0ADY7	P0A901	C
RL16_A	PHOL_A	RL16_ECOLI	PHOL_ECOLI	P0ADY7	P0A9K3	C
RL16_A	FTSW_B	RL16_ECOLI	FTSW_ECOLI	P0ADY7	P0ABG4	C
RL16_A	YLIJ_A	RL16_ECOLI	YLIJ_ECOLI	P0ADY7	P0ACA7	C
RL16_A	YCIS_B	RL16_ECOLI	YCIS_ECOLI	P0ADY7	P0ACV4	C
RL16_A	KPYK1_A	RL16_ECOLI	KPYK1_ECOLI	P0ADY7	P0AD61	C
RL16_A	YFIF_A	RL16_ECOLI	YFIF_ECOLI	P0ADY7	P0AGJ5	C
RL16_A	FTSE_F1	RL16_ECOLI	FTSE_ECOLI	P0ADY7	P0A9R7	C
RL16_A	RNR_A	RL16_ECOLI	RNR_ECOLI	P0ADY7	P21499	C
RL16_A	RNR_A	RL16_ECOLI	RNR_ECOLI	P0ADY7	P21499	C
RL16_A	LPXD_A	RL16_ECOLI	LPXD_ECOLI	P0ADY7	P21645	C
RL16_A	YCFD_A	RL16_ECOLI	YCFD_ECOLI	P0ADY7	P27431	C
RL16_A	YADG_F1	RL16_ECOLI	YADG_ECOLI	P0ADY7	P36879	C
RL16_A	YEFI_F1	RL16_ECOLI	YEFI_ECOLI	P0ADY7	P37751	C
RL16_A	NANM_G	RL16_ECOLI	NANM_ECOLI	P0ADY7	P39371	C
RL16_A	YHHX_A	RL16_ECOLI	YHHX_ECOLI	P0ADY7	P46853	C
RL16_A	RLMI_A	RL16_ECOLI	RLMI_ECOLI	P0ADY7	P75876	C
RL16_A	YNCE_G	RL16_ECOLI	YNCE_ECOLI	P0ADY7	P76116	C
RL16_A	YFIQ_A	RL16_ECOLI	YFIQ_ECOLI	P0ADY7	P76594	C
RL16_A	YDII_A	RL16_ECOLI	YDII_ECOLI	P0ADY7	P77781	C
RL23_A	ATPG_F1	RL23_ECOLI	ATPG_ECOLI	P0ADZ0	P0ABA6	C
RL23_A	RL3_A	RL23_ECOLI	RL3_ECOLI	P0ADZ0	P60438	C
RL23_A	RL2_A	RL23_ECOLI	RL2_ECOLI	P0ADZ0	P60422	C
RL23_A	RL6_A	RL23_ECOLI	RL6_ECOLI	P0ADZ0	P0AG55	C
RL23_A	RL10_A	RL23_ECOLI	RL10_ECOLI	P0ADZ0	P0A7J3	C
RL23_A	RL11_A	RL23_ECOLI	RL11_ECOLI	P0ADZ0	P0A7J7	C
RL23_A	RL13_A	RL23_ECOLI	RL13_ECOLI	P0ADZ0	P0AA10	C
RL23_A	RL15_A	RL23_ECOLI	RL15_ECOLI	P0ADZ0	P02413	C
RL23_A	RL9_A	RL23_ECOLI	RL9_ECOLI	P0ADZ0	P0A7R1	C
RL23_A	RL18_A	RL23_ECOLI	RL18_ECOLI	P0ADZ0	P0C018	C
RL23_A	RL23_A	RL23_ECOLI	RL23_ECOLI	P0ADZ0	P0ADZ0	C
RL23_A	RL25_A	RL23_ECOLI	RL25_ECOLI	P0ADZ0	P68919	C
RL23_A	RL28_A	RL23_ECOLI	RL28_ECOLI	P0ADZ0	P0A7M2	C
RL23_A	RL29_A	RL23_ECOLI	RL29_ECOLI	P0ADZ0	P0A7M6	C
RL23_A	DNAA_F1	RL23_ECOLI	DNAA_ECOLI	P0ADZ0	P03004	C
RL23_A	UMUC_A	RL23_ECOLI	UMUC_ECOLI	P0ADZ0	P04152	C
RL23_A	GYRB_A	RL23_ECOLI	GYRB_ECOLI	P0ADZ0	P0AES6	C
RL23_A	RPOZ_A	RL23_ECOLI	RPOZ_ECOLI	P0ADZ0	P0A800	C
RL23_A	YBGC_F1	RL23_ECOLI	YBGC_ECOLI	P0ADZ0	P0A8Z3	C
RL23_A	PYRH_A	RL23_ECOLI	PYRH_ECOLI	P0ADZ0	P0A7E9	C
RL23_A	RL10_A	RL23_ECOLI	RL10_ECOLI	P0ADZ0	P0A7J3	C
RL23_A	RL7_A	RL23_ECOLI	RL7_ECOLI	P0ADZ0	P0A7K2	C
RL23_A	RL19_A	RL23_ECOLI	RL19_ECOLI	P0ADZ0	P0A7K6	C
RL23_A	RL33_A	RL23_ECOLI	RL33_ECOLI	P0ADZ0	P0A7N9	C
RL23_A	RPOA_A	RL23_ECOLI	RPOA_ECOLI	P0ADZ0	P0A7Z4	C
RL23_A	YFCN_A	RL23_ECOLI	YFCN_ECOLI	P0ADZ0	P0A8B2	C
RL23_A	YBGC_F1	RL23_ECOLI	YBGC_ECOLI	P0ADZ0	P0A8Z3	C
RL23_A	OMPA_H	RL23_ECOLI	OMPA_ECOLI	P0ADZ0	P0A910	C
RL23_A	NAPD_A	RL23_ECOLI	NAPD_ECOLI	P0ADZ0	P0A9I5	C
RL23_A	DEAD_A	RL23_ECOLI	DEAD_ECOLI	P0ADZ0	P0A9P6	C
RL23_A	CSPC_A	RL23_ECOLI	CSPC_ECOLI	P0ADZ0	P0A9Y6	C
RL23_A	RL13_A	RL23_ECOLI	RL13_ECOLI	P0ADZ0	P0AA10	C
RL23_A	END3_A	RL23_ECOLI	END3_ECOLI	P0ADZ0	P0AB83	C
RL23_A	DPS_A	RL23_ECOLI	DPS_ECOLI	P0ADZ0	P0ABT2	C
RL23_A	EXBB_B	RL23_ECOLI	EXBB_ECOLI	P0ADZ0	P0ABU7	C
RL23_A	YLIJ_A	RL23_ECOLI	YLIJ_ECOLI	P0ADZ0	P0ACA7	C
RL23_A	DBHA_A	RL23_ECOLI	DBHA_ECOLI	P0ADZ0	P0ACF0	C
RL23_A	YCIS_B	RL23_ECOLI	YCIS_ECOLI	P0ADZ0	P0ACV4	C
RL23_A	YIDH_B	RL23_ECOLI	YIDH_ECOLI	P0ADZ0	P0ADM0	C
RL23_A	YHFA_A	RL23_ECOLI	YHFA_ECOLI	P0ADZ0	P0ADX1	C
RL23_A	CPXP_F2	RL23_ECOLI	CPXP_ECOLI	P0ADZ0	P0AE85	C
RL23_A	OPPB_B	RL23_ECOLI	OPPB_ECOLI	P0ADZ0	P0AFH2	C
RL23_A	RL17_A	RL23_ECOLI	RL17_ECOLI	P0ADZ0	P0AG44	C
RL23_A	RL21_A	RL23_ECOLI	RL21_ECOLI	P0ADZ0	P0AG48	C
RL23_A	FIS_A	RL23_ECOLI	FIS_ECOLI	P0ADZ0	P0A6R3	C
RL23_A	CSRD_B	RL23_ECOLI	CSRD_ECOLI	P0ADZ0	P13518	C
RL23_A	SRLR_A	RL23_ECOLI	SRLR_ECOLI	P0ADZ0	P15082	C
RL23_A	NUSG_A	RL23_ECOLI	NUSG_ECOLI	P0ADZ0	P0AFG0	C
RL23_A	END3_A	RL23_ECOLI	END3_ECOLI	P0ADZ0	P0AB83	C
RL23_A	RNR_A	RL23_ECOLI	RNR_ECOLI	P0ADZ0	P21499	C
RL23_A	RNR_A	RL23_ECOLI	RNR_ECOLI	P0ADZ0	P21499	C
RL23_A	RCSA_A	RL23_ECOLI	RCSA_ECOLI	P0ADZ0	P69405	C
RL23_A	DPS_A	RL23_ECOLI	DPS_ECOLI	P0ADZ0	P0ABT2	C
RL23_A	ACCA_A	RL23_ECOLI	ACCA_ECOLI	P0ADZ0	P0ABD5	C
RL23_A	SFGH2_A	RL23_ECOLI	SFGH2_ECOLI	P0ADZ0	P33018	C
RL23_A	RLMN_A	RL23_ECOLI	RLMN_ECOLI	P0ADZ0	P36979	C
RL23_A	AG43_H	RL23_ECOLI	AG43_ECOLI	P0ADZ0	P39180	C
RL23_A	RSGA_A	RL23_ECOLI	RSGA_ECOLI	P0ADZ0	P39286	C
RL23_A	YJGL_A	RL23_ECOLI	YJGL_ECOLI	P0ADZ0	P39336	C
RL23_A	NANM_G	RL23_ECOLI	NANM_ECOLI	P0ADZ0	P39371	C
RL23_A	YJIM_A	RL23_ECOLI	YJIM_ECOLI	P0ADZ0	P39384	C
RL23_A	YJIN_B	RL23_ECOLI	YJIN_ECOLI	P0ADZ0	P39385	C
RL23_A	YJIY_B	RL23_ECOLI	YJIY_ECOLI	P0ADZ0	P39396	C
RL23_A	YJJU_A	RL23_ECOLI	YJJU_ECOLI	P0ADZ0	P39407	C
RL23_A	RIMN_A	RL23_ECOLI	RIMN_ECOLI	P0ADZ0	P45748	C
RL23_A	YHHX_A	RL23_ECOLI	YHHX_ECOLI	P0ADZ0	P46853	C
RL23_A	YFJK_A	RL23_ECOLI	YFJK_ECOLI	P0ADZ0	P52126	C
RL23_A	YFJK_A	RL23_ECOLI	YFJK_ECOLI	P0ADZ0	P52126	C
RL23_A	RL5_A	RL23_ECOLI	RL5_ECOLI	P0ADZ0	P62399	C
RL23_A	YEEJ_H	RL23_ECOLI	YEEJ_ECOLI	P0ADZ0	P76347	C
RL23_A	PTFX1_F1	RL23_ECOLI	PTFX1_ECOLI	P0ADZ0	P77439	C
RS15_A	RPOA_A	RS15_ECOLI	RPOA_ECOLI	P0ADZ4	P0A7Z4	C
