Accession (UNIPROT)	ID interactor A	ID interactor B
P0ADZ4	P0A8M6	P0ADZ4
P0ADZ4	P0A9P6	P0ADZ4
P0ADZ7	P31224	P0ADZ7
P0ADZ7	P0AAI3	P0ADZ7
P0A6P9	P0A6P9	P0AE06
P0ABU7	P0ABU7	P0AE08
P0AE14	P33371	P0AE14
P76398	P76398	P0AE18
P0AE30	P76243	P0AE30
P0AE34	P27305	P0AE34
P0AE45	P0A7L0	P0AE45
P0AE45	P0A7M2	P0AE45
P0AE45	P76484	P0AE45
P0AE45	P39376	P0AE45
P0AES4	P0AES4	P0AE67
P0ABV6	P0ABV6	P0AE78
P23538	P23538	P0AE85
P0ADZ0	P0ADZ0	P0AE85
P0A9B2	P0A9B2	P0AE88
P0AE82	P0AE82	P0AE88
P0A9P6	P0A9P6	P0AEB2
P0AGJ5	P0AGJ5	P0AEB2
P39321	P39321	P0AEB7
P0AFI7	P0AFI7	P0AEB7
P67910	P67910	P0AEB7
P0A7J3	P0A7J3	P0AEB7
P0AG59	P0AG59	P0AEB7
P0AEC3	P0A6E4	P0AEC3
P0AEC3	P0A7J0	P0AEC3
P0A7E9	P0A7E9	P0AED0
P0A7K2	P0A7K2	P0AED5
P20083	P20083	P0AED9
P0A7L0	P0A7L0	P0AED9
P0AG48	P0AG48	P0AED9
P0A7U7	P0A7U7	P0AED9
P0ABH7	P0ABH7	P0AEE1
P0AEE3	P0AEE3	P0AEE3
P0AEE3	P0AFX7	P0AEE3
P0A6H5	P0A6H5	P0AEE5
P0ACB0	P0ACB0	P0AEF0
P0ACB0	P0ACB0	P0AEF0
P0AEH1	P22188	P0AEH1
P0AEH1	P0AFX7	P0AEH1
P0AEH5	P02918	P0AEH5
P0AEH5	P37751	P0AEH5
P0AEH5	P0A8E5	P0AEH5
P0AEH5	P0ADQ7	P0AEH5
P0AEH5	P0AEI4	P0AEH5
P0AEH5	P64581	P0AEH5
P0AEI1	P0AAH0	P0AEI1
P0AEI1	P0AFP6	P0AEI1
P0AEI4	P63284	P0AEI4
P0AEI4	P0A988	P0AEI4
P0AEI4	P0ABT2	P0AEI4
P0AEI4	P69910	P0AEI4
P0AEI4	P64463	P0AEI4
P0AEI4	P0ACA7	P0AEI4
P0AEJ4	P0AA16	P0AEJ4
P0AEK2	P02918	P0AEK2
P0AEK2	P37751	P0AEK2
P0AEK2	P0A6A8	P0AEK2
P25437	P25437	P0AEM0
P0ACF0	P0ACF0	P0AEM0
P0A7R1	P0A7R1	P0AEM0
P0A7S9	P0A7S9	P0AEM0
P0AG59	P0AG59	P0AEM0
P0AES4	P0AES4	P0AEM4
P39280	P39280	P0AEM4
P0AEN4	P0AA37	P0AEN4
P0A7K2	P0A7K2	P0AEN8
P0AEP3	P0AAB6	P0AEP3
P0AEP3	P77808	P0AEP3
P0AEQ6	P0ACF0	P0AEQ6
P0AEQ6	P0A972	P0AEQ6
P0AER0	P0A9L3	P0AER0
P0AER8	P0A6Y1	P0AER8
P0AG30	P0AG30	P0AES0
P0AES4	P08622	P0AES4
P0AES4	P0A832	P0AES4
P0AES4	P22333	P0AES4
P0AES4	P0A7G6	P0AES4
P0AES4	P0AG30	P0AES4
P0AES4	P0A715	P0AES4
P0AES4	P0AGE0	P0AES4
P0AES4	P0A8H8	P0AES4
P0AES4	P0AAH0	P0AES4
P0AES4	P0AES4	P0AES4
P0AES4	P26608	P0AES4
P0AES4	P0ABZ1	P0AES4
P0AES4	P0A7Q6	P0AES4
P0AES6	P20083	P0AES6
P0AES6	P30750	P0AES6
P0AES6	P0A817	P0AES6
P0AES6	P0A7I4	P0AES6
P0AES6	P0A832	P0AES6
P0AES6	P0CE47	P0AES6
P0AES6	P0AES4	P0AES6
P0AES6	P0A8H8	P0AES6
P0ABJ3	P0ABJ3	P0AES9
P15254	P15254	P0AET2
P37642	P37642	P0AEU7
P0AG48	P0AG48	P0AEU7
P60624	P60624	P0AEU7
P0A6P9	P0A6P9	P0AEW1
P0AG59	P0AG59	P0AEW1
P0A7U7	P0A7U7	P0AEW1
P0A6F5	P0A6F5	P0AEY0
P0AEH5	P0AEH5	P0AEY3
P0A6F5	P0A6F5	P0AEY3
P0AEY8	P0AGG4	P0AEY8
P0AES4	P0AES4	P0AF03
P60422	P60422	P0AF63
P0A7X3	P0A7X3	P0AF63
P0AG59	P0AG59	P0AF63
P0A6F5	P0A6F5	P0AF67
P09373	P09373	P0AF67
P0A7K2	P0A7K2	P0AF67
P0A6G7	P0A6G7	P0AF90
P0ABH7	P0ABH7	P0AF90
P39831	P39831	P0AF90
P37765	P37765	P0AF90
P60422	P60422	P0AF90
P02413	P02413	P0AF93
P0AFA2	P0AFA2	P0AFA2
P0AEH5	P0AEH5	P0AFA9
P0AFF6	P0A698	P0AFF6
P0AFF6	P60240	P0AFF6
P0AFF6	P0A7K6	P0AFF6
P0AFF6	P0AED0	P0AFF6
P0AFF6	P64506	P0AFF6
P0AFF6	P60422	P0AFF6
P0AFF6	P0A7Z4	P0AFF6
P0AFF6	P0A8T7	P0AFF6
P0AFF6	P0A705	P0AFF6
P0AFG0	P0A9B2	P0AFG0
P0AFG0	P0ABJ1	P0AFG0
P0AFG0	P0A7M2	P0AFG0
P0AFG0	P77338	P0AFG0
P0AFG0	P0ADA3	P0AFG0
P0AFG0	P0A7K2	P0AFG0
P0AFG0	P0ADY3	P0AFG0
P0AFG0	P02358	P0AFG0
P0AFG0	P0A7T3	P0AFG0
P0AFG0	P68679	P0AFG0
P0AFG0	P23830	P0AFG0
P0AFG0	P0AG30	P0AFG0
P0AFG0	P0A8T7	P0AFG0
P0AFG0	P0A8E5	P0AFG0
P0AFG0	P60240	P0AFG0
P0AFG3	P63389	P0AFG3
P0AFG3	P75849	P0AFG3
P0AFG3	P60716	P0AFG3
P0AFG3	P0A8G0	P0AFG3
P0AFG3	P0AFG6	P0AFG3
P0AFG6	P45568	P0AFG6
P0AFG6	P0A7F6	P0AFG6
P0AFG6	P0A8G0	P0AFG6
P0AFG6	P76316	P0AFG6
P0AFG6	P0A850	P0AFG6
P0AFH2	P67910	P0AFH2
P0AFH2	P0A7R1	P0AFH2
P0AFH2	P0ADZ0	P0AFH2
P0AFH2	P0A7L8	P0AFH2
P0ACF0	P0ACF0	P0AFI0
P25742	P25742	P0AFI2
P0A707	P0A707	P0AFI2
P0AES4	P0AES4	P0AFI2
P0ADY3	P0ADY3	P0AFJ1
P0AFK0	P0A6D0	P0AFK0
P27434	P27434	P0AFL3
P0A7L0	P0A7L0	P0AFP2
P0A7J3	P0A7J3	P0AFP2
P0A7K2	P0A7K2	P0AFP2
P0AFP4	P0ACF4	P0AFP4
P0AFP4	P0A7Z4	P0AFP4
P08622	P08622	P0AFP6
P00960	P00960	P0AFP6
P0AES4	P0AES4	P0AFP6
P0AES6	P0AES6	P0AFP6
P0A7L0	P0A7L0	P0AFP6
P0A850	P0A850	P0AFP6
P0A8F4	P0A8F4	P0AFP6
P76339	P76339	P0AFP6
P15877	P15877	P0AFQ7
P0AFU2	P04951	P0AFU2
P67910	P67910	P0AFU8
P02918	P02918	P0AFU8
P0AER3	P0AER3	P0AFU8
P09373	P09373	P0AFW2
P0AFZ3	P37127	P0AFZ3
P0AFZ3	P0AEH5	P0AFZ3
P0AFZ3	P60723	P0AFZ3
P0A6P9	P0A6P9	P0AG07
P0AG14	P0ADX5	P0AG14
P0AG14	P08622	P0AG14
P0AG14	P0A7R9	P0AG14
P0AG14	P0A7S9	P0AG14
P0AG14	P21499	P0AG14
P0AG14	P0A7X3	P0AG14
P0AG14	P0A7U7	P0AG14
P0AG14	P25397	P0AG14
P0AG24	P0A7B3	P0AG24
P0AG24	P0A7L0	P0AG24
P0AG24	P0A7K6	P0AG24
P0AG24	P0A7K2	P0AG24
P0AG24	P0AA10	P0AG24
P0AG24	P0AG44	P0AG24
P0AG24	P0A7W7	P0AG24
P0AG24	P0A7X3	P0AG24
P0AG24	P0A7T3	P0AG24
P0AG24	P75960	P0AG24
P0AG24	P23830	P0AG24
P0AG24	P0AG67	P0AG24
P0AG24	P0AGJ2	P0AG24
P0AG24	P75864	P0AG24
P0AG24	P0A8M6	P0AG24
P0AG24	P36979	P0AG24
P0AG24	P0A7U7	P0AG24
P0AG24	P0A9P6	P0AG24
P0AG24	P37765	P0AG24
P0AG24	P21507	P0AG24
P0AG30	P69931	P0AG30
P0AG30	P0AG30	P0AG30
P0AG30	P0AGK4	P0AG30
P0AG30	P32157	P0AG30
P0AG30	P69913	P0AG30
P0AG30	P25516	P0AG30
P0AG30	P0ADF6	P0AG30
P0AG30	P31574	P0AG30
P0AG30	P39180	P0AG30
P0AG30	P0ABH7	P0AG30
P0AG30	P0A812	P0AG30
P0AG30	P14081	P0AG30
P0AG30	P0AFZ3	P0AG30
P0AG30	P76104	P0AG30
P0AG30	P0A972	P0AG30
P0AG30	P08622	P0AG30
P0AG30	P21645	P0AG30
P0AG30	P0A7Y8	P0AG30
P0AG30	P0A7Z4	P0AG30
P0AG30	P10408	P0AG30
P0AG30	P0AG24	P0AG30
P0AG30	P39384	P0AG30
P0AG30	P60723	P0AG30
P0AG30	P0A9X4	P0AG30
P0AG30	P0A850	P0AG30
P24177	P24177	P0AG40
P0AG44	P37765	P0AG44
P0AG44	P69913	P0AG44
P0AG44	P05055	P0AG44
P0AG44	P0AD61	P0AG44
P0AG44	P0ADZ0	P0AG44
P0AG44	P37750	P0AG44
P0AG44	P36879	P0AG44
P0AG44	P75829	P0AG44
P0AG44	P0A8L7	P0AG44
P0AG44	P0A8W8	P0AG44
P0AG44	P0AGJ5	P0AG44
P0AG44	P0A847	P0AG44
P0AG48	P0AGK4	P0AG48
P0AG48	P33224	P0AG48
P0AG48	P0ACN4	P0AG48
P0AG48	P0ABH9	P0AG48
P0AG48	P69913	P0AG48
P0AG48	P0ADH5	P0AG48
P0AG48	P0AAI3	P0AG48
P0AG48	P00960	P0AG48
P0AG48	P63228	P0AG48
P0AG48	P15038	P0AG48
P0AG48	P28632	P0AG48
P0AG48	P0A9M0	P0AG48
P0AG48	P00490	P0AG48
P0AG48	P30745	P0AG48
P0AG48	P05055	P0AG48
P0AG48	P0A8J8	P0AG48
P0AG48	P0AA39	P0AG48
P0AG48	P0ADZ0	P0AG48
P0AG48	P0A7Z4	P0AG48
P0AG48	P14081	P0AG48
P0AG48	P0AG24	P0AG48
P0AG48	P37750	P0AG48
P0AG48	P0A8E5	P0AG48
P0AG48	P0A8D0	P0AG48
P0AG48	P0AAS7	P0AG48
P0AG48	P0A9K3	P0AG48
P0AG48	P75876	P0AG48
P0AG48	P64455	P0AG48
P0AG48	P76543	P0AG48
P0AG48	P76550	P0AG48
P0AG48	P0ADS6	P0AG48
P0AG48	P46853	P0AG48
P0AG48	P76116	P0AG48
P0AG48	P0A715	P0AG48
P0AG48	P0A7Y8	P0AG48
P0AG48	P0A847	P0AG48
P0AG48	P36979	P0AG48
P0AG51	P0ADA3	P0AG51
P0AG55	P37765	P0AG55
P0AG55	P21499	P0AG55
P0AG55	P0A832	P0AG55
P0AG55	P0A901	P0AG55
P0AG55	P30011	P0AG55
P0AG55	P63177	P0AG55
P0AG55	P0A8M6	P0AG55
P0AG55	P0A8W8	P0AG55
P0AG55	P76116	P0AG55
P0AG55	P36979	P0AG55
P0AG59	P32177	P0AG59
P0AG59	P0AAT2	P0AG59
P0AG59	P28905	P0AG59
P0AG59	P05042	P0AG59
P0AG59	P0A9K3	P0AG59
P0AG59	P33224	P0AG59
P0AG59	P05637	P0AG59
P0AG59	P06709	P0AG59
P0AG59	P0A9Y6	P0AG59
P0AG59	P69913	P0AG59
P0AG59	P0AED9	P0AG59
P0AG59	P03004	P0AG59
P0AG59	P39180	P0AG59
P0AG59	P0AEQ6	P0AG59
P0AG59	P09832	P0AG59
P0AG59	P63228	P0AG59
P0AG59	P0ACE0	P0AG59
P0AG59	P0A715	P0AG59
P0AG59	P0ABU0	P0AG59
P0AG59	P0ADA3	P0AG59
P0AG59	P0AFG0	P0AG59
P0AG59	P0A799	P0AG59
P0AG59	P0A9L8	P0AG59
P0AG59	P23830	P0AG59
P0AG59	P0A7Y4	P0AG59
P0AG59	P0A7Y8	P0AG59
P0AG59	P0AGB0	P0AG59
P0AG59	P0A832	P0AG59
P0AG59	P0AG24	P0AG59
P0AG59	P14294	P0AG59
P0AG59	P37751	P0AG59
P0AG59	P36879	P0AG59
P0AG59	P77717	P0AG59
P0AG59	P0AAS7	P0AG59
P0AG59	P39831	P0AG59
P0AG59	P76491	P0AG59
P0AG59	P0A8B2	P0AG59
P0AG59	P0AD33	P0AG59
P0AG59	P76594	P0AG59
P0AG59	Q46821	P0AG59
P0AG59	P0ADS6	P0AG59
P0AG59	P0AGK4	P0AG59
P0AG59	P0ADK8	P0AG59
P0AG59	P0ADM0	P0AG59
P0AG59	P64588	P0AG59
P0AG59	P0A707	P0AG59
P0AG59	P0AGJ5	P0AG59
P0AG59	P0A850	P0AG59
P0AG67	P0AEM0	P0AG67
P0AG67	P0ABU7	P0AG67
P0AG67	P37765	P0AG67
P0AG67	P00579	P0AG67
P0AG67	P0AAS7	P0AG67
P0AG67	P75829	P0AG67
P0AG67	P0A8M6	P0AG67
P0AG67	P25516	P0AG67
P0AG67	P15038	P0AG67
P0AG67	P02918	P0AG67
P0AG67	P0A850	P0AG67
P0AG67	P0A8R7	P0AG67
P0AG67	P76104	P0AG67
P0AG67	P77293	P0AG67
P0AG67	P0AF67	P0AG67
P0AG67	P0AEI4	P0AG67
P0AG67	P76116	P0AG67
P0AG67	P64588	P0AG67
P0AG67	P36659	P0AG67
P0AG67	P54901	P0AG67
P0AG67	P0A972	P0AG67
P0AG67	P30015	P0AG67
P0AG67	P23830	P0AG67
P0AG67	P0A6X3	P0AG67
P0AG67	P0A707	P0AG67
P0AG67	P0A776	P0AG67
P0AG67	P0AA39	P0AG67
P0AG67	P36979	P0AG67
P0AG67	P0A7Y8	P0AG67
P0AG67	P0A9K3	P0AG67
P0ABU7	P0ABU7	P0AG82
P0A7R5	P0A7R5	P0AGB0
P0A7L8	P0A7L8	P0AGB0
P08622	P08622	P0AGB3
P0A6F5	P0A6F5	P0AGB3
P0A7Z4	P0A7Z4	P0AGB3
P0AEC3	P0AEC3	P0AGD7
P0A7L0	P0A7L0	P0AGD7
P0A7J3	P0A7J3	P0AGD7
P0A7V8	P0A7V8	P0AGD7
P0A7K2	P0A7K2	P0AGE0
P0A7K6	P0A7K6	P0AGE0
P60624	P60624	P0AGE0
P0A9K9	P0A9K9	P0AGE0
P60422	P60422	P0AGE0
P0A7V8	P0A7V8	P0AGE0
P0AGJ5	P0AGJ5	P0AGE0
P0AGJ5	P28631	P0AGJ5
P0AGJ5	P0A968	P0AGJ5
P0AGJ5	P21513	P0AGJ5
P0AGJ5	P75829	P0AGJ5
P0AGJ5	P0A8M6	P0AGJ5
P0AGJ5	P0A7K6	P0AGJ5
P0AGJ5	P0A7R9	P0AGJ5
P0AGJ5	P0A707	P0AGJ5
P0AGJ5	P21645	P0AGJ5
P0AGJ5	P0A8G0	P0AGJ5
P0AGJ5	P77781	P0AGJ5
P0AGJ5	P0ADY7	P0AGJ5
P0AGJ5	P0C018	P0AGJ5
P0AGJ5	P0A7L3	P0AGJ5
P0AGJ5	P0AG48	P0AGJ5
P0AGJ5	P0A7M2	P0AGJ5
P0AGJ5	P0A7R5	P0AGJ5
P0AGJ5	P0A7S3	P0AGJ5
P0AGJ5	P0ADZ4	P0AGJ5
P0AGJ5	P0A7T7	P0AGJ5
P0AGJ5	P0A7U3	P0AGJ5
P0AGJ5	P0A7U7	P0AGJ5
P0AGJ5	P68679	P0AGJ5
P0AGJ5	P77499	P0AGJ5
P0AGJ5	P46853	P0AGJ5
P0AGJ5	P0ADK8	P0AGJ5
P0AGJ5	P43329	P0AGJ5
P0AGJ5	P0A7Y8	P0AGJ5
P0AGJ5	P0A832	P0AGJ5
P0AGJ5	P0AGK4	P0AGJ5
P0AGJ5	P0AF90	P0AGJ5
P0AGJ5	P0A9P6	P0AGJ5
P0AGJ5	P0A776	P0AGJ5
P0AGJ5	P37765	P0AGJ5
P0AGJ5	P14081	P0AGJ5
P0AGJ5	P0AAS7	P0AGJ5
P0AGJ5	P36979	P0AGJ5
P0AGJ5	P02358	P0AGJ5
P0AGJ5	P0A6X3	P0AGJ5
P0AGJ5	P21499	P0AGJ5
P0AGJ5	P0A9K3	P0AGJ5
P0AGJ9	P0AFG6	P0AGJ9
P0AGJ9	P45955	P0AGJ9
P0AGJ9	P33920	P0AGJ9
P0A9K3	P0A9K3	P0AGK4
P0AA10	P0AA10	P0AGK4
P0A7K2	P0A7K2	P0AGK4
P02358	P02358	P0AGK4
P0A7U7	P0A7U7	P0AGK4
P62399	P62399	P0AGK4
P0AG55	P0AG55	P0AGK4
P0AG67	P0AG67	P0AGK4
P0A7V8	P0A7V8	P0AGK4
P0ACF0	P0ACF0	P0AGK8
P0C018	P0ACN4	P0C018
P0C018	P0A9X9	P0C018
P0C018	P0A9Y6	P0C018
P0C018	P69913	P0C018
P0C018	P23917	P0C018
P0C018	P02918	P0C018
P0C018	P22523	P0C018
P0C018	P0AG24	P0C018
P0C018	P37751	P0C018
P0C018	P0AAS7	P0C018
P0C018	P0AGK4	P0C018
P0C018	P39407	P0C018
P0C018	P36979	P0C018
P05055	P05055	P0C054
P0A6P9	P0A6P9	P0C054
P0A836	P0A836	P0C054
P0A8M3	P0A8M3	P0C054
P22333	P22333	P0C054
P22333	P22333	P0C058
P0AG48	P0AG48	P0C077
P02918	P02918	P0C0L2
P0C0R7	P28629	P0C0R7
P0C0R7	P0ABH9	P0C0R7
P0C0R7	P0AGD7	P0C0R7
P0C0R7	P0A7L0	P0C0R7
P0C0R7	P0CE47	P0C0R7
P0C0S1	P31120	P0C0S1
P08622	P08622	P0C8J6
P0A6H5	P0A6H5	P0C8J8
P0A850	P0A850	P0C8J8
P0A6F5	P0A6F5	P0A9R7
P60422	P60422	P0A9R7
P0A7J7	P0A7J7	P0A9R7
P0ADY7	P0ADY7	P0A9R7
P0C018	P0C018	P0A9R7
P0AG48	P0AG48	P0A9R7
P0A7W1	P0A7W1	P0A9R7
P02359	P02359	P0A9R7
P0A7X3	P0A7X3	P0A9R7
P13458	P13458	P0A9R7
P0ACB0	P0ACB0	P10121
P0ACB0	P0ACB0	P10121
P0A955	P0A955	P0A955
P0A9D8	P0A9D8	P10346
P37617	P37617	P10346
P0AGA2	P0AGA2	P10408
P0AG99	P0AG99	P10408
P20083	P20083	P10408
P0AG30	P0AG30	P10408
P0A7J7	P0A7J7	P10408
P61175	P61175	P10408
P0A7V0	P0A7V0	P10408
P75838	P75838	P10408
P0AGJ9	P0AGJ9	P10408
P0A9K3	P0A9K3	P10408
P0A7K2	P0A7K2	P10408
P77338	P77338	P10408
P0ACF8	P0ACF8	P10408
P0A7M2	P0A7M2	P10408
P0A7R5	P0A7R5	P10408
P0AEI4	P0AEI4	P10408
P0A7Z4	P0A7Z4	P0ACH8
P60422	P60422	P0A6Z3
P0A7N9	P0A7N9	P0A6Z3
P0A8T7	P0A8T7	P0A6Z3
P02358	P02358	P0A6Z3
P0AAI3	P0AAI3	P0A722
P60438	P60438	P0A722
P0A7K2	P0A7K2	P0A722
P0AG48	P0AG48	P0A722
P60624	P60624	P0A722
P0A7V0	P0A7V0	P0A722
P0AA10	P0AA10	P10441
P0A7K6	P0A7K6	P10441
P0A7V0	P0A7V0	P10441
P60932	P60932	P10441
P10443	P03007	P10443
P10443	P06710	P10443
P10443	P28630	P10443
P10443	P0ABS8	P10443
P10443	P10443	P10443
P10443	P0AFG8	P10443
P10443	P28632	P10443
P10443	P0A9P0	P10443
P10443	P33593	P10443
P10443	P0A7L0	P10443
P10443	P0AG67	P10443
P10443	P0A7V0	P10443
P10443	P0A7T3	P10443
P10443	P0A858	P10443
P10443	P02990	P10443
P10443	P77806	P10443
P10443	P37653	P10443
P10443	P0A7K2	P10443
P10443	P0AG48	P10443
P10443	P0AG67	P10443
P10443	P0AGE0	P10443
P0AC44	P69054	P0AC44
P0AC44	P0AC44	P0AC44
P0AEH5	P0AEH5	P10484
P0ACF0	P0ACF0	P10485
P60723	P60723	P10485
P0AG48	P0AG48	P10485
P00582	P00582	P10485
P0AFA2	P0AF28	P0AFA2
P0ACF0	P0ACF0	P0A6R3
P0AA10	P0AA10	P0A6R3
P0A7K6	P0A7K6	P0A6R3
P0A7L3	P0A7L3	P0A6R3
P0ADZ0	P0ADZ0	P0A6R3
P0A7N9	P0A7N9	P0A6R3
P0A7S9	P0A7S9	P0A6R3
P0ABK5	P0A9D4	P0ABK5
P0ABK5	P0ABK5	P0ABK5
P0AER0	P0AER0	P0AER0
P0A8I3	P0CE47	P0A8I3
P0A7K2	P0A7K2	P0AF26
P0A6C8	P0A6C8	P0A6C8
P62399	P62399	P0AEU7
P0A7R1	P0A7R1	P0AEU7
P02413	P02413	P0AEU7
P0A7K6	P0A7K6	P0AEU7
P0AG48	P0AG48	P0AEU7
P61175	P61175	P0AEU7
P0AG24	P0AG24	P0AEU7
P21499	P21499	P0AEU7
P20083	P20083	P0A9S1
P0A7K2	P0A7K2	P0AEN8
P0AA10	P0AA10	P0AEN8
P61175	P61175	P0AEN8
P11557	P0ACD4	P11557
P0AG20	P0AG20	P0AG20
P0A9B6	P0A9B6	P0A9B6
P0AB71	P0AB71	P0AB71
P0AB71	P61949	P0AB71
P0AB71	P10486	P0AB71
P0AB71	P0A7V0	P0AB71
P68767	P68767	P68767
P0A799	P0A799	P0A799
P0A799	P0A6Y8	P0A799
P0A799	P0A6X3	P0A799
P0A799	P21513	P0A799
P0A799	P0A7R1	P0A799
P0A799	P0AG59	P0A799
P0A799	P0A7U7	P0A799
P0C0S1	P0C0S1	P0C0S1
P30958	P30958	P0AAD8
P0A8N3	P0A8N3	P11868
P0A7L0	P0A7L0	P0AED9
P0AG48	P0AG48	P0AED9
P61175	P61175	P0AED9
P0A7W1	P0A7W1	P0AED9
P0AG59	P0AG59	P0AED9
P09832	P09832	P11880
P0ABG7	P0ABG7	P11880
P0AD61	P0AD61	P11880
P0A6M8	P0A6M8	P11880
P0A8N3	P0A8N3	P12995
P0A8N3	P0A8N3	P12995
P0A6F5	P0A6F5	P12998
P0AE14	P33371	P0AE14
P60723	P60723	P13024
P09831	P09831	P13029
P02918	P02918	P13029
P0A8N3	P0AAM3	P0A8N3
P0A8N3	P39346	P0A8N3
P0A8N3	P0A8N3	P0A8N3
P0A8N3	P15877	P0A8N3
P0A8N3	P0A794	P0A8N3
P0A8N3	P09377	P0A8N3
P0A8N3	P16916	P0A8N3
P0A8N3	Q46802	P0A8N3
P0A8N3	P37440	P0A8N3
P0A8N3	P43672	P0A8N3
P0AC86	P0AA04	P0AC86
P0AC86	P0AC86	P0AC86
P0A6F5	P0A6F5	P13423
P0A8V2	P0A8V2	P13445
P0A7L0	P0A7L0	P13445
P0A7Z4	P0A7Z4	P13445
P0A7V0	P0A7V0	P13445
P13458	P03702	P13458
P13458	P13458	P13458
P13458	P0AG76	P13458
P13458	P0ABH9	P13458
P13458	P0ACG8	P13458
P13458	P0A9R7	P13458
P0A6P9	P0A6P9	P13482
P0A7R1	P0A7R1	P13482
P13518	P0A9Q5	P13518
P13518	P0A9X4	P13518
P13518	P0ADZ0	P13518
P0A6H5	P0A6H5	P0A9X4
P0ABD5	P0ABD5	P0A9X4
P22333	P22333	P0A9X4
P0A6M8	P0A6M8	P0A9X4
P0A6F5	P0A6F5	P0A9X4
P0AG30	P0AG30	P0A9X4
P60438	P60438	P0A9X4
P62399	P62399	P0A9X4
P02358	P02358	P0A9X4
P0AEI1	P0AEI1	P0A9X4
P00452	P00452	P0A9X4
P0A7Z4	P0A7Z4	P0A9X4
P16926	P16926	P0A9X4
P0ABF1	P0ABF1	P0ABF1
P0ABF1	P0A6X3	P0ABF1
P0ABF1	P05055	P0ABF1
P13738	P13738	P13738
P0AFG8	P0AFG8	P14081
P0A7L0	P0A7L0	P14081
P60422	P60422	P14081
P60723	P60723	P14081
P0A7K2	P0A7K2	P14081
P0AA10	P0AA10	P14081
P02413	P02413	P14081
P0A7L3	P0A7L3	P14081
P61175	P61175	P14081
P60624	P60624	P14081
P0AG67	P0AG67	P14081
P0A7V3	P0A7V3	P14081
P0A7W1	P0A7W1	P14081
P02358	P02358	P14081
P02359	P02359	P14081
P0A7U7	P0A7U7	P14081
P21499	P21499	P14081
P37765	P37765	P14081
P0AGJ5	P0AGJ5	P14081
P60723	P60723	P14081
P0AG67	P0AG67	P14081
P0A7R1	P0A7R1	P14081
P0A7K2	P0A7K2	P14081
P0AA10	P0AA10	P14081
P0A7K6	P0A7K6	P14081
P0A7L3	P0A7L3	P14081
P68919	P68919	P14081
P0A7V3	P0A7V3	P14081
P0A9M8	P0A9M8	P14081
P0AD61	P0AD61	P0AD61
P0ACF0	P0ACF0	P14294
P60438	P60438	P14294
P0A7J3	P0A7J3	P14294
P0AA10	P0AA10	P14294
P0A7K6	P0A7K6	P14294
P61175	P61175	P14294
P60624	P60624	P14294
P0A7N9	P0A7N9	P14294
P0A7V3	P0A7V3	P14294
P0A7W1	P0A7W1	P14294
P0AF52	P0AF52	P14294
P0AF52	P0AF52	P14294
P60723	P60723	P14294
P0ACF0	P0ACF0	P14294
P0A7K6	P0A7K6	P14294
P0AA10	P0AA10	P14294
P0AG48	P0AG48	P14294
P0A6F5	P0A6F5	P69407
P00582	P00582	P69407
P60438	P60438	P69407
P0A7R1	P0A7R1	P69407
P61175	P61175	P69407
P0A7M2	P0A7M2	P69407
P0A7R5	P0A7R5	P69407
P14376	P0A715	P14376
P14377	P0AES4	P14377
P14377	P14375	P14377
P0A8N3	P0A8N3	P0A8N5
P0AFG8	P0AFG8	P0A8N5
P76185	P76185	P0A8N5
P0ABK5	P0ABK5	P0A8N5
P0A6M8	P0A6M8	P0A8N5
P0A9B2	P0A9B2	P0A8N5
P0A799	P0A799	P0A8N5
P60422	P60422	P0A8N5
P0A7R1	P0A7R1	P0A8N5
P0A7V0	P0A7V0	P0A8N5
P0A7V3	P0A7V3	P0A8N5
P02359	P02359	P0A8N5
P0A7R5	P0A7R5	P0A8N5
P0A853	P0A853	P0A8N5
P0A953	P0A953	P0A953
P0A953	P0A6Y8	P0A953
P0AFG8	P0AFG8	P15032
P0A717	P0A717	P15032
P60560	P60560	P15034
P15038	P15038	P15038
P15038	P0ABD8	P15038
P15038	P69913	P15038
P15038	P60716	P15038
P15038	P0A799	P15038
P15038	P08839	P15038
P15038	P60438	P15038
P15038	P60723	P15038
P15038	P0AG67	P15038
P15038	P02990	P15038
P15038	P0CE47	P15038
P15038	P0ABB4	P15038
P15038	P69913	P15038
P15038	P69910	P15038
P15038	P0A799	P15038
P15038	P60723	P15038
P15038	P0A858	P15038
P15038	P0A705	P15038
P0AFG8	P0AFG8	P15042
P07813	P07813	P15042
P0A7K2	P0A7K2	P15042
P0A7V0	P0A7V0	P15042
P08622	P08622	P15042
P0A717	P0A717	P15042
P0AFG8	P0AFG8	P15043
P0A7M2	P0A7M2	P15043
P0AG59	P0AG59	P15043
P0A7M2	P0A7M2	P15043
P39280	P39280	P15070
P0ACF0	P0ACF0	P15082
P0A7L0	P0A7L0	P15082
P60438	P60438	P15082
P60723	P60723	P15082
P62399	P62399	P15082
P0AA10	P0AA10	P15082
P02413	P02413	P15082
P0A7L3	P0A7L3	P15082
P0AG48	P0AG48	P15082
P0ADZ0	P0ADZ0	P15082
P0A7N9	P0A7N9	P15082
P0AG67	P0AG67	P15082
P0A7V0	P0A7V0	P15082
P0AGJ5	P0AGJ5	P15082
P15254	P0ABH9	P15254
P15254	P0ABH9	P15254
P15254	P0AEI4	P15254
P15254	P33602	P15254
P15254	P30011	P15254
